,Subject,Matching,Identity,English_Identity,RT_ms,RT_sec,ACC,blocktype,Country
4453,502388078,Nonmatching,Self,self,535,0.535,1,blocked,United Kingdom
4454,502388078,Nonmatching,Self,self,599,0.599,1,blocked,United Kingdom
4455,502388078,Nonmatching,Self,self,514,0.514,1,mixed,United Kingdom
4456,502388078,Nonmatching,Self,self,658,0.658,1,mixed,United Kingdom
4457,502388078,Nonmatching,Self,self,861,0.861,1,mixed,United Kingdom
4458,502388078,Nonmatching,Self,self,604,0.604,1,mixed,United Kingdom
4459,502388078,Nonmatching,Self,self,605,0.605,1,mixed,United Kingdom
4460,502388078,Nonmatching,Self,self,477,0.477,1,mixed,United Kingdom
4461,502388078,Nonmatching,Self,self,493,0.493,1,mixed,United Kingdom
4462,502388078,Nonmatching,Self,self,597,0.597,1,mixed,United Kingdom
4463,502388078,Nonmatching,Self,self,508,0.508,1,mixed,United Kingdom
4464,502388078,Nonmatching,Self,self,452,0.452,1,mixed,United Kingdom
4465,502388078,Nonmatching,Self,self,495,0.495,1,blocked,United Kingdom
4466,502388078,Nonmatching,Self,self,616,0.616,1,blocked,United Kingdom
4467,502388078,Nonmatching,Self,self,464,0.464,1,blocked,United Kingdom
4468,502388078,Nonmatching,Self,self,503,0.503,1,blocked,United Kingdom
4469,502388078,Nonmatching,Self,self,472,0.472,1,blocked,United Kingdom
4470,502388078,Nonmatching,Self,self,367,0.367,1,blocked,United Kingdom
4471,502388078,Nonmatching,Self,self,376,0.376,1,blocked,United Kingdom
4472,502388078,Nonmatching,Self,self,345,0.345,1,blocked,United Kingdom
4473,502388078,Nonmatching,Self,self,418,0.418,1,blocked,United Kingdom
4474,502388078,Nonmatching,Self,self,378,0.378,1,blocked,United Kingdom
4475,502388078,Nonmatching,Self,self,394,0.394,1,blocked,United Kingdom
4476,502388078,Nonmatching,Self,self,475,0.475,1,blocked,United Kingdom
4477,502388078,Nonmatching,Self,self,443,0.443,1,blocked,United Kingdom
4478,502388078,Nonmatching,Self,self,604,0.604,1,blocked,United Kingdom
4479,502388078,Nonmatching,Self,self,556,0.556,1,blocked,United Kingdom
4480,502388078,Nonmatching,Self,self,587,0.587,1,mixed,United Kingdom
4481,502388078,Nonmatching,Self,self,571,0.571,1,mixed,United Kingdom
4482,502388078,Nonmatching,Self,self,511,0.511,1,mixed,United Kingdom
4483,502388078,Nonmatching,Self,self,575,0.575,1,mixed,United Kingdom
4484,502388078,Nonmatching,Self,self,551,0.551,1,mixed,United Kingdom
4485,502388078,Nonmatching,Self,self,848,0.848,1,mixed,United Kingdom
4486,502388078,Nonmatching,Self,self,632,0.632,1,mixed,United Kingdom
4487,502388078,Nonmatching,Self,self,684,0.684,1,mixed,United Kingdom
4488,502388078,Nonmatching,Self,self,692,0.692,1,mixed,United Kingdom
4489,502388078,Nonmatching,Self,self,466,0.466,1,mixed,United Kingdom
4490,502388078,Nonmatching,Self,self,506,0.506,1,mixed,United Kingdom
4491,502388078,Nonmatching,Self,self,625,0.625,1,mixed,United Kingdom
4492,502388078,Nonmatching,Self,self,617,0.617,1,mixed,United Kingdom
4493,502388078,Nonmatching,Self,self,794,0.794,1,mixed,United Kingdom
4494,502388078,Nonmatching,Self,self,458,0.458,1,mixed,United Kingdom
4495,502388078,Nonmatching,Self,self,538,0.538,1,mixed,United Kingdom
4496,502388078,Nonmatching,Self,self,466,0.466,1,mixed,United Kingdom
4497,502388078,Nonmatching,Self,self,482,0.482,1,mixed,United Kingdom
4498,502388078,Nonmatching,Self,self,474,0.474,1,mixed,United Kingdom
4499,502388078,Nonmatching,Stranger,stranger,695,0.695,1,blocked,United Kingdom
4500,502388078,Nonmatching,Stranger,stranger,503,0.503,1,blocked,United Kingdom
4501,502388078,Nonmatching,Stranger,stranger,552,0.552,1,blocked,United Kingdom
4502,502388078,Nonmatching,Stranger,stranger,488,0.488,1,blocked,United Kingdom
4503,502388078,Nonmatching,Stranger,stranger,465,0.465,1,blocked,United Kingdom
4504,502388078,Nonmatching,Stranger,stranger,848,0.848,1,blocked,United Kingdom
4505,502388078,Nonmatching,Stranger,stranger,600,0.6,1,blocked,United Kingdom
4506,502388078,Nonmatching,Stranger,stranger,577,0.577,1,blocked,United Kingdom
4507,502388078,Nonmatching,Stranger,stranger,409,0.409,1,blocked,United Kingdom
4508,502388078,Nonmatching,Stranger,stranger,393,0.393,1,blocked,United Kingdom
4509,502388078,Nonmatching,Stranger,stranger,394,0.394,1,blocked,United Kingdom
4510,502388078,Nonmatching,Stranger,stranger,337,0.337,1,blocked,United Kingdom
4511,502388078,Nonmatching,Stranger,stranger,401,0.401,1,blocked,United Kingdom
4512,502388078,Nonmatching,Stranger,stranger,466,0.466,1,blocked,United Kingdom
4513,502388078,Nonmatching,Stranger,stranger,467,0.467,1,blocked,United Kingdom
4514,502388078,Nonmatching,Stranger,stranger,524,0.524,1,blocked,United Kingdom
4515,502388078,Nonmatching,Stranger,stranger,532,0.532,1,blocked,United Kingdom
4516,502388078,Nonmatching,Stranger,stranger,573,0.573,1,blocked,United Kingdom
4517,502388078,Nonmatching,Stranger,stranger,652,0.652,1,blocked,United Kingdom
4518,502388078,Nonmatching,Stranger,stranger,516,0.516,1,blocked,United Kingdom
4519,502388078,Nonmatching,Stranger,stranger,500,0.5,1,blocked,United Kingdom
4520,502388078,Nonmatching,Stranger,stranger,429,0.429,1,blocked,United Kingdom
4521,502388078,Nonmatching,Stranger,stranger,590,0.59,1,blocked,United Kingdom
4522,502388078,Nonmatching,Stranger,stranger,485,0.485,1,blocked,United Kingdom
4523,502388078,Nonmatching,Stranger,stranger,574,0.574,1,blocked,United Kingdom
4524,502388078,Nonmatching,Stranger,stranger,582,0.582,1,blocked,United Kingdom
4525,502388078,Nonmatching,Stranger,stranger,495,0.495,1,blocked,United Kingdom
4526,502388078,Nonmatching,Stranger,stranger,696,0.696,1,blocked,United Kingdom
4527,502388078,Nonmatching,Stranger,stranger,479,0.479,1,blocked,United Kingdom
4528,502388078,Nonmatching,Stranger,stranger,847,0.847,1,blocked,United Kingdom
4529,502388078,Nonmatching,Stranger,stranger,474,0.474,1,mixed,United Kingdom
4530,502388078,Nonmatching,Stranger,stranger,467,0.467,1,mixed,United Kingdom
4531,502388078,Nonmatching,Stranger,stranger,691,0.691,1,mixed,United Kingdom
4532,502388078,Nonmatching,Stranger,stranger,491,0.491,1,mixed,United Kingdom
4533,502388078,Nonmatching,Stranger,stranger,954,0.954,1,mixed,United Kingdom
4534,502388078,Nonmatching,Stranger,stranger,968,0.968,1,mixed,United Kingdom
4535,502388078,Nonmatching,Stranger,stranger,685,0.685,1,mixed,United Kingdom
4536,502388078,Nonmatching,Stranger,stranger,411,0.411,0,mixed,United Kingdom
4537,502388078,Nonmatching,Stranger,stranger,595,0.595,1,mixed,United Kingdom
4538,502388078,Nonmatching,Stranger,stranger,540,0.54,1,mixed,United Kingdom
4539,502388078,Nonmatching,Stranger,stranger,634,0.634,1,mixed,United Kingdom
4540,502388078,Nonmatching,Stranger,stranger,450,0.45,1,mixed,United Kingdom
4541,502388078,Nonmatching,Stranger,stranger,635,0.635,1,mixed,United Kingdom
4542,502388078,Nonmatching,Stranger,stranger,567,0.567,0,mixed,United Kingdom
4543,502388078,Nonmatching,Stranger,stranger,711,0.711,1,mixed,United Kingdom
4544,502388078,Nonmatching,Stranger,stranger,544,0.544,1,mixed,United Kingdom
4545,502388078,Nonmatching,Stranger,stranger,456,0.456,1,mixed,United Kingdom
4546,502388078,Nonmatching,Stranger,stranger,564,0.564,1,mixed,United Kingdom
4547,502388078,Nonmatching,Stranger,stranger,538,0.538,1,mixed,United Kingdom
4548,502388078,Nonmatching,Stranger,stranger,474,0.474,1,mixed,United Kingdom
4549,502388078,Nonmatching,Stranger,stranger,471,0.471,1,mixed,United Kingdom
4550,502388078,Nonmatching,Stranger,stranger,483,0.483,1,mixed,United Kingdom
4551,502388078,Nonmatching,Stranger,stranger,723,0.723,1,mixed,United Kingdom
4552,502388078,Nonmatching,Stranger,stranger,851,0.851,1,mixed,United Kingdom
4553,502388078,Nonmatching,Stranger,stranger,746,0.746,1,mixed,United Kingdom
4554,502388078,Nonmatching,Stranger,stranger,513,0.513,1,mixed,United Kingdom
4555,502388078,Nonmatching,Stranger,stranger,530,0.53,1,mixed,United Kingdom
4556,502388078,Nonmatching,Stranger,stranger,418,0.418,1,mixed,United Kingdom
4557,502388078,Nonmatching,Stranger,stranger,586,0.586,1,mixed,United Kingdom
4558,502388078,Nonmatching,Stranger,stranger,451,0.451,1,mixed,United Kingdom
4559,502841139,Matching,Close,friend,422,0.422,1,blocked,United Kingdom
4560,502841139,Matching,Close,friend,351,0.351,0,blocked,United Kingdom
4561,502841139,Matching,Close,friend,459,0.459,0,blocked,United Kingdom
4562,502841139,Matching,Close,friend,214,0.214,1,blocked,United Kingdom
4563,502841139,Matching,Close,friend,227,0.227,0,blocked,United Kingdom
4564,502841139,Matching,Close,friend,366,0.366,1,blocked,United Kingdom
4565,502841139,Matching,Close,friend,256,0.256,0,blocked,United Kingdom
4566,502841139,Matching,Close,friend,277,0.277,1,blocked,United Kingdom
4567,502841139,Matching,Close,friend,438,0.438,1,blocked,United Kingdom
4568,502841139,Matching,Close,friend,412,0.412,1,blocked,United Kingdom
4569,502841139,Matching,Close,friend,290,0.29,1,blocked,United Kingdom
4570,502841139,Matching,Close,friend,529,0.529,1,blocked,United Kingdom
4571,502841139,Matching,Close,friend,442,0.442,1,blocked,United Kingdom
4572,502841139,Matching,Close,friend,364,0.364,1,blocked,United Kingdom
4573,502841139,Matching,Close,friend,366,0.366,1,blocked,United Kingdom
4574,502841139,Matching,Close,friend,467,0.467,1,blocked,United Kingdom
4575,502841139,Matching,Close,friend,414,0.414,1,blocked,United Kingdom
4576,502841139,Matching,Close,friend,570,0.57,1,blocked,United Kingdom
4577,502841139,Matching,Close,friend,297,0.297,1,blocked,United Kingdom
4578,502841139,Matching,Close,friend,505,0.505,1,blocked,United Kingdom
4579,502841139,Matching,Close,friend,409,0.409,1,blocked,United Kingdom
4580,502841139,Matching,Close,friend,351,0.351,1,blocked,United Kingdom
4581,502841139,Matching,Close,friend,393,0.393,1,blocked,United Kingdom
4582,502841139,Matching,Close,friend,457,0.457,1,blocked,United Kingdom
4583,502841139,Matching,Close,friend,550,0.55,1,blocked,United Kingdom
4584,502841139,Matching,Close,friend,713,0.713,1,blocked,United Kingdom
4585,502841139,Matching,Close,friend,487,0.487,0,mixed,United Kingdom
4586,502841139,Matching,Close,friend,787,0.787,1,mixed,United Kingdom
4587,502841139,Matching,Close,friend,566,0.566,1,mixed,United Kingdom
4588,502841139,Matching,Close,friend,515,0.515,1,mixed,United Kingdom
4589,502841139,Matching,Close,friend,550,0.55,1,mixed,United Kingdom
4590,502841139,Matching,Close,friend,347,0.347,0,mixed,United Kingdom
4591,502841139,Matching,Close,friend,533,0.533,1,mixed,United Kingdom
4592,502841139,Matching,Close,friend,613,0.613,1,mixed,United Kingdom
4593,502841139,Matching,Close,friend,311,0.311,0,mixed,United Kingdom
4594,502841139,Matching,Close,friend,400,0.4,1,mixed,United Kingdom
4595,502841139,Matching,Close,friend,544,0.544,1,mixed,United Kingdom
4596,502841139,Matching,Close,friend,302,0.302,1,mixed,United Kingdom
4597,502841139,Matching,Close,friend,381,0.381,1,mixed,United Kingdom
4598,502841139,Matching,Close,friend,627,0.627,1,mixed,United Kingdom
4599,502841139,Matching,Close,friend,695,0.695,1,mixed,United Kingdom
4600,502841139,Matching,Close,friend,797,0.797,1,mixed,United Kingdom
4601,502841139,Matching,Close,friend,484,0.484,1,mixed,United Kingdom
4602,502841139,Matching,Close,friend,469,0.469,1,mixed,United Kingdom
4603,502841139,Matching,Close,friend,788,0.788,1,mixed,United Kingdom
4604,502841139,Matching,Close,friend,456,0.456,1,mixed,United Kingdom
4605,502841139,Matching,Close,friend,443,0.443,1,mixed,United Kingdom
4606,502841139,Matching,Close,friend,289,0.289,1,mixed,United Kingdom
4607,502841139,Matching,Close,friend,551,0.551,1,mixed,United Kingdom
4608,502841139,Matching,Close,friend,488,0.488,1,mixed,United Kingdom
4609,502841139,Matching,Close,friend,491,0.491,1,mixed,United Kingdom
4610,502841139,Matching,Close,friend,498,0.498,1,mixed,United Kingdom
4611,502841139,Matching,Close,friend,556,0.556,1,mixed,United Kingdom
4612,502841139,Matching,Close,friend,350,0.35,1,mixed,United Kingdom
4613,502841139,Matching,Self,self,490,0.49,0,mixed,United Kingdom
4614,502841139,Matching,Self,self,484,0.484,1,mixed,United Kingdom
4615,502841139,Matching,Self,self,434,0.434,1,mixed,United Kingdom
4616,502841139,Matching,Self,self,447,0.447,0,mixed,United Kingdom
4617,502841139,Matching,Self,self,1161,1.161,1,mixed,United Kingdom
4618,502841139,Matching,Self,self,827,0.827,1,mixed,United Kingdom
4619,502841139,Matching,Self,self,568,0.568,1,mixed,United Kingdom
4620,502841139,Matching,Self,self,476,0.476,0,mixed,United Kingdom
4621,502841139,Matching,Self,self,495,0.495,1,mixed,United Kingdom
4622,502841139,Matching,Self,self,369,0.369,0,mixed,United Kingdom
4623,502841139,Matching,Self,self,404,0.404,0,mixed,United Kingdom
4624,502841139,Matching,Self,self,387,0.387,0,mixed,United Kingdom
4625,502841139,Matching,Self,self,420,0.42,1,mixed,United Kingdom
4626,502841139,Matching,Self,self,560,0.56,1,mixed,United Kingdom
4627,502841139,Matching,Self,self,613,0.613,1,mixed,United Kingdom
4628,502841139,Matching,Self,self,429,0.429,1,mixed,United Kingdom
4629,502841139,Matching,Self,self,495,0.495,1,mixed,United Kingdom
4630,502841139,Matching,Self,self,738,0.738,1,mixed,United Kingdom
4631,502841139,Matching,Self,self,454,0.454,1,blocked,United Kingdom
4632,502841139,Matching,Self,self,363,0.363,0,blocked,United Kingdom
4633,502841139,Matching,Self,self,247,0.247,1,blocked,United Kingdom
4634,502841139,Matching,Self,self,477,0.477,1,blocked,United Kingdom
4635,502841139,Matching,Self,self,550,0.55,1,blocked,United Kingdom
4636,502841139,Matching,Self,self,697,0.697,1,blocked,United Kingdom
4637,502841139,Matching,Self,self,451,0.451,1,blocked,United Kingdom
4638,502841139,Matching,Self,self,685,0.685,1,blocked,United Kingdom
4639,502841139,Matching,Self,self,500,0.5,1,blocked,United Kingdom
4640,502841139,Matching,Self,self,441,0.441,1,blocked,United Kingdom
4641,502841139,Matching,Self,self,339,0.339,1,blocked,United Kingdom
4642,502841139,Matching,Self,self,401,0.401,1,blocked,United Kingdom
4643,502841139,Matching,Self,self,282,0.282,1,blocked,United Kingdom
4644,502841139,Matching,Self,self,365,0.365,1,blocked,United Kingdom
4645,502841139,Matching,Self,self,357,0.357,1,blocked,United Kingdom
4646,502841139,Matching,Self,self,322,0.322,1,blocked,United Kingdom
4647,502841139,Matching,Self,self,286,0.286,1,blocked,United Kingdom
4648,502841139,Matching,Self,self,243,0.243,1,blocked,United Kingdom
4649,502841139,Matching,Self,self,265,0.265,1,blocked,United Kingdom
4650,502841139,Matching,Self,self,284,0.284,1,blocked,United Kingdom
4651,502841139,Matching,Self,self,412,0.412,1,blocked,United Kingdom
4652,502841139,Matching,Self,self,386,0.386,1,blocked,United Kingdom
4653,502841139,Matching,Self,self,388,0.388,1,blocked,United Kingdom
4654,502841139,Matching,Self,self,323,0.323,0,blocked,United Kingdom
4655,502841139,Matching,Self,self,312,0.312,1,blocked,United Kingdom
4656,502841139,Matching,Self,self,429,0.429,1,blocked,United Kingdom
4657,502841139,Matching,Self,self,517,0.517,1,blocked,United Kingdom
4658,502841139,Matching,Self,self,530,0.53,1,blocked,United Kingdom
4659,502841139,Matching,Self,self,1084,1.084,1,blocked,United Kingdom
4660,502841139,Matching,Self,self,521,0.521,0,mixed,United Kingdom
4661,502841139,Matching,Self,self,509,0.509,1,mixed,United Kingdom
4662,502841139,Matching,Self,self,559,0.559,1,mixed,United Kingdom
4663,502841139,Matching,Self,self,360,0.36,1,mixed,United Kingdom
4664,502841139,Matching,Self,self,333,0.333,0,mixed,United Kingdom
4665,502841139,Matching,Self,self,614,0.614,1,mixed,United Kingdom
4666,502841139,Matching,Self,self,384,0.384,1,mixed,United Kingdom
4667,502841139,Matching,Self,self,413,0.413,1,mixed,United Kingdom
4668,502841139,Matching,Self,self,777,0.777,0,mixed,United Kingdom
4669,502841139,Matching,Self,self,444,0.444,1,mixed,United Kingdom
4670,502841139,Matching,Stranger,stranger,481,0.481,0,mixed,United Kingdom
4671,502841139,Matching,Stranger,stranger,411,0.411,1,mixed,United Kingdom
4672,502841139,Matching,Stranger,stranger,999,0.999,0,mixed,United Kingdom
4673,502841139,Matching,Stranger,stranger,622,0.622,0,mixed,United Kingdom
4674,502841139,Matching,Stranger,stranger,448,0.448,0,mixed,United Kingdom
4675,502841139,Matching,Stranger,stranger,409,0.409,1,mixed,United Kingdom
4676,502841139,Matching,Stranger,stranger,747,0.747,1,mixed,United Kingdom
4677,502841139,Matching,Stranger,stranger,931,0.931,1,mixed,United Kingdom
4678,502841139,Matching,Stranger,stranger,374,0.374,1,mixed,United Kingdom
4679,502841139,Matching,Stranger,stranger,421,0.421,0,blocked,United Kingdom
4680,502841139,Matching,Stranger,stranger,542,0.542,0,blocked,United Kingdom
4681,502841139,Matching,Stranger,stranger,711,0.711,1,blocked,United Kingdom
4682,502841139,Matching,Stranger,stranger,308,0.308,1,blocked,United Kingdom
4683,502841139,Matching,Stranger,stranger,445,0.445,1,blocked,United Kingdom
4684,502841139,Matching,Stranger,stranger,308,0.308,1,blocked,United Kingdom
4685,502841139,Matching,Stranger,stranger,417,0.417,1,blocked,United Kingdom
4686,502841139,Matching,Stranger,stranger,294,0.294,1,blocked,United Kingdom
4687,502841139,Matching,Stranger,stranger,380,0.38,1,blocked,United Kingdom
4688,502841139,Matching,Stranger,stranger,290,0.29,1,blocked,United Kingdom
4689,502841139,Matching,Stranger,stranger,370,0.37,1,blocked,United Kingdom
4690,502841139,Matching,Stranger,stranger,556,0.556,0,blocked,United Kingdom
4691,502841139,Matching,Stranger,stranger,270,0.27,1,blocked,United Kingdom
4692,502841139,Matching,Stranger,stranger,298,0.298,1,blocked,United Kingdom
4693,502841139,Matching,Stranger,stranger,391,0.391,1,blocked,United Kingdom
4694,502841139,Matching,Stranger,stranger,355,0.355,1,blocked,United Kingdom
4695,502841139,Matching,Stranger,stranger,314,0.314,1,blocked,United Kingdom
4696,502841139,Matching,Stranger,stranger,351,0.351,1,blocked,United Kingdom
4697,502841139,Matching,Stranger,stranger,415,0.415,1,blocked,United Kingdom
4698,502841139,Matching,Stranger,stranger,280,0.28,1,blocked,United Kingdom
4699,502841139,Matching,Stranger,stranger,311,0.311,1,blocked,United Kingdom
4700,502841139,Matching,Stranger,stranger,361,0.361,1,blocked,United Kingdom
4701,502841139,Matching,Stranger,stranger,370,0.37,1,blocked,United Kingdom
4702,502841139,Matching,Stranger,stranger,351,0.351,1,blocked,United Kingdom
4703,502841139,Matching,Stranger,stranger,522,0.522,1,blocked,United Kingdom
4704,502841139,Matching,Stranger,stranger,356,0.356,1,blocked,United Kingdom
