,Subject,Age,Gender,Handedness,Shape,Label,Matching,Identity,Response,RT_ms,RT_sec,ACC,Country
308,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,375,0.375,1,Germany
309,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,411,0.411,1,Germany
310,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,440,0.44,1,Germany
311,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,649,0.649,1,Germany
312,102,28,Frau,rechts,circle.png,Ich,Matching,Self,5,600,0.6,0,Germany
313,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,641,0.641,1,Germany
314,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,514,0.514,1,Germany
315,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,423,0.423,1,Germany
316,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,393,0.393,1,Germany
317,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,391,0.391,1,Germany
318,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,384,0.384,1,Germany
319,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,423,0.423,1,Germany
320,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,396,0.396,1,Germany
321,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,370,0.37,1,Germany
322,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,485,0.485,1,Germany
323,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,381,0.381,1,Germany
324,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,387,0.387,1,Germany
325,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,432,0.432,1,Germany
326,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,417,0.417,1,Germany
327,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,403,0.403,1,Germany
328,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,525,0.525,1,Germany
329,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,502,0.502,1,Germany
330,102,28,Frau,rechts,circle.png,Ich,Matching,Self,1,412,0.412,1,Germany
331,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,631,0.631,1,Germany
332,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,355,0.355,1,Germany
333,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,399,0.399,0,Germany
334,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,773,0.773,1,Germany
335,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,434,0.434,0,Germany
336,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,665,0.665,1,Germany
337,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,598,0.598,1,Germany
338,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,573,0.573,1,Germany
339,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,972,0.972,1,Germany
340,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,573,0.573,1,Germany
341,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,649,0.649,0,Germany
342,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,556,0.556,0,Germany
343,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,510,0.51,1,Germany
344,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,676,0.676,1,Germany
345,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,657,0.657,1,Germany
346,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,525,0.525,1,Germany
347,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,447,0.447,1,Germany
348,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,570,0.57,1,Germany
349,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,514,0.514,1,Germany
350,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,829,0.829,1,Germany
351,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,495,0.495,1,Germany
352,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,522,0.522,1,Germany
353,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,484,0.484,1,Germany
354,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,489,0.489,0,Germany
355,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,519,0.519,1,Germany
356,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,648,0.648,1,Germany
357,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,670,0.67,1,Germany
358,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,422,0.422,1,Germany
359,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,384,0.384,1,Germany
360,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,546,0.546,1,Germany
361,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,539,0.539,1,Germany
362,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,534,0.534,1,Germany
363,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,368,0.368,1,Germany
364,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,573,0.573,1,Germany
365,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,493,0.493,1,Germany
366,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,622,0.622,1,Germany
367,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,479,0.479,1,Germany
368,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,540,0.54,1,Germany
369,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,489,0.489,1,Germany
370,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,515,0.515,1,Germany
371,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,623,0.623,1,Germany
372,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,490,0.49,1,Germany
373,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,441,0.441,1,Germany
374,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,468,0.468,1,Germany
375,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,633,0.633,1,Germany
376,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,551,0.551,1,Germany
377,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,373,0.373,0,Germany
378,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,664,0.664,1,Germany
379,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,379,0.379,1,Germany
380,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,501,0.501,0,Germany
381,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,505,0.505,1,Germany
382,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,412,0.412,1,Germany
383,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,484,0.484,1,Germany
384,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,515,0.515,1,Germany
385,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,474,0.474,1,Germany
386,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,569,0.569,1,Germany
387,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,461,0.461,1,Germany
388,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,571,0.571,1,Germany
389,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,356,0.356,1,Germany
390,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,404,0.404,1,Germany
391,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,439,0.439,1,Germany
392,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,631,0.631,1,Germany
393,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,424,0.424,1,Germany
394,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,563,0.563,1,Germany
395,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,466,0.466,1,Germany
396,102,28,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,662,0.662,1,Germany
397,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,815,0.815,1,Germany
398,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,640,0.64,1,Germany
399,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,618,0.618,1,Germany
400,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,578,0.578,1,Germany
401,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,800,0.8,1,Germany
402,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,616,0.616,1,Germany
403,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,579,0.579,1,Germany
404,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,367,0.367,1,Germany
405,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,485,0.485,1,Germany
406,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,444,0.444,1,Germany
407,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,552,0.552,1,Germany
408,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,406,0.406,1,Germany
409,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,520,0.52,1,Germany
410,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,524,0.524,1,Germany
411,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,528,0.528,1,Germany
412,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,424,0.424,0,Germany
413,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,672,0.672,1,Germany
414,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,680,0.68,1,Germany
415,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,411,0.411,0,Germany
416,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,559,0.559,1,Germany
417,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,527,0.527,1,Germany
418,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,336,0.336,0,Germany
419,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,617,0.617,1,Germany
420,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,465,0.465,1,Germany
421,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,435,0.435,1,Germany
422,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,481,0.481,1,Germany
423,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,548,0.548,1,Germany
424,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,460,0.46,1,Germany
425,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,555,0.555,1,Germany
426,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,310,0.31,1,Germany
427,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,454,0.454,1,Germany
428,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,456,0.456,1,Germany
429,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,353,0.353,0,Germany
430,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,393,0.393,0,Germany
431,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,517,0.517,1,Germany
432,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,430,0.43,1,Germany
433,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,447,0.447,1,Germany
434,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,445,0.445,1,Germany
435,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,488,0.488,1,Germany
436,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,412,0.412,1,Germany
437,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,467,0.467,1,Germany
438,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,387,0.387,0,Germany
439,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,668,0.668,1,Germany
440,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,545,0.545,1,Germany
441,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,713,0.713,1,Germany
442,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,708,0.708,1,Germany
443,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,579,0.579,1,Germany
444,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,584,0.584,1,Germany
445,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,553,0.553,1,Germany
446,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,652,0.652,1,Germany
447,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,528,0.528,1,Germany
448,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,661,0.661,1,Germany
449,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,482,0.482,1,Germany
450,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,595,0.595,1,Germany
451,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,537,0.537,0,Germany
452,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,639,0.639,1,Germany
453,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,481,0.481,1,Germany
454,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,590,0.59,1,Germany
455,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,438,0.438,1,Germany
456,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,489,0.489,1,Germany
457,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,404,0.404,0,Germany
458,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,526,0.526,1,Germany
459,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,482,0.482,1,Germany
460,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,535,0.535,1,Germany
461,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,519,0.519,1,Germany
462,102,28,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,441,0.441,1,Germany
463,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,766,0.766,1,Germany
464,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,610,0.61,1,Germany
465,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,542,0.542,1,Germany
466,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,718,0.718,1,Germany
467,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,1309,1.309,1,Germany
468,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,623,0.623,1,Germany
469,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,524,0.524,1,Germany
470,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,668,0.668,1,Germany
471,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,415,0.415,1,Germany
472,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,600,0.6,1,Germany
473,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,901,0.901,1,Germany
474,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,794,0.794,1,Germany
475,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,592,0.592,1,Germany
476,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,515,0.515,1,Germany
477,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,558,0.558,1,Germany
478,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,466,0.466,1,Germany
479,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,451,0.451,0,Germany
480,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,576,0.576,1,Germany
481,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,714,0.714,1,Germany
482,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,598,0.598,1,Germany
483,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,583,0.583,1,Germany
484,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,516,0.516,1,Germany
485,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,400,0.4,1,Germany
486,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,326,0.326,1,Germany
487,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,651,0.651,1,Germany
488,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,489,0.489,1,Germany
489,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,417,0.417,1,Germany
490,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,552,0.552,1,Germany
491,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,568,0.568,1,Germany
492,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,587,0.587,1,Germany
493,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,397,0.397,1,Germany
494,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,461,0.461,1,Germany
495,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,604,0.604,1,Germany
496,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,415,0.415,1,Germany
497,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,569,0.569,1,Germany
498,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,677,0.677,1,Germany
499,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,279,0.279,1,Germany
500,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,535,0.535,1,Germany
501,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,601,0.601,0,Germany
502,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,386,0.386,1,Germany
503,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,465,0.465,1,Germany
504,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,538,0.538,1,Germany
505,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,489,0.489,1,Germany
506,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,423,0.423,1,Germany
507,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,627,0.627,1,Germany
508,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,594,0.594,1,Germany
509,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,470,0.47,1,Germany
510,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,533,0.533,1,Germany
511,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,414,0.414,1,Germany
512,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,415,0.415,1,Germany
513,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,442,0.442,1,Germany
514,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,392,0.392,1,Germany
515,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,510,0.51,1,Germany
516,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,638,0.638,0,Germany
517,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,784,0.784,1,Germany
518,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,546,0.546,1,Germany
519,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,524,0.524,1,Germany
520,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,769,0.769,1,Germany
521,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,509,0.509,1,Germany
522,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,430,0.43,1,Germany
523,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,511,0.511,1,Germany
524,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,909,0.909,1,Germany
525,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,543,0.543,1,Germany
526,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,838,0.838,1,Germany
527,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,646,0.646,1,Germany
528,102,28,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,729,0.729,1,Germany
529,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,753,0.753,1,Germany
530,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,460,0.46,1,Germany
531,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,530,0.53,1,Germany
532,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,516,0.516,1,Germany
533,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,427,0.427,1,Germany
534,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,372,0.372,1,Germany
535,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,394,0.394,1,Germany
536,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,411,0.411,1,Germany
537,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,450,0.45,1,Germany
538,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,397,0.397,1,Germany
539,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,333,0.333,1,Germany
540,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,410,0.41,1,Germany
541,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,496,0.496,1,Germany
542,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,431,0.431,1,Germany
543,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,295,0.295,1,Germany
544,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,342,0.342,1,Germany
545,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,374,0.374,1,Germany
546,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,335,0.335,1,Germany
547,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,429,0.429,1,Germany
548,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,398,0.398,1,Germany
549,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,326,0.326,1,Germany
550,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,424,0.424,1,Germany
551,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,330,0.33,1,Germany
552,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,453,0.453,1,Germany
553,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,400,0.4,1,Germany
554,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,407,0.407,1,Germany
555,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,401,0.401,1,Germany
556,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,383,0.383,1,Germany
557,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,434,0.434,1,Germany
558,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,427,0.427,1,Germany
559,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,504,0.504,1,Germany
560,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,495,0.495,1,Germany
561,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,423,0.423,1,Germany
562,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,371,0.371,1,Germany
563,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,447,0.447,1,Germany
564,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,343,0.343,1,Germany
565,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,395,0.395,1,Germany
566,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,322,0.322,1,Germany
567,103,22,Frau,rechts,circle.png,Ich,Matching,Self,5,417,0.417,1,Germany
