,Subject,Gender,Matching,Origin_Identity,English_Identity,Identity,Cue,RT_ms,RT_sec,ACC,Country
1356,9,female,Matching,Self,Self,Self,No cue,399,0.399,1,China
1357,9,female,Matching,Self,Self,Self,Alter cue,565,0.565,1,China
1358,9,female,Matching,Self,Self,Self,Alter cue,539,0.539,1,China
1359,9,female,Matching,Self,Self,Self,Alter cue,513,0.513,1,China
1360,9,female,Matching,Self,Self,Self,No cue,652,0.652,0,China
1361,9,female,Matching,Self,Self,Self,Alter cue,510,0.51,1,China
1362,9,female,Matching,Self,Self,Self,No cue,580,0.58,1,China
1363,9,female,Matching,Self,Self,Self,No cue,576,0.576,1,China
1364,9,female,Matching,Self,Self,Self,No cue,459,0.459,1,China
1365,9,female,Matching,Self,Self,Self,No cue,601,0.601,1,China
1366,9,female,Matching,Self,Self,Self,Alter cue,472,0.472,1,China
1367,9,female,Matching,Self,Self,Self,No cue,565,0.565,1,China
1368,9,female,Matching,Self,Self,Self,Alter cue,409,0.409,1,China
1369,9,female,Matching,Self,Self,Self,Alter cue,364,0.364,1,China
1370,9,female,Matching,Self,Self,Self,No cue,493,0.493,1,China
1371,9,female,Matching,Self,Self,Self,Alter cue,331,0.331,1,China
1372,9,female,Matching,Self,Self,Self,No cue,559,0.559,1,China
1373,9,female,Matching,Self,Self,Self,Alter cue,526,0.526,1,China
1374,9,female,Matching,Self,Self,Self,No cue,303,0.303,1,China
1375,9,female,Matching,Self,Self,Self,No cue,331,0.331,1,China
1376,9,female,Matching,Self,Self,Self,No cue,378,0.378,1,China
1377,9,female,Matching,Self,Self,Self,Alter cue,296,0.296,1,China
1378,9,female,Matching,Self,Self,Self,Alter cue,418,0.418,1,China
1379,9,female,Matching,Self,Self,Self,Alter cue,672,0.672,1,China
1380,9,female,Matching,Self,Self,Self,Alter cue,467,0.467,1,China
1381,9,female,Matching,Self,Self,Self,Alter cue,373,0.373,1,China
1382,9,female,Matching,Self,Self,Self,Alter cue,603,0.603,1,China
1383,9,female,Matching,Self,Self,Self,Alter cue,434,0.434,1,China
1384,9,female,Matching,Self,Self,Self,Alter cue,345,0.345,1,China
1385,9,female,Matching,Self,Self,Self,Alter cue,288,0.288,1,China
1386,9,female,Matching,Self,Self,Self,No cue,282,0.282,1,China
1387,9,female,Matching,Self,Self,Self,No cue,258,0.258,1,China
1388,9,female,Matching,Familiar,Familiar,Close,Alter cue,567,0.567,1,China
1389,9,female,Matching,Familiar,Familiar,Close,No cue,670,0.67,1,China
1390,9,female,Matching,Familiar,Familiar,Close,No cue,651,0.651,1,China
1391,9,female,Matching,Familiar,Familiar,Close,No cue,542,0.542,0,China
1392,9,female,Matching,Familiar,Familiar,Close,No cue,587,0.587,1,China
1393,9,female,Matching,Familiar,Familiar,Close,Alter cue,571,0.571,1,China
1394,9,female,Matching,Familiar,Familiar,Close,No cue,725,0.725,1,China
1395,9,female,Matching,Familiar,Familiar,Close,Alter cue,516,0.516,1,China
1396,9,female,Matching,Familiar,Familiar,Close,Alter cue,589,0.589,1,China
1397,9,female,Matching,Familiar,Familiar,Close,No cue,549,0.549,1,China
1398,9,female,Matching,Familiar,Familiar,Close,Alter cue,451,0.451,1,China
1399,9,female,Matching,Familiar,Familiar,Close,No cue,591,0.591,1,China
1400,9,female,Matching,Familiar,Familiar,Close,No cue,645,0.645,1,China
1401,9,female,Matching,Familiar,Familiar,Close,No cue,748,0.748,1,China
1402,9,female,Matching,Familiar,Familiar,Close,No cue,460,0.46,0,China
1403,9,female,Matching,Familiar,Familiar,Close,Alter cue,744,0.744,1,China
1404,9,female,Matching,Familiar,Familiar,Close,Alter cue,771,0.771,1,China
1405,9,female,Matching,Familiar,Familiar,Close,Alter cue,770,0.77,0,China
1406,9,female,Matching,Familiar,Familiar,Close,Alter cue,664,0.664,1,China
1407,9,female,Matching,Familiar,Familiar,Close,Alter cue,699,0.699,1,China
1408,9,female,Matching,Familiar,Familiar,Close,No cue,671,0.671,1,China
1409,9,female,Matching,Familiar,Familiar,Close,Alter cue,967,0.967,1,China
1410,9,female,Matching,Familiar,Familiar,Close,No cue,614,0.614,1,China
1411,9,female,Matching,Familiar,Familiar,Close,Alter cue,506,0.506,0,China
