,Subject,Shape,Word,Matching,Identity,Group,RT_ms,RT_sec,ACC,Country
41453,113,Self,Self,Nonmatching,Self,1,NA,NA,NA,China
41454,113,Self,Self,Nonmatching,Self,1,NA,NA,NA,China
41455,113,Self,Self,Nonmatching,Self,1,NA,NA,NA,China
41456,113,Self,Self,Nonmatching,Self,1,NA,NA,NA,China
41457,113,Self,Self,Nonmatching,Self,1,782,0.782,1,China
41458,113,Self,Self,Nonmatching,Self,1,917,0.917,1,China
41459,113,Self,Self,Nonmatching,Self,1,0,0,0,China
41460,113,Self,Self,Nonmatching,Self,1,694,0.694,1,China
41461,113,Self,Self,Nonmatching,Self,1,0,0,0,China
41462,113,Self,Self,Nonmatching,Self,1,709,0.709,1,China
41463,113,Self,Self,Nonmatching,Self,1,876,0.876,1,China
41464,113,Self,Self,Nonmatching,Self,1,576,0.576,1,China
41465,113,Self,Self,Nonmatching,Self,1,889,0.889,1,China
41466,113,Self,Self,Nonmatching,Self,1,612,0.612,1,China
41467,113,Self,Self,Nonmatching,Self,1,669,0.669,1,China
41468,113,Self,Self,Nonmatching,Self,1,767,0.767,1,China
41469,113,Self,Self,Nonmatching,Self,1,636,0.636,0,China
41470,113,Self,Self,Nonmatching,Self,1,711,0.711,0,China
41471,113,Self,Self,Nonmatching,Self,1,771,0.771,1,China
41472,113,Self,Self,Nonmatching,Self,1,693,0.693,1,China
41473,113,Self,Self,Nonmatching,Self,1,845,0.845,1,China
41474,113,Self,Self,Nonmatching,Self,1,836,0.836,1,China
41475,113,Self,Self,Nonmatching,Self,1,838,0.838,0,China
41476,113,Self,Self,Nonmatching,Self,1,0,0,0,China
41477,113,Self,Self,Nonmatching,Self,1,618,0.618,1,China
41478,113,Self,Self,Nonmatching,Self,1,613,0.613,1,China
41479,113,Self,Self,Nonmatching,Self,1,559,0.559,1,China
41480,113,Self,Self,Nonmatching,Self,1,560,0.56,1,China
41481,113,Self,Self,Nonmatching,Self,1,555,0.555,1,China
41482,113,Self,Self,Nonmatching,Self,1,749,0.749,1,China
41483,113,Self,Self,Nonmatching,Self,1,690,0.69,1,China
41484,113,Self,Self,Nonmatching,Self,1,788,0.788,1,China
41485,113,Self,Self,Nonmatching,Self,1,565,0.565,1,China
41486,113,Self,Self,Nonmatching,Self,1,634,0.634,1,China
41487,113,Self,Self,Nonmatching,Self,1,409,0.409,1,China
41488,113,Self,Self,Nonmatching,Self,1,703,0.703,1,China
41489,113,Self,Self,Nonmatching,Self,1,653,0.653,1,China
41490,113,Self,Self,Nonmatching,Self,1,0,0,0,China
41491,113,Self,Self,Nonmatching,Self,1,683,0.683,1,China
41492,113,Self,Self,Nonmatching,Self,1,545,0.545,1,China
41493,113,Self,Self,Nonmatching,Self,1,610,0.61,1,China
41494,113,Self,Self,Nonmatching,Self,1,576,0.576,1,China
41495,113,Self,Self,Nonmatching,Self,1,487,0.487,1,China
41496,113,Self,Self,Nonmatching,Self,1,552,0.552,1,China
41497,113,Self,Self,Nonmatching,Self,1,566,0.566,1,China
41498,113,Self,Self,Nonmatching,Self,1,543,0.543,1,China
41499,113,Self,Self,Nonmatching,Self,1,539,0.539,1,China
41500,113,Self,Self,Nonmatching,Self,1,622,0.622,1,China
41501,113,Self,Self,Nonmatching,Self,1,503,0.503,1,China
41502,113,Self,Self,Nonmatching,Self,1,650,0.65,0,China
41503,113,Self,Self,Nonmatching,Self,1,543,0.543,1,China
41504,113,Self,Self,Nonmatching,Self,1,443,0.443,1,China
41505,113,Self,Self,Nonmatching,Self,1,532,0.532,1,China
41506,113,Self,Self,Nonmatching,Self,1,452,0.452,1,China
41507,113,Self,Self,Nonmatching,Self,1,414,0.414,1,China
41508,113,Self,Self,Nonmatching,Self,1,601,0.601,1,China
41509,113,Self,Self,Nonmatching,Self,1,557,0.557,1,China
41510,113,Self,Self,Nonmatching,Self,1,586,0.586,1,China
41511,113,Self,Self,Nonmatching,Self,1,732,0.732,1,China
41512,113,Self,Self,Nonmatching,Self,1,564,0.564,1,China
41513,113,Self,Self,Nonmatching,Self,1,494,0.494,1,China
41514,113,Self,Self,Nonmatching,Self,1,547,0.547,1,China
41515,113,Self,Self,Nonmatching,Self,1,792,0.792,1,China
41516,113,Self,Self,Nonmatching,Self,1,736,0.736,1,China
41517,113,Friend,Friend,Nonmatching,Close,1,NA,NA,NA,China
41518,113,Friend,Friend,Nonmatching,Close,1,NA,NA,NA,China
41519,113,Friend,Friend,Nonmatching,Close,1,NA,NA,NA,China
41520,113,Friend,Friend,Nonmatching,Close,1,NA,NA,NA,China
41521,113,Friend,Friend,Nonmatching,Close,1,NA,NA,NA,China
41522,113,Friend,Friend,Nonmatching,Close,1,NA,NA,NA,China
41523,113,Friend,Friend,Nonmatching,Close,1,NA,NA,NA,China
41524,113,Friend,Friend,Nonmatching,Close,1,NA,NA,NA,China
41525,113,Friend,Friend,Nonmatching,Close,1,634,0.634,1,China
41526,113,Friend,Friend,Nonmatching,Close,1,937,0.937,1,China
41527,113,Friend,Friend,Nonmatching,Close,1,762,0.762,0,China
41528,113,Friend,Friend,Nonmatching,Close,1,869,0.869,1,China
41529,113,Friend,Friend,Nonmatching,Close,1,685,0.685,0,China
41530,113,Friend,Friend,Nonmatching,Close,1,910,0.91,0,China
41531,113,Friend,Friend,Nonmatching,Close,1,812,0.812,1,China
41532,113,Friend,Friend,Nonmatching,Close,1,747,0.747,1,China
41533,113,Friend,Friend,Nonmatching,Close,1,979,0.979,0,China
41534,113,Friend,Friend,Nonmatching,Close,1,613,0.613,1,China
41535,113,Friend,Friend,Nonmatching,Close,1,0,0,0,China
41536,113,Friend,Friend,Nonmatching,Close,1,748,0.748,1,China
41537,113,Friend,Friend,Nonmatching,Close,1,809,0.809,0,China
41538,113,Friend,Friend,Nonmatching,Close,1,757,0.757,0,China
41539,113,Friend,Friend,Nonmatching,Close,1,950,0.95,1,China
41540,113,Friend,Friend,Nonmatching,Close,1,907,0.907,0,China
41541,113,Friend,Friend,Nonmatching,Close,1,800,0.8,1,China
41542,113,Friend,Friend,Nonmatching,Close,1,776,0.776,1,China
41543,113,Friend,Friend,Nonmatching,Close,1,819,0.819,1,China
41544,113,Friend,Friend,Nonmatching,Close,1,772,0.772,1,China
41545,113,Friend,Friend,Nonmatching,Close,1,754,0.754,1,China
41546,113,Friend,Friend,Nonmatching,Close,1,686,0.686,1,China
41547,113,Friend,Friend,Nonmatching,Close,1,726,0.726,1,China
41548,113,Friend,Friend,Nonmatching,Close,1,660,0.66,1,China
41549,113,Friend,Friend,Nonmatching,Close,1,479,0.479,0,China
41550,113,Friend,Friend,Nonmatching,Close,1,789,0.789,1,China
41551,113,Friend,Friend,Nonmatching,Close,1,800,0.8,1,China
41552,113,Friend,Friend,Nonmatching,Close,1,0,0,0,China
41553,113,Friend,Friend,Nonmatching,Close,1,635,0.635,1,China
41554,113,Friend,Friend,Nonmatching,Close,1,576,0.576,1,China
41555,113,Friend,Friend,Nonmatching,Close,1,572,0.572,0,China
41556,113,Friend,Friend,Nonmatching,Close,1,479,0.479,1,China
41557,113,Friend,Friend,Nonmatching,Close,1,0,0,0,China
41558,113,Friend,Friend,Nonmatching,Close,1,727,0.727,1,China
41559,113,Friend,Friend,Nonmatching,Close,1,617,0.617,1,China
41560,113,Friend,Friend,Nonmatching,Close,1,694,0.694,1,China
41561,113,Friend,Friend,Nonmatching,Close,1,601,0.601,1,China
41562,113,Friend,Friend,Nonmatching,Close,1,546,0.546,1,China
41563,113,Friend,Friend,Nonmatching,Close,1,843,0.843,1,China
41564,113,Friend,Friend,Nonmatching,Close,1,883,0.883,1,China
41565,113,Friend,Friend,Nonmatching,Close,1,748,0.748,0,China
41566,113,Friend,Friend,Nonmatching,Close,1,660,0.66,1,China
41567,113,Friend,Friend,Nonmatching,Close,1,593,0.593,1,China
41568,113,Friend,Friend,Nonmatching,Close,1,590,0.59,0,China
41569,113,Friend,Friend,Nonmatching,Close,1,520,0.52,0,China
41570,113,Friend,Friend,Nonmatching,Close,1,580,0.58,1,China
41571,113,Friend,Friend,Nonmatching,Close,1,658,0.658,1,China
41572,113,Friend,Friend,Nonmatching,Close,1,722,0.722,1,China
41573,113,Friend,Friend,Nonmatching,Close,1,674,0.674,1,China
41574,113,Friend,Friend,Nonmatching,Close,1,610,0.61,1,China
41575,113,Friend,Friend,Nonmatching,Close,1,803,0.803,1,China
41576,113,Friend,Friend,Nonmatching,Close,1,906,0.906,1,China
41577,113,Friend,Friend,Nonmatching,Close,1,774,0.774,1,China
41578,113,Friend,Friend,Nonmatching,Close,1,736,0.736,1,China
41579,113,Friend,Friend,Nonmatching,Close,1,608,0.608,1,China
41580,113,Friend,Friend,Nonmatching,Close,1,589,0.589,1,China
41581,113,Friend,Friend,Nonmatching,Close,1,633,0.633,1,China
41582,113,Friend,Friend,Nonmatching,Close,1,949,0.949,1,China
41583,113,Friend,Friend,Nonmatching,Close,1,743,0.743,1,China
41584,113,Friend,Friend,Nonmatching,Close,1,1023,1.023,0,China
41585,113,Stranger,Stranger,Nonmatching,Stranger,1,NA,NA,NA,China
41586,113,Stranger,Stranger,Nonmatching,Stranger,1,NA,NA,NA,China
41587,113,Stranger,Stranger,Nonmatching,Stranger,1,NA,NA,NA,China
41588,113,Stranger,Stranger,Nonmatching,Stranger,1,NA,NA,NA,China
41589,113,Stranger,Stranger,Nonmatching,Stranger,1,NA,NA,NA,China
41590,113,Stranger,Stranger,Nonmatching,Stranger,1,NA,NA,NA,China
41591,113,Stranger,Stranger,Nonmatching,Stranger,1,NA,NA,NA,China
41592,113,Stranger,Stranger,Nonmatching,Stranger,1,NA,NA,NA,China
41593,113,Stranger,Stranger,Nonmatching,Stranger,1,748,0.748,0,China
41594,113,Stranger,Stranger,Nonmatching,Stranger,1,0,0,0,China
41595,113,Stranger,Stranger,Nonmatching,Stranger,1,727,0.727,0,China
41596,113,Stranger,Stranger,Nonmatching,Stranger,1,618,0.618,1,China
41597,113,Stranger,Stranger,Nonmatching,Stranger,1,0,0,0,China
41598,113,Stranger,Stranger,Nonmatching,Stranger,1,723,0.723,0,China
41599,113,Stranger,Stranger,Nonmatching,Stranger,1,651,0.651,0,China
41600,113,Stranger,Stranger,Nonmatching,Stranger,1,811,0.811,0,China
41601,113,Stranger,Stranger,Nonmatching,Stranger,1,670,0.67,1,China
41602,113,Stranger,Stranger,Nonmatching,Stranger,1,780,0.78,1,China
41603,113,Stranger,Stranger,Nonmatching,Stranger,1,803,0.803,0,China
41604,113,Stranger,Stranger,Nonmatching,Stranger,1,0,0,0,China
41605,113,Stranger,Stranger,Nonmatching,Stranger,1,629,0.629,0,China
41606,113,Stranger,Stranger,Nonmatching,Stranger,1,620,0.62,1,China
41607,113,Stranger,Stranger,Nonmatching,Stranger,1,809,0.809,1,China
41608,113,Stranger,Stranger,Nonmatching,Stranger,1,638,0.638,1,China
41609,113,Stranger,Stranger,Nonmatching,Stranger,1,873,0.873,1,China
41610,113,Stranger,Stranger,Nonmatching,Stranger,1,779,0.779,1,China
41611,113,Stranger,Stranger,Nonmatching,Stranger,1,832,0.832,1,China
41612,113,Stranger,Stranger,Nonmatching,Stranger,1,0,0,0,China
41613,113,Stranger,Stranger,Nonmatching,Stranger,1,806,0.806,1,China
41614,113,Stranger,Stranger,Nonmatching,Stranger,1,514,0.514,1,China
41615,113,Stranger,Stranger,Nonmatching,Stranger,1,790,0.79,1,China
41616,113,Stranger,Stranger,Nonmatching,Stranger,1,0,0,0,China
41617,113,Stranger,Stranger,Nonmatching,Stranger,1,0,0,0,China
41618,113,Stranger,Stranger,Nonmatching,Stranger,1,909,0.909,1,China
41619,113,Stranger,Stranger,Nonmatching,Stranger,1,616,0.616,1,China
41620,113,Stranger,Stranger,Nonmatching,Stranger,1,619,0.619,1,China
41621,113,Stranger,Stranger,Nonmatching,Stranger,1,915,0.915,1,China
41622,113,Stranger,Stranger,Nonmatching,Stranger,1,831,0.831,1,China
41623,113,Stranger,Stranger,Nonmatching,Stranger,1,0,0,0,China
41624,113,Stranger,Stranger,Nonmatching,Stranger,1,985,0.985,1,China
41625,113,Stranger,Stranger,Nonmatching,Stranger,1,789,0.789,1,China
41626,113,Stranger,Stranger,Nonmatching,Stranger,1,665,0.665,1,China
41627,113,Stranger,Stranger,Nonmatching,Stranger,1,606,0.606,1,China
41628,113,Stranger,Stranger,Nonmatching,Stranger,1,826,0.826,1,China
41629,113,Stranger,Stranger,Nonmatching,Stranger,1,657,0.657,1,China
41630,113,Stranger,Stranger,Nonmatching,Stranger,1,732,0.732,1,China
41631,113,Stranger,Stranger,Nonmatching,Stranger,1,908,0.908,0,China
41632,113,Stranger,Stranger,Nonmatching,Stranger,1,631,0.631,1,China
41633,113,Stranger,Stranger,Nonmatching,Stranger,1,847,0.847,1,China
41634,113,Stranger,Stranger,Nonmatching,Stranger,1,751,0.751,0,China
41635,113,Stranger,Stranger,Nonmatching,Stranger,1,786,0.786,1,China
41636,113,Stranger,Stranger,Nonmatching,Stranger,1,656,0.656,1,China
41637,113,Stranger,Stranger,Nonmatching,Stranger,1,553,0.553,0,China
41638,113,Stranger,Stranger,Nonmatching,Stranger,1,587,0.587,0,China
41639,113,Stranger,Stranger,Nonmatching,Stranger,1,663,0.663,1,China
41640,113,Stranger,Stranger,Nonmatching,Stranger,1,762,0.762,1,China
41641,113,Stranger,Stranger,Nonmatching,Stranger,1,651,0.651,1,China
41642,113,Stranger,Stranger,Nonmatching,Stranger,1,0,0,0,China
41643,113,Stranger,Stranger,Nonmatching,Stranger,1,921,0.921,0,China
41644,113,Stranger,Stranger,Nonmatching,Stranger,1,698,0.698,1,China
41645,113,Stranger,Stranger,Nonmatching,Stranger,1,630,0.63,1,China
41646,113,Stranger,Stranger,Nonmatching,Stranger,1,688,0.688,1,China
41647,113,Stranger,Stranger,Nonmatching,Stranger,1,604,0.604,1,China
41648,113,Stranger,Stranger,Nonmatching,Stranger,1,865,0.865,1,China
41649,113,Stranger,Stranger,Nonmatching,Stranger,1,578,0.578,1,China
41650,113,Stranger,Stranger,Nonmatching,Stranger,1,841,0.841,1,China
41651,113,Stranger,Stranger,Nonmatching,Stranger,1,644,0.644,1,China
41652,113,Stranger,Stranger,Nonmatching,Stranger,1,1047,1.047,0,China
41653,115,Self,Friend,Matching,Self,1,NA,NA,NA,China
41654,115,Self,Stranger,Matching,Self,1,NA,NA,NA,China
41655,115,Self,Friend,Matching,Self,1,NA,NA,NA,China
41656,115,Self,Stranger,Matching,Self,1,NA,NA,NA,China
41657,115,Self,Friend,Matching,Self,1,652,0.652,1,China
41658,115,Self,Stranger,Matching,Self,1,765,0.765,1,China
41659,115,Self,Friend,Matching,Self,1,453,0.453,1,China
41660,115,Self,Stranger,Matching,Self,1,757,0.757,1,China
41661,115,Self,Friend,Matching,Self,1,765,0.765,1,China
41662,115,Self,Stranger,Matching,Self,1,395,0.395,1,China
41663,115,Self,Stranger,Matching,Self,1,556,0.556,1,China
41664,115,Self,Friend,Matching,Self,1,602,0.602,1,China
41665,115,Self,Friend,Matching,Self,1,618,0.618,1,China
41666,115,Self,Stranger,Matching,Self,1,474,0.474,1,China
41667,115,Self,Stranger,Matching,Self,1,478,0.478,1,China
41668,115,Self,Friend,Matching,Self,1,478,0.478,1,China
41669,115,Self,Friend,Matching,Self,1,514,0.514,1,China
41670,115,Self,Stranger,Matching,Self,1,407,0.407,1,China
41671,115,Self,Stranger,Matching,Self,1,392,0.392,1,China
41672,115,Self,Friend,Matching,Self,1,513,0.513,1,China
41673,115,Self,Friend,Matching,Self,1,575,0.575,1,China
41674,115,Self,Stranger,Matching,Self,1,365,0.365,1,China
41675,115,Self,Friend,Matching,Self,1,465,0.465,1,China
41676,115,Self,Stranger,Matching,Self,1,660,0.66,1,China
41677,115,Self,Friend,Matching,Self,1,582,0.582,1,China
41678,115,Self,Stranger,Matching,Self,1,447,0.447,1,China
41679,115,Self,Friend,Matching,Self,1,565,0.565,1,China
41680,115,Self,Stranger,Matching,Self,1,598,0.598,1,China
41681,115,Self,Friend,Matching,Self,1,611,0.611,1,China
41682,115,Self,Stranger,Matching,Self,1,613,0.613,1,China
41683,115,Self,Friend,Matching,Self,1,547,0.547,1,China
41684,115,Self,Stranger,Matching,Self,1,559,0.559,1,China
41685,115,Self,Stranger,Matching,Self,1,544,0.544,1,China
41686,115,Self,Friend,Matching,Self,1,645,0.645,1,China
41687,115,Self,Stranger,Matching,Self,1,585,0.585,1,China
41688,115,Self,Friend,Matching,Self,1,459,0.459,1,China
41689,115,Self,Friend,Matching,Self,1,533,0.533,1,China
41690,115,Self,Stranger,Matching,Self,1,471,0.471,1,China
41691,115,Self,Stranger,Matching,Self,1,395,0.395,1,China
41692,115,Self,Friend,Matching,Self,1,566,0.566,1,China
41693,115,Self,Stranger,Matching,Self,1,443,0.443,1,China
41694,115,Self,Friend,Matching,Self,1,597,0.597,1,China
41695,115,Self,Stranger,Matching,Self,1,500,0.5,1,China
41696,115,Self,Friend,Matching,Self,1,0,0,0,China
41697,115,Self,Stranger,Matching,Self,1,438,0.438,1,China
41698,115,Self,Friend,Matching,Self,1,395,0.395,1,China
41699,115,Self,Friend,Matching,Self,1,567,0.567,1,China
41700,115,Self,Stranger,Matching,Self,1,512,0.512,1,China
41701,115,Self,Friend,Matching,Self,1,476,0.476,1,China
41702,115,Self,Stranger,Matching,Self,1,424,0.424,1,China
41703,115,Self,Stranger,Matching,Self,1,467,0.467,1,China
41704,115,Self,Friend,Matching,Self,1,572,0.572,1,China
41705,115,Self,Stranger,Matching,Self,1,542,0.542,1,China
41706,115,Self,Friend,Matching,Self,1,429,0.429,1,China
41707,115,Self,Stranger,Matching,Self,1,583,0.583,1,China
41708,115,Self,Friend,Matching,Self,1,529,0.529,1,China
41709,115,Self,Friend,Matching,Self,1,666,0.666,1,China
41710,115,Self,Stranger,Matching,Self,1,512,0.512,1,China
41711,115,Self,Stranger,Matching,Self,1,565,0.565,1,China
41712,115,Self,Friend,Matching,Self,1,441,0.441,1,China
41713,115,Self,Friend,Matching,Self,1,380,0.38,1,China
41714,115,Self,Stranger,Matching,Self,1,425,0.425,1,China
41715,115,Self,Friend,Matching,Self,1,571,0.571,1,China
41716,115,Self,Stranger,Matching,Self,1,600,0.6,1,China
41717,115,Friend,Self,Matching,Close,1,NA,NA,NA,China
41718,115,Friend,Stranger,Matching,Close,1,NA,NA,NA,China
41719,115,Friend,Self,Matching,Close,1,NA,NA,NA,China
41720,115,Friend,Stranger,Matching,Close,1,NA,NA,NA,China
41721,115,Friend,Stranger,Matching,Close,1,496,0.496,1,China
41722,115,Friend,Self,Matching,Close,1,451,0.451,0,China
41723,115,Friend,Self,Matching,Close,1,674,0.674,1,China
41724,115,Friend,Stranger,Matching,Close,1,585,0.585,1,China
41725,115,Friend,Stranger,Matching,Close,1,570,0.57,1,China
41726,115,Friend,Self,Matching,Close,1,437,0.437,0,China
41727,115,Friend,Stranger,Matching,Close,1,526,0.526,1,China
41728,115,Friend,Self,Matching,Close,1,627,0.627,1,China
41729,115,Friend,Self,Matching,Close,1,455,0.455,1,China
41730,115,Friend,Stranger,Matching,Close,1,539,0.539,1,China
41731,115,Friend,Stranger,Matching,Close,1,613,0.613,1,China
41732,115,Friend,Self,Matching,Close,1,566,0.566,1,China
41733,115,Friend,Self,Matching,Close,1,565,0.565,1,China
41734,115,Friend,Stranger,Matching,Close,1,749,0.749,1,China
41735,115,Friend,Self,Matching,Close,1,615,0.615,1,China
41736,115,Friend,Stranger,Matching,Close,1,657,0.657,1,China
41737,115,Friend,Stranger,Matching,Close,1,488,0.488,1,China
41738,115,Friend,Self,Matching,Close,1,483,0.483,1,China
41739,115,Friend,Self,Matching,Close,1,616,0.616,1,China
41740,115,Friend,Stranger,Matching,Close,1,513,0.513,1,China
41741,115,Friend,Self,Matching,Close,1,372,0.372,0,China
41742,115,Friend,Stranger,Matching,Close,1,583,0.583,1,China
41743,115,Friend,Stranger,Matching,Close,1,443,0.443,1,China
41744,115,Friend,Self,Matching,Close,1,429,0.429,1,China
41745,115,Friend,Stranger,Matching,Close,1,519,0.519,1,China
41746,115,Friend,Self,Matching,Close,1,488,0.488,1,China
41747,115,Friend,Self,Matching,Close,1,618,0.618,1,China
41748,115,Friend,Stranger,Matching,Close,1,446,0.446,1,China
41749,115,Friend,Stranger,Matching,Close,1,437,0.437,1,China
41750,115,Friend,Self,Matching,Close,1,440,0.44,1,China
41751,115,Friend,Self,Matching,Close,1,501,0.501,1,China
41752,115,Friend,Stranger,Matching,Close,1,561,0.561,1,China
41753,115,Friend,Self,Matching,Close,1,631,0.631,1,China
41754,115,Friend,Stranger,Matching,Close,1,609,0.609,1,China
41755,115,Friend,Self,Matching,Close,1,623,0.623,1,China
41756,115,Friend,Stranger,Matching,Close,1,486,0.486,1,China
41757,115,Friend,Self,Matching,Close,1,571,0.571,1,China
41758,115,Friend,Stranger,Matching,Close,1,615,0.615,1,China
41759,115,Friend,Self,Matching,Close,1,483,0.483,1,China
41760,115,Friend,Stranger,Matching,Close,1,683,0.683,1,China
41761,115,Friend,Stranger,Matching,Close,1,511,0.511,1,China
41762,115,Friend,Self,Matching,Close,1,479,0.479,1,China
41763,115,Friend,Self,Matching,Close,1,557,0.557,1,China
41764,115,Friend,Stranger,Matching,Close,1,722,0.722,1,China
41765,115,Friend,Stranger,Matching,Close,1,580,0.58,1,China
41766,115,Friend,Self,Matching,Close,1,534,0.534,1,China
41767,115,Friend,Self,Matching,Close,1,540,0.54,1,China
41768,115,Friend,Stranger,Matching,Close,1,541,0.541,1,China
41769,115,Friend,Stranger,Matching,Close,1,635,0.635,1,China
41770,115,Friend,Self,Matching,Close,1,561,0.561,1,China
41771,115,Friend,Stranger,Matching,Close,1,441,0.441,1,China
41772,115,Friend,Self,Matching,Close,1,546,0.546,1,China
41773,115,Friend,Stranger,Matching,Close,1,482,0.482,1,China
41774,115,Friend,Self,Matching,Close,1,629,0.629,1,China
41775,115,Friend,Stranger,Matching,Close,1,485,0.485,1,China
41776,115,Friend,Self,Matching,Close,1,427,0.427,1,China
41777,115,Friend,Stranger,Matching,Close,1,464,0.464,1,China
41778,115,Friend,Self,Matching,Close,1,558,0.558,1,China
41779,115,Friend,Self,Matching,Close,1,450,0.45,1,China
41780,115,Friend,Stranger,Matching,Close,1,424,0.424,1,China
41781,115,Stranger,Friend,Matching,Stranger,1,NA,NA,NA,China
41782,115,Stranger,Self,Matching,Stranger,1,NA,NA,NA,China
41783,115,Stranger,Friend,Matching,Stranger,1,NA,NA,NA,China
41784,115,Stranger,Self,Matching,Stranger,1,NA,NA,NA,China
41785,115,Stranger,Friend,Matching,Stranger,1,501,0.501,1,China
41786,115,Stranger,Self,Matching,Stranger,1,448,0.448,1,China
41787,115,Stranger,Friend,Matching,Stranger,1,735,0.735,1,China
41788,115,Stranger,Self,Matching,Stranger,1,565,0.565,1,China
41789,115,Stranger,Friend,Matching,Stranger,1,576,0.576,1,China
41790,115,Stranger,Self,Matching,Stranger,1,864,0.864,1,China
41791,115,Stranger,Self,Matching,Stranger,1,566,0.566,1,China
41792,115,Stranger,Friend,Matching,Stranger,1,465,0.465,1,China
41793,115,Stranger,Self,Matching,Stranger,1,548,0.548,1,China
41794,115,Stranger,Friend,Matching,Stranger,1,513,0.513,1,China
41795,115,Stranger,Self,Matching,Stranger,1,491,0.491,1,China
41796,115,Stranger,Friend,Matching,Stranger,1,761,0.761,1,China
41797,115,Stranger,Self,Matching,Stranger,1,507,0.507,1,China
41798,115,Stranger,Friend,Matching,Stranger,1,608,0.608,1,China
41799,115,Stranger,Friend,Matching,Stranger,1,392,0.392,1,China
41800,115,Stranger,Self,Matching,Stranger,1,539,0.539,1,China
41801,115,Stranger,Friend,Matching,Stranger,1,640,0.64,1,China
41802,115,Stranger,Self,Matching,Stranger,1,471,0.471,1,China
41803,115,Stranger,Friend,Matching,Stranger,1,544,0.544,1,China
41804,115,Stranger,Self,Matching,Stranger,1,563,0.563,1,China
41805,115,Stranger,Friend,Matching,Stranger,1,434,0.434,1,China
41806,115,Stranger,Self,Matching,Stranger,1,426,0.426,1,China
41807,115,Stranger,Friend,Matching,Stranger,1,419,0.419,1,China
41808,115,Stranger,Self,Matching,Stranger,1,445,0.445,1,China
41809,115,Stranger,Friend,Matching,Stranger,1,589,0.589,1,China
41810,115,Stranger,Self,Matching,Stranger,1,504,0.504,1,China
41811,115,Stranger,Self,Matching,Stranger,1,542,0.542,1,China
41812,115,Stranger,Friend,Matching,Stranger,1,358,0.358,0,China
41813,115,Stranger,Friend,Matching,Stranger,1,591,0.591,1,China
41814,115,Stranger,Self,Matching,Stranger,1,501,0.501,1,China
41815,115,Stranger,Self,Matching,Stranger,1,512,0.512,1,China
41816,115,Stranger,Friend,Matching,Stranger,1,594,0.594,1,China
41817,115,Stranger,Self,Matching,Stranger,1,449,0.449,1,China
41818,115,Stranger,Friend,Matching,Stranger,1,529,0.529,1,China
41819,115,Stranger,Self,Matching,Stranger,1,348,0.348,0,China
41820,115,Stranger,Friend,Matching,Stranger,1,904,0.904,1,China
41821,115,Stranger,Friend,Matching,Stranger,1,684,0.684,1,China
41822,115,Stranger,Self,Matching,Stranger,1,506,0.506,1,China
41823,115,Stranger,Friend,Matching,Stranger,1,551,0.551,1,China
41824,115,Stranger,Self,Matching,Stranger,1,629,0.629,1,China
41825,115,Stranger,Friend,Matching,Stranger,1,526,0.526,1,China
41826,115,Stranger,Self,Matching,Stranger,1,625,0.625,1,China
41827,115,Stranger,Self,Matching,Stranger,1,340,0.34,1,China
41828,115,Stranger,Friend,Matching,Stranger,1,469,0.469,1,China
41829,115,Stranger,Friend,Matching,Stranger,1,481,0.481,1,China
41830,115,Stranger,Self,Matching,Stranger,1,467,0.467,1,China
41831,115,Stranger,Self,Matching,Stranger,1,490,0.49,1,China
41832,115,Stranger,Friend,Matching,Stranger,1,461,0.461,0,China
41833,115,Stranger,Friend,Matching,Stranger,1,404,0.404,1,China
41834,115,Stranger,Self,Matching,Stranger,1,487,0.487,1,China
41835,115,Stranger,Friend,Matching,Stranger,1,558,0.558,1,China
41836,115,Stranger,Self,Matching,Stranger,1,469,0.469,1,China
41837,115,Stranger,Self,Matching,Stranger,1,493,0.493,1,China
41838,115,Stranger,Friend,Matching,Stranger,1,500,0.5,0,China
41839,115,Stranger,Friend,Matching,Stranger,1,442,0.442,1,China
41840,115,Stranger,Self,Matching,Stranger,1,509,0.509,1,China
41841,115,Stranger,Self,Matching,Stranger,1,506,0.506,1,China
41842,115,Stranger,Friend,Matching,Stranger,1,475,0.475,1,China
41843,115,Stranger,Self,Matching,Stranger,1,496,0.496,1,China
41844,115,Stranger,Friend,Matching,Stranger,1,579,0.579,1,China
41845,115,Self,Self,Nonmatching,Self,1,NA,NA,NA,China
41846,115,Self,Self,Nonmatching,Self,1,NA,NA,NA,China
41847,115,Self,Self,Nonmatching,Self,1,NA,NA,NA,China
41848,115,Self,Self,Nonmatching,Self,1,NA,NA,NA,China
41849,115,Self,Self,Nonmatching,Self,1,293,0.293,1,China
41850,115,Self,Self,Nonmatching,Self,1,424,0.424,1,China
41851,115,Self,Self,Nonmatching,Self,1,537,0.537,1,China
41852,115,Self,Self,Nonmatching,Self,1,449,0.449,1,China
41853,115,Self,Self,Nonmatching,Self,1,380,0.38,1,China
41854,115,Self,Self,Nonmatching,Self,1,458,0.458,1,China
41855,115,Self,Self,Nonmatching,Self,1,506,0.506,1,China
41856,115,Self,Self,Nonmatching,Self,1,600,0.6,1,China
41857,115,Self,Self,Nonmatching,Self,1,439,0.439,1,China
41858,115,Self,Self,Nonmatching,Self,1,454,0.454,1,China
41859,115,Self,Self,Nonmatching,Self,1,520,0.52,1,China
41860,115,Self,Self,Nonmatching,Self,1,457,0.457,1,China
