,Subject,Word,Shape,Matching,Origin_Identity,English_Identity,Identity,RT_ms,RT_sec,ACC,Country
1825,11,FRIEND,Self,Nonmatching,Self,Self,Self,486,0.486,1,United Kingdom
1826,11,FRIEND,Self,Nonmatching,Self,Self,Self,552,0.552,1,United Kingdom
1827,11,FRIEND,Self,Nonmatching,Self,Self,Self,640,0.64,1,United Kingdom
1828,11,FRIEND,Self,Nonmatching,Self,Self,Self,795,0.795,1,United Kingdom
1829,11,FRIEND,Self,Nonmatching,Self,Self,Self,488,0.488,0,United Kingdom
1830,11,FRIEND,Self,Nonmatching,Self,Self,Self,561,0.561,0,United Kingdom
1831,11,FRIEND,Self,Nonmatching,Self,Self,Self,918,0.918,1,United Kingdom
1832,12,FRIEND,Friend,Matching,Friend,Friend,Close,652,0.652,1,United Kingdom
1833,12,FRIEND,Friend,Matching,Friend,Friend,Close,868,0.868,1,United Kingdom
1834,12,FRIEND,Friend,Matching,Friend,Friend,Close,983,0.983,1,United Kingdom
1835,12,FRIEND,Friend,Matching,Friend,Friend,Close,608,0.608,1,United Kingdom
1836,12,FRIEND,Friend,Matching,Friend,Friend,Close,858,0.858,1,United Kingdom
1837,12,FRIEND,Friend,Matching,Friend,Friend,Close,706,0.706,0,United Kingdom
1838,12,FRIEND,Friend,Matching,Friend,Friend,Close,809,0.809,1,United Kingdom
1839,12,FRIEND,Friend,Matching,Friend,Friend,Close,811,0.811,0,United Kingdom
1840,12,FRIEND,Friend,Matching,Friend,Friend,Close,974,0.974,0,United Kingdom
1841,12,FRIEND,Friend,Matching,Friend,Friend,Close,709,0.709,0,United Kingdom
1842,12,FRIEND,Friend,Matching,Friend,Friend,Close,821,0.821,1,United Kingdom
1843,12,FRIEND,Friend,Matching,Friend,Friend,Close,889,0.889,1,United Kingdom
1844,12,FRIEND,Friend,Matching,Friend,Friend,Close,1058,1.058,1,United Kingdom
1845,12,FRIEND,Friend,Matching,Friend,Friend,Close,901,0.901,1,United Kingdom
1846,12,FRIEND,Friend,Matching,Friend,Friend,Close,788,0.788,1,United Kingdom
1847,12,FRIEND,Friend,Matching,Friend,Friend,Close,979,0.979,1,United Kingdom
1848,12,FRIEND,Friend,Matching,Friend,Friend,Close,645,0.645,1,United Kingdom
1849,12,FRIEND,Friend,Matching,Friend,Friend,Close,738,0.738,1,United Kingdom
1850,12,FRIEND,Friend,Matching,Friend,Friend,Close,671,0.671,0,United Kingdom
1851,12,FRIEND,Friend,Matching,Friend,Friend,Close,720,0.72,1,United Kingdom
1852,12,FRIEND,Friend,Matching,Friend,Friend,Close,633,0.633,1,United Kingdom
1853,12,FRIEND,Friend,Matching,Friend,Friend,Close,649,0.649,1,United Kingdom
1854,12,FRIEND,Friend,Matching,Friend,Friend,Close,393,0.393,1,United Kingdom
1855,12,FRIEND,Friend,Matching,Friend,Friend,Close,526,0.526,1,United Kingdom
1856,12,FRIEND,Friend,Matching,Friend,Friend,Close,567,0.567,1,United Kingdom
1857,12,FRIEND,Friend,Matching,Friend,Friend,Close,569,0.569,1,United Kingdom
1858,12,FRIEND,Friend,Matching,Friend,Friend,Close,848,0.848,1,United Kingdom
1859,12,FRIEND,Friend,Matching,Friend,Friend,Close,750,0.75,1,United Kingdom
1860,12,FRIEND,Friend,Matching,Friend,Friend,Close,686,0.686,0,United Kingdom
1861,12,FRIEND,Friend,Matching,Friend,Friend,Close,789,0.789,0,United Kingdom
1862,12,FRIEND,Friend,Matching,Friend,Friend,Close,809,0.809,1,United Kingdom
1863,12,FRIEND,Friend,Matching,Friend,Friend,Close,691,0.691,1,United Kingdom
1864,12,FRIEND,Friend,Matching,Friend,Friend,Close,920,0.92,1,United Kingdom
1865,12,FRIEND,Friend,Matching,Friend,Friend,Close,676,0.676,1,United Kingdom
1866,12,FRIEND,Friend,Matching,Friend,Friend,Close,913,0.913,1,United Kingdom
1867,12,FRIEND,Friend,Matching,Friend,Friend,Close,677,0.677,1,United Kingdom
1868,12,FRIEND,Friend,Matching,Friend,Friend,Close,821,0.821,1,United Kingdom
1869,12,FRIEND,Friend,Matching,Friend,Friend,Close,892,0.892,0,United Kingdom
1870,12,FRIEND,Friend,Matching,Friend,Friend,Close,970,0.97,0,United Kingdom
1871,12,FRIEND,Friend,Matching,Friend,Friend,Close,656,0.656,0,United Kingdom
1872,12,FRIEND,Friend,Matching,Friend,Friend,Close,767,0.767,0,United Kingdom
1873,12,FRIEND,Friend,Matching,Friend,Friend,Close,793,0.793,1,United Kingdom
1874,12,YOU,Self,Matching,Self,Self,Self,698,0.698,0,United Kingdom
1875,12,YOU,Self,Matching,Self,Self,Self,662,0.662,1,United Kingdom
1876,12,YOU,Self,Matching,Self,Self,Self,659,0.659,0,United Kingdom
1877,12,YOU,Self,Matching,Self,Self,Self,817,0.817,1,United Kingdom
1878,12,YOU,Self,Matching,Self,Self,Self,678,0.678,1,United Kingdom
1879,12,YOU,Self,Matching,Self,Self,Self,541,0.541,1,United Kingdom
1880,12,YOU,Self,Matching,Self,Self,Self,667,0.667,1,United Kingdom
1881,12,YOU,Self,Matching,Self,Self,Self,1044,1.044,1,United Kingdom
1882,12,YOU,Self,Matching,Self,Self,Self,810,0.81,1,United Kingdom
1883,12,YOU,Self,Matching,Self,Self,Self,595,0.595,1,United Kingdom
1884,12,YOU,Self,Matching,Self,Self,Self,649,0.649,1,United Kingdom
1885,12,YOU,Self,Matching,Self,Self,Self,721,0.721,0,United Kingdom
1886,12,YOU,Self,Matching,Self,Self,Self,1060,1.06,1,United Kingdom
1887,12,YOU,Self,Matching,Self,Self,Self,532,0.532,0,United Kingdom
1888,12,YOU,Self,Matching,Self,Self,Self,777,0.777,1,United Kingdom
1889,12,YOU,Self,Matching,Self,Self,Self,686,0.686,1,United Kingdom
1890,12,YOU,Self,Matching,Self,Self,Self,438,0.438,1,United Kingdom
1891,12,YOU,Self,Matching,Self,Self,Self,569,0.569,1,United Kingdom
1892,12,YOU,Self,Matching,Self,Self,Self,921,0.921,1,United Kingdom
1893,12,YOU,Self,Matching,Self,Self,Self,729,0.729,1,United Kingdom
1894,12,YOU,Self,Matching,Self,Self,Self,782,0.782,1,United Kingdom
1895,12,YOU,Self,Matching,Self,Self,Self,532,0.532,1,United Kingdom
1896,12,YOU,Self,Matching,Self,Self,Self,541,0.541,0,United Kingdom
1897,12,YOU,Self,Matching,Self,Self,Self,994,0.994,1,United Kingdom
1898,12,YOU,Self,Matching,Self,Self,Self,633,0.633,1,United Kingdom
1899,12,YOU,Self,Matching,Self,Self,Self,783,0.783,1,United Kingdom
1900,12,YOU,Self,Matching,Self,Self,Self,459,0.459,1,United Kingdom
1901,12,YOU,Self,Matching,Self,Self,Self,838,0.838,1,United Kingdom
1902,12,YOU,Self,Matching,Self,Self,Self,523,0.523,1,United Kingdom
1903,12,YOU,Self,Matching,Self,Self,Self,653,0.653,1,United Kingdom
1904,12,YOU,Self,Matching,Self,Self,Self,824,0.824,0,United Kingdom
1905,12,YOU,Self,Matching,Self,Self,Self,707,0.707,1,United Kingdom
1906,12,YOU,Self,Matching,Self,Self,Self,686,0.686,1,United Kingdom
1907,12,YOU,Self,Matching,Self,Self,Self,907,0.907,1,United Kingdom
1908,12,YOU,Self,Matching,Self,Self,Self,564,0.564,1,United Kingdom
1909,12,YOU,Self,Matching,Self,Self,Self,217,0.217,1,United Kingdom
1910,12,YOU,Self,Matching,Self,Self,Self,870,0.87,1,United Kingdom
1911,12,YOU,Self,Matching,Self,Self,Self,639,0.639,1,United Kingdom
1912,12,YOU,Self,Matching,Self,Self,Self,460,0.46,1,United Kingdom
1913,12,YOU,Self,Matching,Self,Self,Self,311,0.311,1,United Kingdom
1914,12,YOU,Self,Matching,Self,Self,Self,650,0.65,1,United Kingdom
1915,12,YOU,Friend,Nonmatching,Friend,Friend,Close,824,0.824,0,United Kingdom
1916,12,YOU,Friend,Nonmatching,Friend,Friend,Close,628,0.628,1,United Kingdom
1917,12,YOU,Friend,Nonmatching,Friend,Friend,Close,849,0.849,1,United Kingdom
1918,12,YOU,Friend,Nonmatching,Friend,Friend,Close,1030,1.03,1,United Kingdom
1919,12,YOU,Friend,Nonmatching,Friend,Friend,Close,847,0.847,1,United Kingdom
1920,12,YOU,Friend,Nonmatching,Friend,Friend,Close,810,0.81,1,United Kingdom
1921,12,YOU,Friend,Nonmatching,Friend,Friend,Close,886,0.886,1,United Kingdom
1922,12,YOU,Friend,Nonmatching,Friend,Friend,Close,667,0.667,1,United Kingdom
1923,12,YOU,Friend,Nonmatching,Friend,Friend,Close,677,0.677,0,United Kingdom
1924,12,YOU,Friend,Nonmatching,Friend,Friend,Close,780,0.78,1,United Kingdom
1925,12,YOU,Friend,Nonmatching,Friend,Friend,Close,646,0.646,1,United Kingdom
1926,12,YOU,Friend,Nonmatching,Friend,Friend,Close,893,0.893,1,United Kingdom
1927,12,YOU,Friend,Nonmatching,Friend,Friend,Close,853,0.853,1,United Kingdom
1928,12,YOU,Friend,Nonmatching,Friend,Friend,Close,631,0.631,1,United Kingdom
1929,12,YOU,Friend,Nonmatching,Friend,Friend,Close,822,0.822,1,United Kingdom
1930,12,YOU,Friend,Nonmatching,Friend,Friend,Close,734,0.734,0,United Kingdom
1931,12,YOU,Friend,Nonmatching,Friend,Friend,Close,854,0.854,1,United Kingdom
1932,12,YOU,Friend,Nonmatching,Friend,Friend,Close,567,0.567,1,United Kingdom
1933,12,YOU,Friend,Nonmatching,Friend,Friend,Close,566,0.566,1,United Kingdom
1934,12,YOU,Friend,Nonmatching,Friend,Friend,Close,615,0.615,1,United Kingdom
1935,12,YOU,Friend,Nonmatching,Friend,Friend,Close,756,0.756,1,United Kingdom
1936,12,YOU,Friend,Nonmatching,Friend,Friend,Close,758,0.758,1,United Kingdom
1937,12,YOU,Friend,Nonmatching,Friend,Friend,Close,710,0.71,1,United Kingdom
1938,12,YOU,Friend,Nonmatching,Friend,Friend,Close,658,0.658,1,United Kingdom
1939,12,YOU,Friend,Nonmatching,Friend,Friend,Close,823,0.823,1,United Kingdom
1940,12,YOU,Friend,Nonmatching,Friend,Friend,Close,596,0.596,0,United Kingdom
1941,12,YOU,Friend,Nonmatching,Friend,Friend,Close,940,0.94,1,United Kingdom
1942,12,YOU,Friend,Nonmatching,Friend,Friend,Close,720,0.72,1,United Kingdom
1943,12,YOU,Friend,Nonmatching,Friend,Friend,Close,864,0.864,1,United Kingdom
1944,12,YOU,Friend,Nonmatching,Friend,Friend,Close,854,0.854,0,United Kingdom
1945,12,YOU,Friend,Nonmatching,Friend,Friend,Close,527,0.527,1,United Kingdom
1946,12,YOU,Friend,Nonmatching,Friend,Friend,Close,632,0.632,1,United Kingdom
1947,12,YOU,Friend,Nonmatching,Friend,Friend,Close,853,0.853,1,United Kingdom
1948,12,FRIEND,Self,Nonmatching,Self,Self,Self,341,0.341,0,United Kingdom
1949,12,FRIEND,Self,Nonmatching,Self,Self,Self,710,0.71,1,United Kingdom
1950,12,FRIEND,Self,Nonmatching,Self,Self,Self,1096,1.096,1,United Kingdom
1951,12,FRIEND,Self,Nonmatching,Self,Self,Self,1032,1.032,1,United Kingdom
1952,12,FRIEND,Self,Nonmatching,Self,Self,Self,580,0.58,0,United Kingdom
1953,12,FRIEND,Self,Nonmatching,Self,Self,Self,628,0.628,1,United Kingdom
1954,12,FRIEND,Self,Nonmatching,Self,Self,Self,788,0.788,0,United Kingdom
1955,12,FRIEND,Self,Nonmatching,Self,Self,Self,880,0.88,1,United Kingdom
1956,12,FRIEND,Self,Nonmatching,Self,Self,Self,1000,1,1,United Kingdom
1957,12,FRIEND,Self,Nonmatching,Self,Self,Self,738,0.738,1,United Kingdom
1958,12,FRIEND,Self,Nonmatching,Self,Self,Self,513,0.513,0,United Kingdom
1959,12,FRIEND,Self,Nonmatching,Self,Self,Self,1042,1.042,1,United Kingdom
1960,12,FRIEND,Self,Nonmatching,Self,Self,Self,562,0.562,1,United Kingdom
1961,12,FRIEND,Self,Nonmatching,Self,Self,Self,809,0.809,0,United Kingdom
1962,12,FRIEND,Self,Nonmatching,Self,Self,Self,1059,1.059,1,United Kingdom
1963,12,FRIEND,Self,Nonmatching,Self,Self,Self,829,0.829,1,United Kingdom
1964,12,FRIEND,Self,Nonmatching,Self,Self,Self,753,0.753,1,United Kingdom
1965,12,FRIEND,Self,Nonmatching,Self,Self,Self,692,0.692,1,United Kingdom
1966,12,FRIEND,Self,Nonmatching,Self,Self,Self,630,0.63,1,United Kingdom
1967,12,FRIEND,Self,Nonmatching,Self,Self,Self,429,0.429,0,United Kingdom
1968,12,FRIEND,Self,Nonmatching,Self,Self,Self,200,0.2,1,United Kingdom
1969,12,FRIEND,Self,Nonmatching,Self,Self,Self,810,0.81,1,United Kingdom
1970,12,FRIEND,Self,Nonmatching,Self,Self,Self,503,0.503,0,United Kingdom
1971,12,FRIEND,Self,Nonmatching,Self,Self,Self,599,0.599,1,United Kingdom
1972,12,FRIEND,Self,Nonmatching,Self,Self,Self,566,0.566,1,United Kingdom
1973,12,FRIEND,Self,Nonmatching,Self,Self,Self,830,0.83,1,United Kingdom
1974,12,FRIEND,Self,Nonmatching,Self,Self,Self,947,0.947,0,United Kingdom
1975,12,FRIEND,Self,Nonmatching,Self,Self,Self,879,0.879,0,United Kingdom
1976,12,FRIEND,Self,Nonmatching,Self,Self,Self,699,0.699,1,United Kingdom
1977,12,FRIEND,Self,Nonmatching,Self,Self,Self,644,0.644,0,United Kingdom
1978,12,FRIEND,Self,Nonmatching,Self,Self,Self,916,0.916,1,United Kingdom
1979,12,FRIEND,Self,Nonmatching,Self,Self,Self,786,0.786,1,United Kingdom
1980,12,FRIEND,Self,Nonmatching,Self,Self,Self,931,0.931,1,United Kingdom
1981,12,FRIEND,Self,Nonmatching,Self,Self,Self,660,0.66,1,United Kingdom
1982,12,FRIEND,Self,Nonmatching,Self,Self,Self,530,0.53,1,United Kingdom
1983,12,FRIEND,Self,Nonmatching,Self,Self,Self,449,0.449,1,United Kingdom
1984,13,FRIEND,Friend,Matching,Friend,Friend,Close,446,0.446,1,United Kingdom
1985,13,FRIEND,Friend,Matching,Friend,Friend,Close,263,0.263,0,United Kingdom
1986,13,FRIEND,Friend,Matching,Friend,Friend,Close,358,0.358,0,United Kingdom
1987,13,FRIEND,Friend,Matching,Friend,Friend,Close,842,0.842,0,United Kingdom
1988,13,FRIEND,Friend,Matching,Friend,Friend,Close,299,0.299,0,United Kingdom
1989,13,FRIEND,Friend,Matching,Friend,Friend,Close,327,0.327,1,United Kingdom
1990,13,FRIEND,Friend,Matching,Friend,Friend,Close,357,0.357,0,United Kingdom
1991,13,FRIEND,Friend,Matching,Friend,Friend,Close,463,0.463,0,United Kingdom
1992,13,FRIEND,Friend,Matching,Friend,Friend,Close,1031,1.031,1,United Kingdom
1993,13,FRIEND,Friend,Matching,Friend,Friend,Close,974,0.974,1,United Kingdom
1994,13,FRIEND,Friend,Matching,Friend,Friend,Close,462,0.462,1,United Kingdom
1995,13,FRIEND,Friend,Matching,Friend,Friend,Close,800,0.8,1,United Kingdom
1996,13,FRIEND,Friend,Matching,Friend,Friend,Close,722,0.722,0,United Kingdom
1997,13,FRIEND,Friend,Matching,Friend,Friend,Close,722,0.722,0,United Kingdom
1998,13,FRIEND,Friend,Matching,Friend,Friend,Close,839,0.839,0,United Kingdom
1999,13,FRIEND,Friend,Matching,Friend,Friend,Close,551,0.551,1,United Kingdom
2000,13,FRIEND,Friend,Matching,Friend,Friend,Close,464,0.464,1,United Kingdom
2001,13,FRIEND,Friend,Matching,Friend,Friend,Close,299,0.299,1,United Kingdom
2002,13,FRIEND,Friend,Matching,Friend,Friend,Close,264,0.264,1,United Kingdom
2003,13,FRIEND,Friend,Matching,Friend,Friend,Close,607,0.607,0,United Kingdom
2004,13,FRIEND,Friend,Matching,Friend,Friend,Close,619,0.619,1,United Kingdom
2005,13,FRIEND,Friend,Matching,Friend,Friend,Close,394,0.394,1,United Kingdom
2006,13,FRIEND,Friend,Matching,Friend,Friend,Close,506,0.506,0,United Kingdom
2007,13,FRIEND,Friend,Matching,Friend,Friend,Close,1086,1.086,1,United Kingdom
2008,13,FRIEND,Friend,Matching,Friend,Friend,Close,845,0.845,0,United Kingdom
2009,13,FRIEND,Friend,Matching,Friend,Friend,Close,294,0.294,1,United Kingdom
2010,13,FRIEND,Friend,Matching,Friend,Friend,Close,394,0.394,1,United Kingdom
2011,13,FRIEND,Friend,Matching,Friend,Friend,Close,1051,1.051,1,United Kingdom
2012,13,FRIEND,Friend,Matching,Friend,Friend,Close,327,0.327,1,United Kingdom
2013,13,FRIEND,Friend,Matching,Friend,Friend,Close,298,0.298,0,United Kingdom
2014,13,FRIEND,Friend,Matching,Friend,Friend,Close,314,0.314,0,United Kingdom
2015,13,FRIEND,Friend,Matching,Friend,Friend,Close,252,0.252,0,United Kingdom
2016,13,FRIEND,Friend,Matching,Friend,Friend,Close,344,0.344,1,United Kingdom
2017,13,FRIEND,Friend,Matching,Friend,Friend,Close,275,0.275,1,United Kingdom
2018,13,YOU,Self,Matching,Self,Self,Self,490,0.49,1,United Kingdom
2019,13,YOU,Self,Matching,Self,Self,Self,697,0.697,1,United Kingdom
2020,13,YOU,Self,Matching,Self,Self,Self,781,0.781,1,United Kingdom
2021,13,YOU,Self,Matching,Self,Self,Self,862,0.862,0,United Kingdom
2022,13,YOU,Self,Matching,Self,Self,Self,380,0.38,0,United Kingdom
2023,13,YOU,Self,Matching,Self,Self,Self,252,0.252,1,United Kingdom
2024,13,YOU,Self,Matching,Self,Self,Self,417,0.417,1,United Kingdom
2025,13,YOU,Self,Matching,Self,Self,Self,1020,1.02,1,United Kingdom
2026,13,YOU,Self,Matching,Self,Self,Self,980,0.98,1,United Kingdom
2027,13,YOU,Self,Matching,Self,Self,Self,814,0.814,0,United Kingdom
2028,13,YOU,Self,Matching,Self,Self,Self,733,0.733,1,United Kingdom
2029,13,YOU,Self,Matching,Self,Self,Self,582,0.582,0,United Kingdom
2030,13,YOU,Self,Matching,Self,Self,Self,308,0.308,0,United Kingdom
2031,13,YOU,Self,Matching,Self,Self,Self,316,0.316,0,United Kingdom
2032,13,YOU,Self,Matching,Self,Self,Self,597,0.597,0,United Kingdom
2033,13,YOU,Self,Matching,Self,Self,Self,681,0.681,1,United Kingdom
2034,13,YOU,Self,Matching,Self,Self,Self,1038,1.038,0,United Kingdom
2035,13,YOU,Self,Matching,Self,Self,Self,746,0.746,1,United Kingdom
2036,13,YOU,Self,Matching,Self,Self,Self,284,0.284,1,United Kingdom
2037,13,YOU,Self,Matching,Self,Self,Self,274,0.274,1,United Kingdom
2038,13,YOU,Self,Matching,Self,Self,Self,378,0.378,1,United Kingdom
2039,13,YOU,Self,Matching,Self,Self,Self,381,0.381,1,United Kingdom
2040,13,YOU,Self,Matching,Self,Self,Self,257,0.257,0,United Kingdom
2041,13,YOU,Self,Matching,Self,Self,Self,238,0.238,1,United Kingdom
2042,13,YOU,Self,Matching,Self,Self,Self,588,0.588,1,United Kingdom
2043,13,YOU,Self,Matching,Self,Self,Self,652,0.652,1,United Kingdom
2044,13,YOU,Self,Matching,Self,Self,Self,486,0.486,1,United Kingdom
2045,13,YOU,Self,Matching,Self,Self,Self,759,0.759,1,United Kingdom
2046,13,YOU,Self,Matching,Self,Self,Self,986,0.986,1,United Kingdom
2047,13,YOU,Self,Matching,Self,Self,Self,941,0.941,1,United Kingdom
2048,13,YOU,Self,Matching,Self,Self,Self,941,0.941,1,United Kingdom
2049,13,YOU,Self,Matching,Self,Self,Self,381,0.381,1,United Kingdom
2050,13,YOU,Self,Matching,Self,Self,Self,254,0.254,1,United Kingdom
2051,13,YOU,Self,Matching,Self,Self,Self,376,0.376,1,United Kingdom
2052,13,YOU,Self,Matching,Self,Self,Self,322,0.322,1,United Kingdom
2053,13,YOU,Self,Matching,Self,Self,Self,247,0.247,1,United Kingdom
2054,13,YOU,Self,Matching,Self,Self,Self,360,0.36,0,United Kingdom
2055,13,YOU,Self,Matching,Self,Self,Self,721,0.721,1,United Kingdom
2056,13,YOU,Self,Matching,Self,Self,Self,422,0.422,0,United Kingdom
2057,13,YOU,Friend,Nonmatching,Friend,Friend,Close,658,0.658,1,United Kingdom
2058,13,YOU,Friend,Nonmatching,Friend,Friend,Close,237,0.237,1,United Kingdom
2059,13,YOU,Friend,Nonmatching,Friend,Friend,Close,628,0.628,1,United Kingdom
2060,13,YOU,Friend,Nonmatching,Friend,Friend,Close,463,0.463,1,United Kingdom
2061,13,YOU,Friend,Nonmatching,Friend,Friend,Close,478,0.478,1,United Kingdom
2062,13,YOU,Friend,Nonmatching,Friend,Friend,Close,405,0.405,1,United Kingdom
2063,13,YOU,Friend,Nonmatching,Friend,Friend,Close,580,0.58,1,United Kingdom
2064,13,YOU,Friend,Nonmatching,Friend,Friend,Close,745,0.745,1,United Kingdom
2065,13,YOU,Friend,Nonmatching,Friend,Friend,Close,831,0.831,1,United Kingdom
2066,13,YOU,Friend,Nonmatching,Friend,Friend,Close,1085,1.085,1,United Kingdom
2067,13,YOU,Friend,Nonmatching,Friend,Friend,Close,1060,1.06,1,United Kingdom
2068,13,YOU,Friend,Nonmatching,Friend,Friend,Close,872,0.872,1,United Kingdom
2069,13,YOU,Friend,Nonmatching,Friend,Friend,Close,810,0.81,1,United Kingdom
2070,13,YOU,Friend,Nonmatching,Friend,Friend,Close,612,0.612,1,United Kingdom
2071,13,YOU,Friend,Nonmatching,Friend,Friend,Close,544,0.544,1,United Kingdom
2072,13,YOU,Friend,Nonmatching,Friend,Friend,Close,481,0.481,1,United Kingdom
2073,13,YOU,Friend,Nonmatching,Friend,Friend,Close,667,0.667,1,United Kingdom
2074,13,YOU,Friend,Nonmatching,Friend,Friend,Close,389,0.389,1,United Kingdom
2075,13,YOU,Friend,Nonmatching,Friend,Friend,Close,370,0.37,0,United Kingdom
2076,13,YOU,Friend,Nonmatching,Friend,Friend,Close,394,0.394,0,United Kingdom
2077,13,YOU,Friend,Nonmatching,Friend,Friend,Close,380,0.38,0,United Kingdom
2078,13,YOU,Friend,Nonmatching,Friend,Friend,Close,232,0.232,0,United Kingdom
2079,13,YOU,Friend,Nonmatching,Friend,Friend,Close,228,0.228,0,United Kingdom
2080,13,YOU,Friend,Nonmatching,Friend,Friend,Close,322,0.322,0,United Kingdom
2081,13,YOU,Friend,Nonmatching,Friend,Friend,Close,364,0.364,1,United Kingdom
2082,13,YOU,Friend,Nonmatching,Friend,Friend,Close,334,0.334,0,United Kingdom
2083,13,YOU,Friend,Nonmatching,Friend,Friend,Close,241,0.241,0,United Kingdom
2084,13,YOU,Friend,Nonmatching,Friend,Friend,Close,297,0.297,0,United Kingdom
2085,13,YOU,Friend,Nonmatching,Friend,Friend,Close,487,0.487,0,United Kingdom
2086,13,YOU,Friend,Nonmatching,Friend,Friend,Close,304,0.304,1,United Kingdom
2087,13,YOU,Friend,Nonmatching,Friend,Friend,Close,494,0.494,0,United Kingdom
2088,13,YOU,Friend,Nonmatching,Friend,Friend,Close,242,0.242,1,United Kingdom
2089,13,YOU,Friend,Nonmatching,Friend,Friend,Close,227,0.227,0,United Kingdom
2090,13,YOU,Friend,Nonmatching,Friend,Friend,Close,442,0.442,0,United Kingdom
2091,13,YOU,Friend,Nonmatching,Friend,Friend,Close,421,0.421,0,United Kingdom
2092,13,YOU,Friend,Nonmatching,Friend,Friend,Close,340,0.34,0,United Kingdom
2093,13,YOU,Friend,Nonmatching,Friend,Friend,Close,476,0.476,0,United Kingdom
2094,13,FRIEND,Self,Nonmatching,Self,Self,Self,776,0.776,1,United Kingdom
2095,13,FRIEND,Self,Nonmatching,Self,Self,Self,953,0.953,0,United Kingdom
2096,13,FRIEND,Self,Nonmatching,Self,Self,Self,333,0.333,0,United Kingdom
2097,13,FRIEND,Self,Nonmatching,Self,Self,Self,528,0.528,0,United Kingdom
2098,13,FRIEND,Self,Nonmatching,Self,Self,Self,259,0.259,0,United Kingdom
2099,13,FRIEND,Self,Nonmatching,Self,Self,Self,227,0.227,1,United Kingdom
2100,13,FRIEND,Self,Nonmatching,Self,Self,Self,915,0.915,0,United Kingdom
2101,13,FRIEND,Self,Nonmatching,Self,Self,Self,747,0.747,1,United Kingdom
2102,13,FRIEND,Self,Nonmatching,Self,Self,Self,788,0.788,1,United Kingdom
2103,13,FRIEND,Self,Nonmatching,Self,Self,Self,346,0.346,0,United Kingdom
2104,13,FRIEND,Self,Nonmatching,Self,Self,Self,832,0.832,0,United Kingdom
2105,13,FRIEND,Self,Nonmatching,Self,Self,Self,690,0.69,0,United Kingdom
2106,13,FRIEND,Self,Nonmatching,Self,Self,Self,410,0.41,1,United Kingdom
2107,13,FRIEND,Self,Nonmatching,Self,Self,Self,1038,1.038,1,United Kingdom
2108,13,FRIEND,Self,Nonmatching,Self,Self,Self,257,0.257,0,United Kingdom
2109,13,FRIEND,Self,Nonmatching,Self,Self,Self,268,0.268,1,United Kingdom
2110,13,FRIEND,Self,Nonmatching,Self,Self,Self,366,0.366,0,United Kingdom
2111,13,FRIEND,Self,Nonmatching,Self,Self,Self,265,0.265,0,United Kingdom
2112,13,FRIEND,Self,Nonmatching,Self,Self,Self,406,0.406,0,United Kingdom
2113,13,FRIEND,Self,Nonmatching,Self,Self,Self,279,0.279,0,United Kingdom
2114,13,FRIEND,Self,Nonmatching,Self,Self,Self,432,0.432,0,United Kingdom
2115,13,FRIEND,Self,Nonmatching,Self,Self,Self,1063,1.063,1,United Kingdom
2116,13,FRIEND,Self,Nonmatching,Self,Self,Self,255,0.255,0,United Kingdom
2117,13,FRIEND,Self,Nonmatching,Self,Self,Self,502,0.502,1,United Kingdom
2118,13,FRIEND,Self,Nonmatching,Self,Self,Self,721,0.721,1,United Kingdom
2119,13,FRIEND,Self,Nonmatching,Self,Self,Self,261,0.261,0,United Kingdom
2120,13,FRIEND,Self,Nonmatching,Self,Self,Self,243,0.243,0,United Kingdom
2121,13,FRIEND,Self,Nonmatching,Self,Self,Self,368,0.368,0,United Kingdom
2122,13,FRIEND,Self,Nonmatching,Self,Self,Self,407,0.407,1,United Kingdom
2123,13,FRIEND,Self,Nonmatching,Self,Self,Self,229,0.229,0,United Kingdom
2124,13,FRIEND,Self,Nonmatching,Self,Self,Self,520,0.52,0,United Kingdom
2125,13,FRIEND,Self,Nonmatching,Self,Self,Self,322,0.322,1,United Kingdom
2126,13,FRIEND,Self,Nonmatching,Self,Self,Self,911,0.911,0,United Kingdom
2127,13,FRIEND,Self,Nonmatching,Self,Self,Self,238,0.238,1,United Kingdom
2128,13,FRIEND,Self,Nonmatching,Self,Self,Self,356,0.356,0,United Kingdom
2129,14,FRIEND,Friend,Matching,Friend,Friend,Close,472,0.472,1,United Kingdom
2130,14,FRIEND,Friend,Matching,Friend,Friend,Close,685,0.685,1,United Kingdom
2131,14,FRIEND,Friend,Matching,Friend,Friend,Close,729,0.729,1,United Kingdom
2132,14,FRIEND,Friend,Matching,Friend,Friend,Close,511,0.511,1,United Kingdom
2133,14,FRIEND,Friend,Matching,Friend,Friend,Close,592,0.592,1,United Kingdom
2134,14,FRIEND,Friend,Matching,Friend,Friend,Close,811,0.811,1,United Kingdom
2135,14,FRIEND,Friend,Matching,Friend,Friend,Close,878,0.878,1,United Kingdom
2136,14,FRIEND,Friend,Matching,Friend,Friend,Close,1065,1.065,1,United Kingdom
2137,14,FRIEND,Friend,Matching,Friend,Friend,Close,532,0.532,1,United Kingdom
2138,14,FRIEND,Friend,Matching,Friend,Friend,Close,385,0.385,0,United Kingdom
2139,14,FRIEND,Friend,Matching,Friend,Friend,Close,574,0.574,1,United Kingdom
2140,14,FRIEND,Friend,Matching,Friend,Friend,Close,949,0.949,1,United Kingdom
