,Subject,Gender,Age,Matching,Origin_Identity,English_Identity,Identity,Mood,Arouse,Valence,Session,RT_ms,RT_sec,ACC,Country
93,17,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S4,435,0.435,0,China
94,17,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S4,480,0.48,1,China
95,17,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S4,550,0.55,1,China
96,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,358,0.358,1,China
97,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,435,0.435,1,China
98,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,402,0.402,1,China
99,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,396,0.396,1,China
100,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,371,0.371,1,China
101,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,268,0.268,1,China
102,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,354,0.354,1,China
103,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,415,0.415,0,China
104,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,296,0.296,1,China
105,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,390,0.39,1,China
106,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,319,0.319,1,China
107,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,381,0.381,1,China
108,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,410,0.41,1,China
109,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,319,0.319,1,China
110,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,332,0.332,1,China
111,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,393,0.393,1,China
112,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,320,0.32,0,China
113,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,292,0.292,1,China
114,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,386,0.386,1,China
115,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,382,0.382,1,China
116,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,327,0.327,0,China
117,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,319,0.319,1,China
118,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,429,0.429,1,China
119,17,female,19,Matching,Self,Self,Self,happy,5,5,S1,239,0.239,1,China
120,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,452,0.452,1,China
121,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,433,0.433,1,China
122,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,279,0.279,1,China
123,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,366,0.366,1,China
124,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,361,0.361,1,China
125,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,305,0.305,1,China
126,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,409,0.409,1,China
127,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,222,0.222,1,China
128,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,255,0.255,1,China
129,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,229,0.229,1,China
130,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,225,0.225,1,China
131,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,379,0.379,1,China
132,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,332,0.332,1,China
133,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,359,0.359,1,China
134,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,400,0.4,1,China
135,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,349,0.349,1,China
136,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,301,0.301,1,China
137,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,464,0.464,1,China
138,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,376,0.376,1,China
139,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,230,0.23,1,China
140,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,327,0.327,1,China
141,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,357,0.357,1,China
142,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,434,0.434,1,China
143,17,female,19,Matching,Self,Self,Self,anxious,7,3,S2,389,0.389,0,China
144,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,428,0.428,1,China
145,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,420,0.42,1,China
146,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,308,0.308,1,China
147,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,390,0.39,1,China
148,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,268,0.268,1,China
149,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,483,0.483,1,China
150,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,398,0.398,1,China
151,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,407,0.407,1,China
152,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,419,0.419,1,China
153,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,333,0.333,1,China
154,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,433,0.433,1,China
155,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,327,0.327,1,China
156,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,362,0.362,1,China
157,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,339,0.339,1,China
158,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,422,0.422,1,China
159,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,300,0.3,0,China
160,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,351,0.351,1,China
161,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,359,0.359,1,China
162,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,374,0.374,1,China
163,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,242,0.242,1,China
164,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,379,0.379,1,China
165,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,402,0.402,1,China
166,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,400,0.4,1,China
167,17,female,19,Matching,Self,Self,Self,serenity,4,8,S3,313,0.313,0,China
168,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,427,0.427,1,China
169,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,366,0.366,1,China
170,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,378,0.378,1,China
171,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,384,0.384,1,China
172,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,332,0.332,1,China
173,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,414,0.414,1,China
174,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,436,0.436,1,China
175,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,437,0.437,1,China
176,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,267,0.267,1,China
177,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,447,0.447,1,China
178,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,369,0.369,1,China
179,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,365,0.365,1,China
180,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,408,0.408,1,China
181,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,412,0.412,1,China
182,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,378,0.378,1,China
183,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,437,0.437,1,China
184,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,263,0.263,1,China
185,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,368,0.368,1,China
186,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,377,0.377,1,China
187,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,380,0.38,1,China
188,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,376,0.376,1,China
189,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,365,0.365,1,China
190,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,343,0.343,1,China
191,17,female,19,Matching,Self,Self,Self,depression,2,2,S4,360,0.36,1,China
192,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,343,0.343,0,China
193,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,371,0.371,0,China
194,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,549,0.549,1,China
195,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,907,0.907,1,China
196,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,373,0.373,0,China
197,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,394,0.394,1,China
198,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,297,0.297,0,China
199,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,344,0.344,0,China
200,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,475,0.475,0,China
201,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,527,0.527,1,China
202,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,370,0.37,0,China
203,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,473,0.473,1,China
204,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,428,0.428,1,China
205,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,534,0.534,1,China
206,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,535,0.535,1,China
207,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,539,0.539,1,China
208,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,347,0.347,1,China
209,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,464,0.464,1,China
210,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,418,0.418,1,China
211,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,470,0.47,1,China
212,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,385,0.385,0,China
213,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,314,0.314,0,China
214,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,448,0.448,1,China
215,17,female,19,Matching,Stranger,Stranger,Stranger,happy,5,5,S1,443,0.443,1,China
216,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,520,0.52,0,China
217,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,551,0.551,1,China
218,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,464,0.464,1,China
219,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,420,0.42,0,China
220,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,411,0.411,1,China
221,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,256,0.256,0,China
222,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,460,0.46,1,China
223,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,275,0.275,1,China
224,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,387,0.387,0,China
225,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,431,0.431,0,China
226,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,495,0.495,1,China
227,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,360,0.36,1,China
228,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,464,0.464,1,China
229,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,382,0.382,0,China
230,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,296,0.296,0,China
231,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,673,0.673,1,China
232,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,417,0.417,1,China
233,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,540,0.54,0,China
234,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,434,0.434,1,China
235,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,450,0.45,0,China
236,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,469,0.469,1,China
237,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,380,0.38,0,China
238,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,383,0.383,1,China
239,17,female,19,Matching,Stranger,Stranger,Stranger,anxious,7,3,S2,313,0.313,0,China
240,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,487,0.487,1,China
241,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,259,0.259,0,China
242,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,485,0.485,1,China
243,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,351,0.351,1,China
244,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,328,0.328,0,China
245,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,355,0.355,1,China
246,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,279,0.279,0,China
247,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,337,0.337,1,China
248,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,528,0.528,1,China
249,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,558,0.558,0,China
250,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,428,0.428,1,China
251,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,355,0.355,1,China
252,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,397,0.397,1,China
253,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,429,0.429,1,China
254,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,425,0.425,0,China
255,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,343,0.343,0,China
256,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,305,0.305,1,China
257,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,427,0.427,1,China
258,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,366,0.366,1,China
259,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,456,0.456,1,China
260,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,502,0.502,1,China
261,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,408,0.408,1,China
262,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,446,0.446,1,China
263,17,female,19,Matching,Stranger,Stranger,Stranger,serenity,4,8,S3,449,0.449,1,China
264,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,602,0.602,1,China
265,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,539,0.539,1,China
266,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,478,0.478,0,China
267,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,359,0.359,1,China
268,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,265,0.265,0,China
269,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,571,0.571,1,China
270,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,544,0.544,1,China
271,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,464,0.464,1,China
272,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,439,0.439,1,China
273,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,398,0.398,1,China
274,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,275,0.275,1,China
275,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,454,0.454,1,China
276,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,558,0.558,1,China
277,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,507,0.507,1,China
278,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,468,0.468,1,China
279,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,285,0.285,1,China
280,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,763,0.763,1,China
281,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,317,0.317,1,China
282,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,461,0.461,1,China
283,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,525,0.525,1,China
284,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,525,0.525,1,China
285,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,456,0.456,1,China
286,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,250,0.25,1,China
287,17,female,19,Matching,Stranger,Stranger,Stranger,depression,2,2,S4,366,0.366,1,China
288,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,465,0.465,1,China
289,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,512,0.512,1,China
290,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,328,0.328,1,China
291,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,304,0.304,1,China
292,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,470,0.47,1,China
293,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,319,0.319,1,China
294,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,339,0.339,1,China
295,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,568,0.568,1,China
296,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,316,0.316,1,China
297,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,441,0.441,1,China
298,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,449,0.449,1,China
299,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,395,0.395,1,China
300,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,347,0.347,0,China
301,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,476,0.476,1,China
302,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,463,0.463,1,China
303,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,323,0.323,1,China
304,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,434,0.434,1,China
305,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,427,0.427,1,China
306,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,392,0.392,1,China
307,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,616,0.616,1,China
308,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,490,0.49,1,China
309,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,457,0.457,1,China
310,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,515,0.515,1,China
311,17,female,19,Nonmatching,Familiar,Familiar,Close,happy,5,5,S1,413,0.413,1,China
312,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,375,0.375,1,China
313,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,339,0.339,1,China
314,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,253,0.253,1,China
315,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,482,0.482,1,China
316,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,557,0.557,1,China
317,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,429,0.429,1,China
318,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,362,0.362,1,China
319,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,447,0.447,1,China
320,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,368,0.368,1,China
321,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,522,0.522,1,China
322,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,496,0.496,1,China
323,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,657,0.657,1,China
324,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,580,0.58,0,China
325,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,464,0.464,1,China
326,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,266,0.266,1,China
327,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,572,0.572,1,China
328,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,432,0.432,0,China
329,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,266,0.266,0,China
330,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,464,0.464,1,China
331,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,537,0.537,1,China
332,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,433,0.433,1,China
333,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,545,0.545,1,China
334,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,404,0.404,1,China
335,17,female,19,Nonmatching,Familiar,Familiar,Close,anxious,7,3,S2,346,0.346,1,China
336,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,502,0.502,0,China
337,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,429,0.429,0,China
338,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,324,0.324,1,China
339,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,516,0.516,1,China
340,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,750,0.75,1,China
341,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,366,0.366,1,China
342,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,368,0.368,1,China
343,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,438,0.438,1,China
344,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,619,0.619,0,China
345,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,495,0.495,1,China
346,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,279,0.279,0,China
347,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,523,0.523,1,China
348,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,405,0.405,1,China
349,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,487,0.487,1,China
350,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,497,0.497,1,China
351,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,431,0.431,1,China
352,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,489,0.489,1,China
353,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,438,0.438,0,China
354,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,362,0.362,0,China
355,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,489,0.489,1,China
356,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,443,0.443,1,China
357,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,481,0.481,0,China
358,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,516,0.516,1,China
359,17,female,19,Nonmatching,Familiar,Familiar,Close,serenity,4,8,S3,427,0.427,1,China
360,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,573,0.573,1,China
361,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,362,0.362,1,China
362,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,509,0.509,1,China
363,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,599,0.599,1,China
364,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,447,0.447,1,China
365,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,471,0.471,1,China
366,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,528,0.528,1,China
367,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,397,0.397,1,China
368,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,381,0.381,1,China
369,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,409,0.409,1,China
370,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,454,0.454,1,China
371,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,586,0.586,0,China
372,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,351,0.351,1,China
373,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,322,0.322,1,China
374,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,402,0.402,0,China
375,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,415,0.415,1,China
376,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,503,0.503,1,China
377,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,364,0.364,1,China
378,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,503,0.503,1,China
379,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,260,0.26,1,China
380,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,444,0.444,1,China
381,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,267,0.267,1,China
382,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,433,0.433,1,China
383,17,female,19,Nonmatching,Familiar,Familiar,Close,depression,2,2,S4,495,0.495,1,China
384,17,female,19,Nonmatching,Self,Self,Self,happy,5,5,S1,392,0.392,1,China
385,17,female,19,Nonmatching,Self,Self,Self,happy,5,5,S1,493,0.493,1,China
386,17,female,19,Nonmatching,Self,Self,Self,happy,5,5,S1,330,0.33,1,China
387,17,female,19,Nonmatching,Self,Self,Self,happy,5,5,S1,405,0.405,0,China
388,17,female,19,Nonmatching,Self,Self,Self,happy,5,5,S1,590,0.59,1,China
389,17,female,19,Nonmatching,Self,Self,Self,happy,5,5,S1,363,0.363,1,China
390,17,female,19,Nonmatching,Self,Self,Self,happy,5,5,S1,395,0.395,1,China
391,17,female,19,Nonmatching,Self,Self,Self,happy,5,5,S1,499,0.499,1,China
392,17,female,19,Nonmatching,Self,Self,Self,happy,5,5,S1,471,0.471,1,China
393,17,female,19,Nonmatching,Self,Self,Self,happy,5,5,S1,283,0.283,1,China
394,17,female,19,Nonmatching,Self,Self,Self,happy,5,5,S1,406,0.406,1,China
395,17,female,19,Nonmatching,Self,Self,Self,happy,5,5,S1,347,0.347,1,China
396,17,female,19,Nonmatching,Self,Self,Self,happy,5,5,S1,379,0.379,1,China
