,Subject,Matching,Label,Response,Identity,RT_ms,RT_sec,ACC,Country
6013,94,Nonmatching,Stranger,right,Stranger,1076,1.076,1,United Kingdom
6014,94,Nonmatching,Me,left,Stranger,805,0.805,1,United Kingdom
6015,94,Nonmatching,Stranger,right,Stranger,1458,1.458,1,United Kingdom
6016,94,Nonmatching,Stranger,right,Stranger,530,0.53,1,United Kingdom
6017,95,Matching,Stranger,left,Self,810,0.81,1,United Kingdom
6018,95,Matching,Stranger,right,Self,2048,2.048,0,United Kingdom
6019,95,Matching,Me,right,Self,652,0.652,1,United Kingdom
6020,95,Matching,Stranger,left,Self,1039,1.039,1,United Kingdom
6021,95,Matching,Me,left,Self,708,0.708,0,United Kingdom
6022,95,Matching,Stranger,left,Self,1462,1.462,1,United Kingdom
6023,95,Matching,Stranger,left,Self,1120,1.12,1,United Kingdom
6024,95,Matching,Me,right,Self,677,0.677,1,United Kingdom
6025,95,Matching,Stranger,left,Self,796,0.796,1,United Kingdom
6026,95,Matching,Me,right,Self,888,0.888,1,United Kingdom
6027,95,Matching,Me,right,Self,512,0.512,1,United Kingdom
6028,95,Matching,Me,right,Self,572,0.572,1,United Kingdom
6029,95,Matching,Stranger,left,Self,397,0.397,1,United Kingdom
6030,95,Matching,Me,right,Self,571,0.571,1,United Kingdom
6031,95,Matching,Stranger,left,Self,756,0.756,1,United Kingdom
6032,95,Matching,Me,right,Self,766,0.766,1,United Kingdom
6033,95,Matching,Stranger,left,Stranger,1406,1.406,0,United Kingdom
6034,95,Matching,Stranger,right,Stranger,563,0.563,1,United Kingdom
6035,95,Matching,Stranger,right,Stranger,1992,1.992,1,United Kingdom
6036,95,Matching,Stranger,left,Stranger,842,0.842,0,United Kingdom
6037,95,Matching,Me,left,Stranger,862,0.862,1,United Kingdom
6038,95,Matching,Stranger,right,Stranger,886,0.886,1,United Kingdom
6039,95,Matching,Me,left,Stranger,1009,1.009,1,United Kingdom
6040,95,Matching,Stranger,left,Stranger,739,0.739,0,United Kingdom
6041,95,Matching,Me,left,Stranger,735,0.735,1,United Kingdom
6042,95,Matching,Stranger,right,Stranger,890,0.89,1,United Kingdom
6043,95,Matching,Me,left,Stranger,807,0.807,1,United Kingdom
6044,95,Matching,Stranger,right,Stranger,996,0.996,1,United Kingdom
6045,95,Matching,Me,left,Stranger,627,0.627,1,United Kingdom
6046,95,Matching,Me,right,Stranger,1510,1.51,0,United Kingdom
6047,95,Matching,Me,left,Stranger,681,0.681,1,United Kingdom
6048,95,Matching,Me,left,Stranger,725,0.725,1,United Kingdom
6049,95,Nonmatching,Stranger,left,Self,3334,3.334,1,United Kingdom
6050,95,Nonmatching,Stranger,right,Self,1088,1.088,0,United Kingdom
6051,95,Nonmatching,Me,right,Self,703,0.703,1,United Kingdom
6052,95,Nonmatching,Stranger,left,Self,702,0.702,1,United Kingdom
6053,95,Nonmatching,Stranger,left,Self,726,0.726,1,United Kingdom
6054,95,Nonmatching,Me,right,Self,951,0.951,1,United Kingdom
6055,95,Nonmatching,Me,right,Self,772,0.772,1,United Kingdom
6056,95,Nonmatching,Me,right,Self,580,0.58,1,United Kingdom
6057,95,Nonmatching,Me,right,Self,575,0.575,1,United Kingdom
6058,95,Nonmatching,Me,right,Self,662,0.662,1,United Kingdom
6059,95,Nonmatching,Me,right,Self,420,0.42,1,United Kingdom
6060,95,Nonmatching,Me,right,Self,322,0.322,1,United Kingdom
6061,95,Nonmatching,Stranger,left,Self,1208,1.208,1,United Kingdom
6062,95,Nonmatching,Stranger,left,Self,607,0.607,1,United Kingdom
6063,95,Nonmatching,Stranger,left,Self,608,0.608,1,United Kingdom
6064,95,Nonmatching,Stranger,left,Self,664,0.664,1,United Kingdom
6065,95,Nonmatching,Stranger,left,Stranger,1650,1.651,0,United Kingdom
6066,95,Nonmatching,Stranger,left,Stranger,1073,1.073,0,United Kingdom
6067,95,Nonmatching,Me,left,Stranger,637,0.637,1,United Kingdom
6068,95,Nonmatching,Stranger,right,Stranger,1368,1.368,1,United Kingdom
6069,95,Nonmatching,Stranger,right,Stranger,1176,1.176,1,United Kingdom
6070,95,Nonmatching,Me,right,Stranger,771,0.771,0,United Kingdom
6071,95,Nonmatching,Stranger,right,Stranger,842,0.842,1,United Kingdom
6072,95,Nonmatching,Stranger,right,Stranger,608,0.608,1,United Kingdom
6073,95,Nonmatching,Me,left,Stranger,924,0.924,1,United Kingdom
6074,95,Nonmatching,Me,left,Stranger,828,0.828,1,United Kingdom
6075,95,Nonmatching,Me,right,Stranger,608,0.608,0,United Kingdom
6076,95,Nonmatching,Me,left,Stranger,1249,1.249,1,United Kingdom
6077,95,Nonmatching,Me,left,Stranger,1108,1.108,1,United Kingdom
6078,95,Nonmatching,Stranger,left,Stranger,1069,1.069,0,United Kingdom
6079,95,Nonmatching,Me,left,Stranger,1181,1.181,1,United Kingdom
6080,95,Nonmatching,Stranger,left,Stranger,1743,1.743,0,United Kingdom
6081,96,Matching,Me,right,Self,465,0.465,1,United Kingdom
6082,96,Matching,Me,left,Self,1600,1.599,0,United Kingdom
6083,96,Matching,Stranger,right,Self,912,0.911,0,United Kingdom
6084,96,Matching,Stranger,right,Self,1884,1.884,0,United Kingdom
6085,96,Matching,Stranger,left,Self,923,0.923,1,United Kingdom
6086,96,Matching,Me,right,Self,779,0.779,1,United Kingdom
6087,96,Matching,Me,right,Self,512,0.512,1,United Kingdom
6088,96,Matching,Stranger,right,Self,789,0.789,0,United Kingdom
6089,96,Matching,Stranger,left,Self,1340,1.34,1,United Kingdom
6090,96,Matching,Stranger,left,Self,2291,2.291,1,United Kingdom
6091,96,Matching,Me,right,Self,1594,1.594,1,United Kingdom
6092,96,Matching,Me,left,Self,1195,1.195,0,United Kingdom
6093,96,Matching,Stranger,left,Self,1219,1.219,1,United Kingdom
6094,96,Matching,Me,left,Self,1763,1.763,0,United Kingdom
6095,96,Matching,Me,right,Self,1488,1.488,1,United Kingdom
6096,96,Matching,Stranger,left,Self,1426,1.426,1,United Kingdom
6097,96,Matching,Stranger,right,Stranger,610,0.61,1,United Kingdom
6098,96,Matching,Me,left,Stranger,970,0.97,1,United Kingdom
6099,96,Matching,Me,left,Stranger,714,0.714,1,United Kingdom
6100,96,Matching,Me,left,Stranger,1128,1.128,1,United Kingdom
6101,96,Matching,Stranger,right,Stranger,1647,1.647,1,United Kingdom
6102,96,Matching,Me,right,Stranger,766,0.766,0,United Kingdom
6103,96,Matching,Me,left,Stranger,763,0.763,1,United Kingdom
6104,96,Matching,Me,left,Stranger,659,0.659,1,United Kingdom
6105,96,Matching,Stranger,right,Stranger,885,0.885,1,United Kingdom
6106,96,Matching,Stranger,right,Stranger,1445,1.445,1,United Kingdom
6107,96,Matching,Me,left,Stranger,1394,1.394,1,United Kingdom
6108,96,Matching,Me,left,Stranger,1448,1.448,1,United Kingdom
6109,96,Matching,Stranger,left,Stranger,1214,1.214,0,United Kingdom
6110,96,Matching,Stranger,left,Stranger,1434,1.434,0,United Kingdom
6111,96,Matching,Stranger,right,Stranger,1176,1.176,1,United Kingdom
6112,96,Matching,Stranger,right,Stranger,1342,1.342,1,United Kingdom
6113,96,Nonmatching,Me,right,Self,6874,6.874,1,United Kingdom
6114,96,Nonmatching,Me,right,Self,807,0.807,1,United Kingdom
6115,96,Nonmatching,Stranger,right,Self,920,0.92,0,United Kingdom
6116,96,Nonmatching,Me,left,Self,824,0.824,0,United Kingdom
6117,96,Nonmatching,Me,left,Self,1144,1.145,0,United Kingdom
6118,96,Nonmatching,Me,right,Self,548,0.548,1,United Kingdom
6119,96,Nonmatching,Stranger,right,Self,568,0.569,0,United Kingdom
6120,96,Nonmatching,Stranger,left,Self,592,0.592,1,United Kingdom
6121,96,Nonmatching,Me,right,Self,616,0.616,1,United Kingdom
6122,96,Nonmatching,Stranger,right,Self,1487,1.487,0,United Kingdom
6123,96,Nonmatching,Stranger,left,Self,1219,1.219,1,United Kingdom
6124,96,Nonmatching,Stranger,left,Self,1078,1.078,1,United Kingdom
6125,96,Nonmatching,Me,left,Self,1466,1.466,0,United Kingdom
6126,96,Nonmatching,Stranger,left,Self,1104,1.104,1,United Kingdom
6127,96,Nonmatching,Stranger,left,Self,1300,1.3,1,United Kingdom
6128,96,Nonmatching,Me,right,Self,1251,1.251,1,United Kingdom
6129,96,Nonmatching,Stranger,right,Stranger,1103,1.103,1,United Kingdom
6130,96,Nonmatching,Me,left,Stranger,941,0.941,1,United Kingdom
6131,96,Nonmatching,Me,right,Stranger,2099,2.099,0,United Kingdom
6132,96,Nonmatching,Me,left,Stranger,840,0.84,1,United Kingdom
6133,96,Nonmatching,Stranger,left,Stranger,1066,1.066,0,United Kingdom
6134,96,Nonmatching,Stranger,left,Stranger,867,0.867,0,United Kingdom
6135,96,Nonmatching,Stranger,right,Stranger,575,0.575,1,United Kingdom
6136,96,Nonmatching,Me,left,Stranger,1675,1.675,1,United Kingdom
6137,96,Nonmatching,Me,right,Stranger,1256,1.256,0,United Kingdom
6138,96,Nonmatching,Me,right,Stranger,1139,1.139,0,United Kingdom
6139,96,Nonmatching,Stranger,left,Stranger,1618,1.618,0,United Kingdom
6140,96,Nonmatching,Stranger,left,Stranger,1143,1.143,0,United Kingdom
6141,96,Nonmatching,Stranger,right,Stranger,1759,1.759,1,United Kingdom
6142,96,Nonmatching,Me,left,Stranger,2300,2.3,1,United Kingdom
6143,96,Nonmatching,Me,left,Stranger,1137,1.137,1,United Kingdom
6144,96,Nonmatching,Stranger,right,Stranger,1095,1.095,1,United Kingdom
6145,97,Matching,Stranger,left,Self,3375,3.375,1,United Kingdom
6146,97,Matching,Stranger,left,Self,1388,1.388,1,United Kingdom
6147,97,Matching,Me,right,Self,1075,1.075,1,United Kingdom
6148,97,Matching,Stranger,left,Self,1425,1.425,1,United Kingdom
6149,97,Matching,Me,left,Self,1098,1.098,0,United Kingdom
6150,97,Matching,Stranger,right,Self,2378,2.378,0,United Kingdom
6151,97,Matching,Stranger,left,Self,1156,1.156,1,United Kingdom
6152,97,Matching,Stranger,left,Self,1153,1.153,1,United Kingdom
6153,97,Matching,Me,right,Self,781,0.781,1,United Kingdom
6154,97,Matching,Stranger,left,Self,1004,1.004,1,United Kingdom
6155,97,Matching,Me,left,Self,1925,1.925,0,United Kingdom
6156,97,Matching,Me,right,Self,616,0.616,1,United Kingdom
6157,97,Matching,Me,right,Self,559,0.559,1,United Kingdom
6158,97,Matching,Stranger,right,Self,1396,1.396,0,United Kingdom
6159,97,Matching,Me,right,Self,676,0.676,1,United Kingdom
6160,97,Matching,Me,left,Self,1328,1.327,0,United Kingdom
6161,97,Matching,Me,right,Stranger,1857,1.857,0,United Kingdom
6162,97,Matching,Stranger,right,Stranger,2839,2.839,1,United Kingdom
6163,97,Matching,Stranger,left,Stranger,2264,2.264,0,United Kingdom
6164,97,Matching,Me,right,Stranger,3038,3.038,0,United Kingdom
6165,97,Matching,Me,right,Stranger,932,0.932,0,United Kingdom
6166,97,Matching,Me,right,Stranger,2231,2.231,0,United Kingdom
6167,97,Matching,Stranger,left,Stranger,923,0.923,0,United Kingdom
6168,97,Matching,Me,right,Stranger,479,0.479,0,United Kingdom
6169,97,Matching,Me,left,Stranger,1854,1.854,1,United Kingdom
6170,97,Matching,Stranger,left,Stranger,1136,1.136,0,United Kingdom
6171,97,Matching,Stranger,right,Stranger,1507,1.507,1,United Kingdom
6172,97,Matching,Stranger,right,Stranger,1393,1.393,1,United Kingdom
6173,97,Matching,Me,left,Stranger,1357,1.357,1,United Kingdom
6174,97,Matching,Stranger,right,Stranger,1001,1.001,1,United Kingdom
6175,97,Matching,Stranger,right,Stranger,1357,1.357,1,United Kingdom
6176,97,Matching,Me,left,Stranger,923,0.923,1,United Kingdom
6177,97,Nonmatching,Stranger,right,Self,6040,6.04,0,United Kingdom
6178,97,Nonmatching,Stranger,left,Self,2607,2.607,1,United Kingdom
6179,97,Nonmatching,Me,right,Self,1429,1.429,1,United Kingdom
6180,97,Nonmatching,Stranger,right,Self,1740,1.74,0,United Kingdom
6181,97,Nonmatching,Stranger,left,Self,1038,1.038,1,United Kingdom
6182,97,Nonmatching,Stranger,left,Self,2075,2.075,1,United Kingdom
6183,97,Nonmatching,Stranger,left,Self,1670,1.67,1,United Kingdom
6184,97,Nonmatching,Me,right,Self,744,0.744,1,United Kingdom
6185,97,Nonmatching,Me,right,Self,1814,1.814,1,United Kingdom
6186,97,Nonmatching,Me,right,Self,1616,1.616,1,United Kingdom
6187,97,Nonmatching,Me,right,Self,745,0.745,1,United Kingdom
6188,97,Nonmatching,Stranger,left,Self,1499,1.499,1,United Kingdom
6189,97,Nonmatching,Me,right,Self,686,0.686,1,United Kingdom
6190,97,Nonmatching,Stranger,left,Self,811,0.811,1,United Kingdom
6191,97,Nonmatching,Me,right,Self,487,0.487,1,United Kingdom
6192,97,Nonmatching,Me,right,Self,721,0.721,1,United Kingdom
6193,97,Nonmatching,Me,right,Stranger,1116,1.116,0,United Kingdom
6194,97,Nonmatching,Stranger,right,Stranger,1808,1.808,1,United Kingdom
6195,97,Nonmatching,Me,right,Stranger,1382,1.382,0,United Kingdom
6196,97,Nonmatching,Stranger,right,Stranger,1693,1.693,1,United Kingdom
6197,97,Nonmatching,Me,right,Stranger,708,0.708,0,United Kingdom
6198,97,Nonmatching,Stranger,right,Stranger,1212,1.212,1,United Kingdom
6199,97,Nonmatching,Me,right,Stranger,1179,1.179,0,United Kingdom
6200,97,Nonmatching,Me,right,Stranger,1306,1.306,0,United Kingdom
6201,97,Nonmatching,Stranger,right,Stranger,1072,1.072,1,United Kingdom
6202,97,Nonmatching,Stranger,right,Stranger,1335,1.335,1,United Kingdom
6203,97,Nonmatching,Stranger,right,Stranger,1219,1.219,1,United Kingdom
6204,97,Nonmatching,Stranger,right,Stranger,1601,1.601,1,United Kingdom
6205,97,Nonmatching,Me,left,Stranger,1897,1.897,1,United Kingdom
6206,97,Nonmatching,Stranger,right,Stranger,1041,1.041,1,United Kingdom
6207,97,Nonmatching,Me,left,Stranger,1718,1.718,1,United Kingdom
6208,97,Nonmatching,Me,left,Stranger,864,0.864,1,United Kingdom
6209,98,Matching,Stranger,left,Self,682,0.682,1,United Kingdom
6210,98,Matching,Stranger,left,Self,1444,1.444,1,United Kingdom
6211,98,Matching,Me,right,Self,1328,1.327,1,United Kingdom
6212,98,Matching,Me,left,Self,1462,1.462,0,United Kingdom
6213,98,Matching,Me,right,Self,1068,1.068,1,United Kingdom
6214,98,Matching,Stranger,left,Self,1324,1.324,1,United Kingdom
6215,98,Matching,Me,right,Self,1020,1.02,1,United Kingdom
6216,98,Matching,Stranger,left,Self,1272,1.272,1,United Kingdom
6217,98,Matching,Stranger,left,Self,1130,1.13,1,United Kingdom
6218,98,Matching,Stranger,left,Self,2086,2.086,1,United Kingdom
6219,98,Matching,Me,right,Self,1750,1.75,1,United Kingdom
6220,98,Matching,Me,right,Self,1511,1.511,1,United Kingdom
6221,98,Matching,Me,right,Self,1257,1.257,1,United Kingdom
6222,98,Matching,Stranger,left,Self,1342,1.341,1,United Kingdom
6223,98,Matching,Me,right,Self,1774,1.774,1,United Kingdom
6224,98,Matching,Stranger,left,Self,4671,4.671,1,United Kingdom
6225,98,Matching,Me,right,Stranger,216,0.216,0,United Kingdom
6226,98,Matching,Stranger,right,Stranger,719,0.719,1,United Kingdom
6227,98,Matching,Stranger,right,Stranger,1483,1.483,1,United Kingdom
6228,98,Matching,Stranger,right,Stranger,1583,1.583,1,United Kingdom
6229,98,Matching,Stranger,right,Stranger,2091,2.091,1,United Kingdom
6230,98,Matching,Me,right,Stranger,1269,1.269,0,United Kingdom
6231,98,Matching,Me,left,Stranger,1045,1.045,1,United Kingdom
6232,98,Matching,Me,left,Stranger,1223,1.223,1,United Kingdom
6233,98,Matching,Me,left,Stranger,1448,1.448,1,United Kingdom
6234,98,Matching,Stranger,right,Stranger,1180,1.18,1,United Kingdom
6235,98,Matching,Me,left,Stranger,1367,1.367,1,United Kingdom
6236,98,Matching,Me,left,Stranger,875,0.875,1,United Kingdom
6237,98,Matching,Me,right,Stranger,1083,1.083,0,United Kingdom
6238,98,Matching,Stranger,right,Stranger,1456,1.456,1,United Kingdom
6239,98,Matching,Stranger,right,Stranger,1278,1.278,1,United Kingdom
6240,98,Matching,Stranger,left,Stranger,2367,2.367,0,United Kingdom
6241,98,Nonmatching,Stranger,left,Self,1364,1.364,1,United Kingdom
6242,98,Nonmatching,Stranger,right,Self,1696,1.696,0,United Kingdom
6243,98,Nonmatching,Stranger,left,Self,1332,1.332,1,United Kingdom
6244,98,Nonmatching,Me,right,Self,2464,2.464,1,United Kingdom
6245,98,Nonmatching,Me,right,Self,947,0.947,1,United Kingdom
6246,98,Nonmatching,Me,right,Self,1104,1.104,1,United Kingdom
6247,98,Nonmatching,Me,right,Self,1115,1.115,1,United Kingdom
6248,98,Nonmatching,Me,right,Self,2634,2.634,1,United Kingdom
6249,98,Nonmatching,Stranger,left,Self,1319,1.319,1,United Kingdom
6250,98,Nonmatching,Stranger,left,Self,1320,1.32,1,United Kingdom
6251,98,Nonmatching,Stranger,left,Self,1245,1.245,1,United Kingdom
6252,98,Nonmatching,Me,right,Self,1432,1.432,1,United Kingdom
6253,98,Nonmatching,Me,right,Self,1771,1.771,1,United Kingdom
6254,98,Nonmatching,Stranger,right,Self,2168,2.168,0,United Kingdom
6255,98,Nonmatching,Stranger,left,Self,1785,1.785,1,United Kingdom
6256,98,Nonmatching,Me,right,Self,1600,1.6,1,United Kingdom
6257,98,Nonmatching,Me,left,Stranger,677,0.677,1,United Kingdom
6258,98,Nonmatching,Me,left,Stranger,1472,1.472,1,United Kingdom
6259,98,Nonmatching,Stranger,left,Stranger,1212,1.212,0,United Kingdom
6260,98,Nonmatching,Stranger,right,Stranger,1656,1.656,1,United Kingdom
6261,98,Nonmatching,Me,left,Stranger,1170,1.171,1,United Kingdom
6262,98,Nonmatching,Me,left,Stranger,1536,1.536,1,United Kingdom
6263,98,Nonmatching,Stranger,right,Stranger,1451,1.451,1,United Kingdom
6264,98,Nonmatching,Stranger,right,Stranger,1176,1.177,1,United Kingdom
6265,98,Nonmatching,Stranger,right,Stranger,1253,1.253,1,United Kingdom
6266,98,Nonmatching,Me,left,Stranger,1190,1.19,1,United Kingdom
6267,98,Nonmatching,Me,left,Stranger,1224,1.224,1,United Kingdom
6268,98,Nonmatching,Me,right,Stranger,1973,1.973,0,United Kingdom
6269,98,Nonmatching,Me,left,Stranger,1344,1.344,1,United Kingdom
6270,98,Nonmatching,Stranger,right,Stranger,1558,1.558,1,United Kingdom
6271,98,Nonmatching,Stranger,left,Stranger,3891,3.891,0,United Kingdom
6272,98,Nonmatching,Stranger,right,Stranger,3404,3.404,1,United Kingdom
6273,99,Matching,Me,right,Self,751,0.751,1,United Kingdom
6274,99,Matching,Stranger,left,Self,1219,1.219,1,United Kingdom
6275,99,Matching,Me,right,Self,2663,2.663,1,United Kingdom
6276,99,Matching,Stranger,left,Self,502,0.502,1,United Kingdom
6277,99,Matching,Me,right,Self,565,0.565,1,United Kingdom
6278,99,Matching,Stranger,left,Self,1013,1.013,1,United Kingdom
6279,99,Matching,Stranger,left,Self,579,0.579,1,United Kingdom
6280,99,Matching,Me,right,Self,403,0.403,1,United Kingdom
6281,99,Matching,Stranger,left,Self,1356,1.356,1,United Kingdom
6282,99,Matching,Me,right,Self,2084,2.084,1,United Kingdom
6283,99,Matching,Me,right,Self,1572,1.571,1,United Kingdom
6284,99,Matching,Stranger,left,Self,634,0.634,1,United Kingdom
6285,99,Matching,Stranger,left,Self,585,0.585,1,United Kingdom
6286,99,Matching,Me,right,Self,515,0.515,1,United Kingdom
6287,99,Matching,Stranger,left,Self,1056,1.056,1,United Kingdom
6288,99,Matching,Me,right,Self,760,0.76,1,United Kingdom
6289,99,Matching,Me,left,Stranger,875,0.875,1,United Kingdom
6290,99,Matching,Stranger,right,Stranger,852,0.852,1,United Kingdom
6291,99,Matching,Stranger,right,Stranger,955,0.955,1,United Kingdom
6292,99,Matching,Stranger,right,Stranger,719,0.719,1,United Kingdom
6293,99,Matching,Stranger,right,Stranger,534,0.534,1,United Kingdom
6294,99,Matching,Me,left,Stranger,1078,1.078,1,United Kingdom
6295,99,Matching,Me,left,Stranger,791,0.791,1,United Kingdom
6296,99,Matching,Stranger,right,Stranger,1173,1.173,1,United Kingdom
6297,99,Matching,Me,left,Stranger,1059,1.059,1,United Kingdom
6298,99,Matching,Stranger,right,Stranger,1202,1.202,1,United Kingdom
6299,99,Matching,Me,left,Stranger,752,0.752,1,United Kingdom
6300,99,Matching,Stranger,left,Stranger,1910,1.91,0,United Kingdom
6301,99,Matching,Me,left,Stranger,1154,1.154,1,United Kingdom
6302,99,Matching,Me,right,Stranger,540,0.54,0,United Kingdom
6303,99,Matching,Stranger,right,Stranger,1073,1.073,1,United Kingdom
6304,99,Matching,Me,left,Stranger,367,0.367,1,United Kingdom
6305,99,Nonmatching,Me,right,Self,887,0.887,1,United Kingdom
6306,99,Nonmatching,Stranger,left,Self,924,0.924,1,United Kingdom
6307,99,Nonmatching,Stranger,left,Self,1414,1.414,1,United Kingdom
6308,99,Nonmatching,Me,left,Self,3324,3.324,0,United Kingdom
6309,99,Nonmatching,Stranger,left,Self,1401,1.401,1,United Kingdom
6310,99,Nonmatching,Me,right,Self,388,0.388,1,United Kingdom
6311,99,Nonmatching,Stranger,left,Self,849,0.849,1,United Kingdom
6312,99,Nonmatching,Stranger,left,Self,1783,1.783,1,United Kingdom
6313,99,Nonmatching,Me,right,Self,1215,1.215,1,United Kingdom
6314,99,Nonmatching,Me,right,Self,572,0.572,1,United Kingdom
6315,99,Nonmatching,Stranger,left,Self,950,0.95,1,United Kingdom
6316,99,Nonmatching,Me,right,Self,557,0.557,1,United Kingdom
6317,99,Nonmatching,Stranger,left,Self,1412,1.412,1,United Kingdom
6318,99,Nonmatching,Me,right,Self,1080,1.08,1,United Kingdom
6319,99,Nonmatching,Stranger,right,Self,1039,1.039,0,United Kingdom
6320,99,Nonmatching,Me,right,Self,1249,1.249,1,United Kingdom
6321,99,Nonmatching,Stranger,right,Stranger,1645,1.645,1,United Kingdom
6322,99,Nonmatching,Stranger,left,Stranger,1618,1.618,0,United Kingdom
6323,99,Nonmatching,Me,left,Stranger,1862,1.862,1,United Kingdom
