,Subject,Matching,Identity,English_Identity,Standardized_Idnetity,RT_ms,RT_sec,ACC,blocktype,Country
5772,585981308,Nonmatching,Stranger,Stranger,Stranger,466,0.466,1,blocked,United Kingdom
5773,585981308,Nonmatching,Stranger,Stranger,Stranger,449,0.449,1,blocked,United Kingdom
5774,585981308,Nonmatching,Stranger,Stranger,Stranger,440,0.44,1,blocked,United Kingdom
5775,585981308,Nonmatching,Stranger,Stranger,Stranger,381,0.381,1,blocked,United Kingdom
5776,585981308,Nonmatching,Stranger,Stranger,Stranger,501,0.501,1,blocked,United Kingdom
5777,585981308,Nonmatching,Stranger,Stranger,Stranger,363,0.363,1,blocked,United Kingdom
5778,585981308,Nonmatching,Stranger,Stranger,Stranger,449,0.449,1,blocked,United Kingdom
5779,585981308,Nonmatching,Stranger,Stranger,Stranger,328,0.328,1,blocked,United Kingdom
5780,585981308,Nonmatching,Stranger,Stranger,Stranger,582,0.582,1,blocked,United Kingdom
5781,585981308,Nonmatching,Stranger,Stranger,Stranger,405,0.405,1,blocked,United Kingdom
5782,585981308,Nonmatching,Stranger,Stranger,Stranger,388,0.388,1,blocked,United Kingdom
5783,585981308,Nonmatching,Stranger,Stranger,Stranger,391,0.391,1,blocked,United Kingdom
5784,585981308,Nonmatching,Stranger,Stranger,Stranger,351,0.351,1,blocked,United Kingdom
5785,585981308,Nonmatching,Stranger,Stranger,Stranger,434,0.434,0,blocked,United Kingdom
5786,585981308,Nonmatching,Stranger,Stranger,Stranger,327,0.327,1,blocked,United Kingdom
5787,585981308,Nonmatching,Stranger,Stranger,Stranger,426,0.426,1,blocked,United Kingdom
5788,585981308,Nonmatching,Stranger,Stranger,Stranger,354,0.354,1,blocked,United Kingdom
5789,585981308,Nonmatching,Stranger,Stranger,Stranger,381,0.381,1,blocked,United Kingdom
5790,585981308,Nonmatching,Stranger,Stranger,Stranger,452,0.452,1,blocked,United Kingdom
5791,585981308,Nonmatching,Stranger,Stranger,Stranger,339,0.339,0,blocked,United Kingdom
5792,585981308,Nonmatching,Stranger,Stranger,Stranger,330,0.33,1,blocked,United Kingdom
5793,585981308,Nonmatching,Stranger,Stranger,Stranger,431,0.431,1,blocked,United Kingdom
5794,585981308,Nonmatching,Stranger,Stranger,Stranger,379,0.379,1,blocked,United Kingdom
5795,585981308,Nonmatching,Stranger,Stranger,Stranger,975,0.975,1,mixed,United Kingdom
5796,585981308,Nonmatching,Stranger,Stranger,Stranger,935,0.935,1,mixed,United Kingdom
5797,585981308,Nonmatching,Stranger,Stranger,Stranger,579,0.579,1,mixed,United Kingdom
5798,585981308,Nonmatching,Stranger,Stranger,Stranger,664,0.664,1,mixed,United Kingdom
5799,585981308,Nonmatching,Stranger,Stranger,Stranger,741,0.741,1,mixed,United Kingdom
5800,585981308,Nonmatching,Stranger,Stranger,Stranger,620,0.62,1,mixed,United Kingdom
5801,585981308,Nonmatching,Stranger,Stranger,Stranger,662,0.662,1,mixed,United Kingdom
5802,585981308,Nonmatching,Stranger,Stranger,Stranger,630,0.63,1,mixed,United Kingdom
5803,585981308,Nonmatching,Stranger,Stranger,Stranger,644,0.644,1,mixed,United Kingdom
5804,585981308,Nonmatching,Stranger,Stranger,Stranger,635,0.635,1,mixed,United Kingdom
5805,585981308,Nonmatching,Stranger,Stranger,Stranger,870,0.87,1,mixed,United Kingdom
5806,585981308,Nonmatching,Stranger,Stranger,Stranger,822,0.822,1,mixed,United Kingdom
5807,585981308,Nonmatching,Stranger,Stranger,Stranger,637,0.637,1,mixed,United Kingdom
5808,585981308,Nonmatching,Stranger,Stranger,Stranger,720,0.72,1,mixed,United Kingdom
5809,585981308,Nonmatching,Stranger,Stranger,Stranger,705,0.705,1,mixed,United Kingdom
5810,585981308,Nonmatching,Stranger,Stranger,Stranger,696,0.696,1,mixed,United Kingdom
5811,585981308,Nonmatching,Stranger,Stranger,Stranger,567,0.567,1,mixed,United Kingdom
5812,585981308,Nonmatching,Stranger,Stranger,Stranger,661,0.661,1,mixed,United Kingdom
5813,585981308,Nonmatching,Stranger,Stranger,Stranger,701,0.701,0,mixed,United Kingdom
5814,585981308,Nonmatching,Stranger,Stranger,Stranger,651,0.651,1,mixed,United Kingdom
5815,585981308,Nonmatching,Stranger,Stranger,Stranger,672,0.672,0,mixed,United Kingdom
5816,585981308,Nonmatching,Stranger,Stranger,Stranger,616,0.616,1,mixed,United Kingdom
5817,585981308,Nonmatching,Stranger,Stranger,Stranger,787,0.787,1,mixed,United Kingdom
5818,585981308,Nonmatching,Stranger,Stranger,Stranger,600,0.6,1,mixed,United Kingdom
5819,585981308,Nonmatching,Stranger,Stranger,Stranger,764,0.764,1,mixed,United Kingdom
5820,585981308,Nonmatching,Stranger,Stranger,Stranger,987,0.987,1,mixed,United Kingdom
5821,585981308,Nonmatching,Stranger,Stranger,Stranger,559,0.559,1,mixed,United Kingdom
5822,585981308,Nonmatching,Stranger,Stranger,Stranger,790,0.79,1,mixed,United Kingdom
5823,612282907,Matching,Friend,Friend,Close,880,0.88,0,mixed,United Kingdom
5824,612282907,Matching,Friend,Friend,Close,1093,1.093,1,mixed,United Kingdom
5825,612282907,Matching,Friend,Friend,Close,912,0.912,1,mixed,United Kingdom
5826,612282907,Matching,Friend,Friend,Close,802,0.802,1,mixed,United Kingdom
5827,612282907,Matching,Friend,Friend,Close,753,0.753,1,mixed,United Kingdom
5828,612282907,Matching,Friend,Friend,Close,509,0.509,1,mixed,United Kingdom
5829,612282907,Matching,Friend,Friend,Close,1158,1.158,1,mixed,United Kingdom
5830,612282907,Matching,Friend,Friend,Close,701,0.701,0,mixed,United Kingdom
5831,612282907,Matching,Friend,Friend,Close,735,0.735,1,mixed,United Kingdom
5832,612282907,Matching,Friend,Friend,Close,491,0.491,1,blocked,United Kingdom
5833,612282907,Matching,Friend,Friend,Close,637,0.637,1,blocked,United Kingdom
5834,612282907,Matching,Friend,Friend,Close,596,0.596,1,blocked,United Kingdom
5835,612282907,Matching,Friend,Friend,Close,793,0.793,1,blocked,United Kingdom
5836,612282907,Matching,Friend,Friend,Close,446,0.446,1,blocked,United Kingdom
5837,612282907,Matching,Friend,Friend,Close,364,0.364,1,blocked,United Kingdom
5838,612282907,Matching,Friend,Friend,Close,419,0.419,1,blocked,United Kingdom
5839,612282907,Matching,Friend,Friend,Close,487,0.487,1,blocked,United Kingdom
5840,612282907,Matching,Friend,Friend,Close,398,0.398,1,blocked,United Kingdom
5841,612282907,Matching,Friend,Friend,Close,417,0.417,1,blocked,United Kingdom
5842,612282907,Matching,Friend,Friend,Close,389,0.389,1,blocked,United Kingdom
5843,612282907,Matching,Friend,Friend,Close,375,0.375,1,blocked,United Kingdom
5844,612282907,Matching,Friend,Friend,Close,474,0.474,1,blocked,United Kingdom
5845,612282907,Matching,Friend,Friend,Close,381,0.381,1,blocked,United Kingdom
5846,612282907,Matching,Friend,Friend,Close,375,0.375,1,blocked,United Kingdom
5847,612282907,Matching,Friend,Friend,Close,844,0.844,1,blocked,United Kingdom
5848,612282907,Matching,Friend,Friend,Close,583,0.583,1,blocked,United Kingdom
5849,612282907,Matching,Friend,Friend,Close,567,0.567,1,blocked,United Kingdom
5850,612282907,Matching,Friend,Friend,Close,644,0.644,1,blocked,United Kingdom
5851,612282907,Matching,Friend,Friend,Close,1304,1.304,1,blocked,United Kingdom
5852,612282907,Matching,Friend,Friend,Close,677,0.677,1,blocked,United Kingdom
5853,612282907,Matching,Friend,Friend,Close,575,0.575,1,blocked,United Kingdom
5854,612282907,Matching,Friend,Friend,Close,518,0.518,1,blocked,United Kingdom
5855,612282907,Matching,Friend,Friend,Close,467,0.467,1,blocked,United Kingdom
5856,612282907,Matching,Friend,Friend,Close,607,0.607,1,blocked,United Kingdom
5857,612282907,Matching,Friend,Friend,Close,516,0.516,1,blocked,United Kingdom
5858,612282907,Matching,Friend,Friend,Close,525,0.525,1,blocked,United Kingdom
5859,612282907,Matching,Friend,Friend,Close,811,0.811,1,mixed,United Kingdom
5860,612282907,Matching,Friend,Friend,Close,1197,1.197,1,mixed,United Kingdom
5861,612282907,Matching,Friend,Friend,Close,860,0.86,1,mixed,United Kingdom
5862,612282907,Matching,Friend,Friend,Close,782,0.782,1,mixed,United Kingdom
5863,612282907,Matching,Friend,Friend,Close,813,0.813,1,mixed,United Kingdom
5864,612282907,Matching,Friend,Friend,Close,908,0.908,0,mixed,United Kingdom
5865,612282907,Matching,Friend,Friend,Close,1246,1.246,1,mixed,United Kingdom
5866,612282907,Matching,Friend,Friend,Close,418,0.418,1,mixed,United Kingdom
5867,612282907,Matching,Friend,Friend,Close,768,0.768,1,mixed,United Kingdom
5868,612282907,Matching,Friend,Friend,Close,1026,1.026,1,mixed,United Kingdom
5869,612282907,Matching,Friend,Friend,Close,521,0.521,0,mixed,United Kingdom
5870,612282907,Matching,Friend,Friend,Close,766,0.766,1,mixed,United Kingdom
5871,612282907,Matching,Friend,Friend,Close,463,0.463,0,mixed,United Kingdom
5872,612282907,Matching,Friend,Friend,Close,1149,1.149,1,mixed,United Kingdom
5873,612282907,Matching,Friend,Friend,Close,768,0.768,1,mixed,United Kingdom
5874,612282907,Matching,Friend,Friend,Close,1101,1.101,1,mixed,United Kingdom
5875,612282907,Matching,Friend,Friend,Close,292,0.292,1,mixed,United Kingdom
5876,612282907,Matching,Friend,Friend,Close,807,0.807,1,mixed,United Kingdom
5877,612282907,Matching,Friend,Friend,Close,583,0.583,1,mixed,United Kingdom
5878,612282907,Matching,Self,Self,Self,732,0.732,1,mixed,United Kingdom
5879,612282907,Matching,Self,Self,Self,835,0.835,1,mixed,United Kingdom
5880,612282907,Matching,Self,Self,Self,671,0.671,0,mixed,United Kingdom
5881,612282907,Matching,Self,Self,Self,910,0.91,1,mixed,United Kingdom
5882,612282907,Matching,Self,Self,Self,826,0.826,1,mixed,United Kingdom
5883,612282907,Matching,Self,Self,Self,591,0.591,1,mixed,United Kingdom
5884,612282907,Matching,Self,Self,Self,895,0.895,1,mixed,United Kingdom
5885,612282907,Matching,Self,Self,Self,664,0.664,1,mixed,United Kingdom
5886,612282907,Matching,Self,Self,Self,943,0.943,1,mixed,United Kingdom
5887,612282907,Matching,Self,Self,Self,943,0.943,1,mixed,United Kingdom
5888,612282907,Matching,Self,Self,Self,535,0.535,1,mixed,United Kingdom
5889,612282907,Matching,Self,Self,Self,844,0.844,1,mixed,United Kingdom
5890,612282907,Matching,Self,Self,Self,535,0.535,1,mixed,United Kingdom
5891,612282907,Matching,Self,Self,Self,932,0.932,1,mixed,United Kingdom
5892,612282907,Matching,Self,Self,Self,690,0.69,1,mixed,United Kingdom
5893,612282907,Matching,Self,Self,Self,926,0.926,1,mixed,United Kingdom
5894,612282907,Matching,Self,Self,Self,632,0.632,1,mixed,United Kingdom
5895,612282907,Matching,Self,Self,Self,529,0.529,1,mixed,United Kingdom
5896,612282907,Matching,Self,Self,Self,608,0.608,1,mixed,United Kingdom
5897,612282907,Matching,Self,Self,Self,597,0.597,1,blocked,United Kingdom
5898,612282907,Matching,Self,Self,Self,645,0.645,1,blocked,United Kingdom
5899,612282907,Matching,Self,Self,Self,527,0.527,1,blocked,United Kingdom
5900,612282907,Matching,Self,Self,Self,527,0.527,1,blocked,United Kingdom
5901,612282907,Matching,Self,Self,Self,527,0.527,1,blocked,United Kingdom
5902,612282907,Matching,Self,Self,Self,676,0.676,1,blocked,United Kingdom
5903,612282907,Matching,Self,Self,Self,695,0.695,1,blocked,United Kingdom
5904,612282907,Matching,Self,Self,Self,613,0.613,1,blocked,United Kingdom
5905,612282907,Matching,Self,Self,Self,644,0.644,1,blocked,United Kingdom
5906,612282907,Matching,Self,Self,Self,512,0.512,0,blocked,United Kingdom
5907,612282907,Matching,Self,Self,Self,354,0.354,1,blocked,United Kingdom
5908,612282907,Matching,Self,Self,Self,416,0.416,1,blocked,United Kingdom
5909,612282907,Matching,Self,Self,Self,444,0.444,1,blocked,United Kingdom
5910,612282907,Matching,Self,Self,Self,485,0.485,1,blocked,United Kingdom
5911,612282907,Matching,Self,Self,Self,735,0.735,1,blocked,United Kingdom
5912,612282907,Matching,Self,Self,Self,752,0.752,1,blocked,United Kingdom
5913,612282907,Matching,Self,Self,Self,482,0.482,1,blocked,United Kingdom
5914,612282907,Matching,Self,Self,Self,602,0.602,1,blocked,United Kingdom
5915,612282907,Matching,Self,Self,Self,588,0.588,1,blocked,United Kingdom
5916,612282907,Matching,Self,Self,Self,650,0.65,1,blocked,United Kingdom
5917,612282907,Matching,Self,Self,Self,734,0.734,1,blocked,United Kingdom
5918,612282907,Matching,Self,Self,Self,331,0.331,1,blocked,United Kingdom
5919,612282907,Matching,Self,Self,Self,553,0.553,1,blocked,United Kingdom
5920,612282907,Matching,Self,Self,Self,501,0.501,1,blocked,United Kingdom
5921,612282907,Matching,Self,Self,Self,446,0.446,1,blocked,United Kingdom
5922,612282907,Matching,Self,Self,Self,507,0.507,1,blocked,United Kingdom
5923,612282907,Matching,Self,Self,Self,521,0.521,1,blocked,United Kingdom
5924,612282907,Matching,Self,Self,Self,483,0.483,1,blocked,United Kingdom
5925,612282907,Matching,Self,Self,Self,684,0.684,1,mixed,United Kingdom
5926,612282907,Matching,Self,Self,Self,486,0.486,1,mixed,United Kingdom
5927,612282907,Matching,Self,Self,Self,503,0.503,1,mixed,United Kingdom
5928,612282907,Matching,Self,Self,Self,619,0.619,1,mixed,United Kingdom
5929,612282907,Matching,Self,Self,Self,394,0.394,1,mixed,United Kingdom
5930,612282907,Matching,Self,Self,Self,285,0.285,1,mixed,United Kingdom
5931,612282907,Matching,Self,Self,Self,734,0.734,1,mixed,United Kingdom
5932,612282907,Matching,Self,Self,Self,777,0.777,0,mixed,United Kingdom
5933,612282907,Matching,Self,Self,Self,426,0.426,1,mixed,United Kingdom
5934,612282907,Matching,Stranger,Stranger,Stranger,676,0.676,1,mixed,United Kingdom
5935,612282907,Matching,Stranger,Stranger,Stranger,592,0.592,0,mixed,United Kingdom
5936,612282907,Matching,Stranger,Stranger,Stranger,933,0.933,0,mixed,United Kingdom
5937,612282907,Matching,Stranger,Stranger,Stranger,717,0.717,1,mixed,United Kingdom
5938,612282907,Matching,Stranger,Stranger,Stranger,602,0.602,1,mixed,United Kingdom
5939,612282907,Matching,Stranger,Stranger,Stranger,1019,1.019,0,mixed,United Kingdom
5940,612282907,Matching,Stranger,Stranger,Stranger,813,0.813,1,mixed,United Kingdom
5941,612282907,Matching,Stranger,Stranger,Stranger,767,0.767,1,mixed,United Kingdom
5942,612282907,Matching,Stranger,Stranger,Stranger,1066,1.066,0,mixed,United Kingdom
5943,612282907,Matching,Stranger,Stranger,Stranger,1124,1.124,1,blocked,United Kingdom
5944,612282907,Matching,Stranger,Stranger,Stranger,720,0.72,0,blocked,United Kingdom
5945,612282907,Matching,Stranger,Stranger,Stranger,794,0.794,1,blocked,United Kingdom
5946,612282907,Matching,Stranger,Stranger,Stranger,427,0.427,1,blocked,United Kingdom
5947,612282907,Matching,Stranger,Stranger,Stranger,909,0.909,1,blocked,United Kingdom
5948,612282907,Matching,Stranger,Stranger,Stranger,651,0.651,1,blocked,United Kingdom
5949,612282907,Matching,Stranger,Stranger,Stranger,483,0.483,1,blocked,United Kingdom
5950,612282907,Matching,Stranger,Stranger,Stranger,879,0.879,1,blocked,United Kingdom
5951,612282907,Matching,Stranger,Stranger,Stranger,841,0.841,1,blocked,United Kingdom
5952,612282907,Matching,Stranger,Stranger,Stranger,1075,1.075,1,blocked,United Kingdom
5953,612282907,Matching,Stranger,Stranger,Stranger,1058,1.058,1,blocked,United Kingdom
5954,612282907,Matching,Stranger,Stranger,Stranger,844,0.844,1,blocked,United Kingdom
5955,612282907,Matching,Stranger,Stranger,Stranger,785,0.785,1,blocked,United Kingdom
5956,612282907,Matching,Stranger,Stranger,Stranger,734,0.734,1,blocked,United Kingdom
5957,612282907,Matching,Stranger,Stranger,Stranger,759,0.759,1,blocked,United Kingdom
5958,612282907,Matching,Stranger,Stranger,Stranger,744,0.744,1,blocked,United Kingdom
5959,612282907,Matching,Stranger,Stranger,Stranger,818,0.818,1,blocked,United Kingdom
5960,612282907,Matching,Stranger,Stranger,Stranger,737,0.737,1,blocked,United Kingdom
5961,612282907,Matching,Stranger,Stranger,Stranger,1111,1.111,1,blocked,United Kingdom
5962,612282907,Matching,Stranger,Stranger,Stranger,538,0.538,1,blocked,United Kingdom
5963,612282907,Matching,Stranger,Stranger,Stranger,1104,1.104,0,blocked,United Kingdom
5964,612282907,Matching,Stranger,Stranger,Stranger,685,0.685,1,blocked,United Kingdom
5965,612282907,Matching,Stranger,Stranger,Stranger,460,0.46,1,blocked,United Kingdom
5966,612282907,Matching,Stranger,Stranger,Stranger,520,0.52,1,blocked,United Kingdom
5967,612282907,Matching,Stranger,Stranger,Stranger,609,0.609,0,blocked,United Kingdom
5968,612282907,Matching,Stranger,Stranger,Stranger,533,0.533,0,mixed,United Kingdom
5969,612282907,Matching,Stranger,Stranger,Stranger,933,0.933,1,mixed,United Kingdom
5970,612282907,Matching,Stranger,Stranger,Stranger,703,0.703,1,mixed,United Kingdom
5971,612282907,Matching,Stranger,Stranger,Stranger,869,0.869,1,mixed,United Kingdom
5972,612282907,Matching,Stranger,Stranger,Stranger,802,0.802,1,mixed,United Kingdom
5973,612282907,Matching,Stranger,Stranger,Stranger,777,0.777,1,mixed,United Kingdom
5974,612282907,Matching,Stranger,Stranger,Stranger,364,0.364,1,mixed,United Kingdom
5975,612282907,Matching,Stranger,Stranger,Stranger,683,0.683,1,mixed,United Kingdom
5976,612282907,Matching,Stranger,Stranger,Stranger,935,0.935,1,mixed,United Kingdom
5977,612282907,Matching,Stranger,Stranger,Stranger,958,0.958,1,mixed,United Kingdom
5978,612282907,Matching,Stranger,Stranger,Stranger,814,0.814,1,mixed,United Kingdom
5979,612282907,Matching,Stranger,Stranger,Stranger,949,0.949,1,mixed,United Kingdom
5980,612282907,Matching,Stranger,Stranger,Stranger,828,0.828,0,mixed,United Kingdom
5981,612282907,Matching,Stranger,Stranger,Stranger,781,0.781,1,mixed,United Kingdom
5982,612282907,Matching,Stranger,Stranger,Stranger,550,0.55,0,mixed,United Kingdom
5983,612282907,Matching,Stranger,Stranger,Stranger,748,0.748,1,mixed,United Kingdom
5984,612282907,Matching,Stranger,Stranger,Stranger,612,0.612,1,mixed,United Kingdom
5985,612282907,Matching,Stranger,Stranger,Stranger,717,0.717,1,mixed,United Kingdom
5986,612282907,Nonmatching,Friend,Friend,Close,1262,1.262,0,mixed,United Kingdom
5987,612282907,Nonmatching,Friend,Friend,Close,677,0.677,1,mixed,United Kingdom
5988,612282907,Nonmatching,Friend,Friend,Close,767,0.767,0,mixed,United Kingdom
5989,612282907,Nonmatching,Friend,Friend,Close,785,0.785,0,mixed,United Kingdom
5990,612282907,Nonmatching,Friend,Friend,Close,649,0.649,0,mixed,United Kingdom
5991,612282907,Nonmatching,Friend,Friend,Close,1040,1.04,1,mixed,United Kingdom
5992,612282907,Nonmatching,Friend,Friend,Close,854,0.854,0,mixed,United Kingdom
5993,612282907,Nonmatching,Friend,Friend,Close,1237,1.237,1,mixed,United Kingdom
5994,612282907,Nonmatching,Friend,Friend,Close,852,0.852,1,mixed,United Kingdom
5995,612282907,Nonmatching,Friend,Friend,Close,1154,1.154,1,mixed,United Kingdom
5996,612282907,Nonmatching,Friend,Friend,Close,833,0.833,1,blocked,United Kingdom
5997,612282907,Nonmatching,Friend,Friend,Close,650,0.65,1,blocked,United Kingdom
5998,612282907,Nonmatching,Friend,Friend,Close,508,0.508,1,blocked,United Kingdom
5999,612282907,Nonmatching,Friend,Friend,Close,1266,1.266,1,blocked,United Kingdom
6000,612282907,Nonmatching,Friend,Friend,Close,733,0.733,0,blocked,United Kingdom
6001,612282907,Nonmatching,Friend,Friend,Close,813,0.813,1,blocked,United Kingdom
6002,612282907,Nonmatching,Friend,Friend,Close,755,0.755,1,blocked,United Kingdom
6003,612282907,Nonmatching,Friend,Friend,Close,692,0.692,1,blocked,United Kingdom
6004,612282907,Nonmatching,Friend,Friend,Close,909,0.909,1,blocked,United Kingdom
6005,612282907,Nonmatching,Friend,Friend,Close,686,0.686,1,blocked,United Kingdom
6006,612282907,Nonmatching,Friend,Friend,Close,1182,1.182,1,blocked,United Kingdom
6007,612282907,Nonmatching,Friend,Friend,Close,622,0.622,1,blocked,United Kingdom
6008,612282907,Nonmatching,Friend,Friend,Close,615,0.615,1,blocked,United Kingdom
