,Subject,Label,Shape,Matching,Origin_Identity,English_Identity,Identity,RT_ms,RT_sec,ACC,Country
1320,4,Self,Self,Nonmatching,Self,Self,Self,346,0.346,0,United Kingdom
1321,4,Self,Self,Nonmatching,Self,Self,Self,319,0.319,0,United Kingdom
1322,4,Self,Self,Nonmatching,Self,Self,Self,584,0.584,0,United Kingdom
1323,4,Friend,Self,Nonmatching,Self,Self,Self,531,0.531,1,United Kingdom
1324,4,Friend,Self,Nonmatching,Self,Self,Self,221,0.221,1,United Kingdom
1325,4,Friend,Self,Nonmatching,Self,Self,Self,217,0.217,1,United Kingdom
1326,4,Friend,Self,Nonmatching,Self,Self,Self,221,0.221,1,United Kingdom
1327,4,Friend,Self,Nonmatching,Self,Self,Self,450,0.45,1,United Kingdom
1328,4,Friend,Self,Nonmatching,Self,Self,Self,206,0.206,1,United Kingdom
1329,4,Friend,Self,Nonmatching,Self,Self,Self,331,0.331,1,United Kingdom
1330,4,Friend,Self,Nonmatching,Self,Self,Self,360,0.36,1,United Kingdom
1331,4,Friend,Self,Nonmatching,Self,Self,Self,404,0.404,1,United Kingdom
1332,4,Friend,Self,Nonmatching,Self,Self,Self,352,0.352,1,United Kingdom
1333,4,Friend,Self,Nonmatching,Self,Self,Self,677,0.677,1,United Kingdom
1334,4,Friend,Self,Nonmatching,Self,Self,Self,383,0.383,1,United Kingdom
1335,4,Friend,Self,Nonmatching,Self,Self,Self,770,0.77,1,United Kingdom
1336,4,Friend,Self,Nonmatching,Self,Self,Self,272,0.272,1,United Kingdom
1337,4,Friend,Self,Nonmatching,Self,Self,Self,264,0.264,1,United Kingdom
1338,4,Friend,Self,Nonmatching,Self,Self,Self,345,0.345,1,United Kingdom
1339,4,Friend,Self,Nonmatching,Self,Self,Self,400,0.4,1,United Kingdom
1340,4,Friend,Self,Nonmatching,Self,Self,Self,381,0.381,1,United Kingdom
1341,4,Friend,Self,Nonmatching,Self,Self,Self,314,0.314,1,United Kingdom
1342,4,Friend,Self,Nonmatching,Self,Self,Self,420,0.42,1,United Kingdom
1343,4,Friend,Self,Nonmatching,Self,Self,Self,263,0.263,1,United Kingdom
1344,4,Friend,Self,Nonmatching,Self,Self,Self,949,0.949,1,United Kingdom
1345,4,Friend,Self,Nonmatching,Self,Self,Self,798,0.798,1,United Kingdom
1346,4,Friend,Self,Nonmatching,Self,Self,Self,585,0.585,1,United Kingdom
1347,4,Friend,Self,Nonmatching,Self,Self,Self,828,0.828,1,United Kingdom
1348,4,Friend,Self,Nonmatching,Self,Self,Self,902,0.902,1,United Kingdom
1349,4,Friend,Self,Nonmatching,Self,Self,Self,640,0.64,1,United Kingdom
1350,4,Friend,Self,Nonmatching,Self,Self,Self,714,0.714,1,United Kingdom
1351,4,Friend,Self,Nonmatching,Self,Self,Self,904,0.904,1,United Kingdom
1352,4,Friend,Self,Nonmatching,Self,Self,Self,782,0.782,1,United Kingdom
1353,4,Friend,Self,Nonmatching,Self,Self,Self,576,0.576,1,United Kingdom
1354,4,Friend,Self,Nonmatching,Self,Self,Self,735,0.735,1,United Kingdom
1355,4,Friend,Self,Nonmatching,Self,Self,Self,1040,1.04,1,United Kingdom
1356,4,Friend,Self,Nonmatching,Self,Self,Self,824,0.824,1,United Kingdom
1357,4,Friend,Self,Nonmatching,Self,Self,Self,387,0.387,1,United Kingdom
1358,4,Friend,Self,Nonmatching,Self,Self,Self,336,0.336,1,United Kingdom
1359,4,Friend,Self,Nonmatching,Self,Self,Self,723,0.723,1,United Kingdom
1360,4,Friend,Self,Nonmatching,Self,Self,Self,374,0.374,1,United Kingdom
1361,4,Friend,Self,Nonmatching,Self,Self,Self,717,0.717,1,United Kingdom
1362,4,Self,Self,Nonmatching,Self,Self,Self,753,0.753,1,United Kingdom
1363,4,Self,Self,Nonmatching,Self,Self,Self,763,0.763,1,United Kingdom
1364,4,Self,Self,Nonmatching,Self,Self,Self,826,0.826,1,United Kingdom
1365,4,Self,Self,Nonmatching,Self,Self,Self,720,0.72,1,United Kingdom
1366,4,Self,Self,Nonmatching,Self,Self,Self,716,0.716,1,United Kingdom
1367,4,Self,Self,Nonmatching,Self,Self,Self,808,0.808,1,United Kingdom
1368,4,Self,Self,Nonmatching,Self,Self,Self,735,0.735,1,United Kingdom
1369,4,Self,Self,Nonmatching,Self,Self,Self,954,0.954,1,United Kingdom
1370,4,Self,Self,Nonmatching,Self,Self,Self,258,0.258,1,United Kingdom
1371,4,Self,Self,Nonmatching,Self,Self,Self,960,0.96,1,United Kingdom
1372,4,Self,Self,Nonmatching,Self,Self,Self,999,0.999,1,United Kingdom
1373,4,Self,Self,Nonmatching,Self,Self,Self,1009,1.009,1,United Kingdom
1374,4,Self,Self,Nonmatching,Self,Self,Self,778,0.778,1,United Kingdom
1375,4,Self,Self,Nonmatching,Self,Self,Self,562,0.562,1,United Kingdom
1376,4,Self,Self,Nonmatching,Self,Self,Self,966,0.966,1,United Kingdom
1377,4,Self,Self,Nonmatching,Self,Self,Self,1000,1,1,United Kingdom
1378,4,Self,Self,Nonmatching,Self,Self,Self,892,0.892,1,United Kingdom
1379,5,Friend,Friend,Matching,Friend,Friend,Close,724,0.724,1,United Kingdom
1380,5,Friend,Friend,Matching,Friend,Friend,Close,754,0.754,1,United Kingdom
1381,5,Friend,Friend,Matching,Friend,Friend,Close,578,0.578,1,United Kingdom
1382,5,Friend,Friend,Matching,Friend,Friend,Close,621,0.621,1,United Kingdom
1383,5,Friend,Friend,Matching,Friend,Friend,Close,642,0.642,1,United Kingdom
1384,5,Friend,Friend,Matching,Friend,Friend,Close,828,0.828,1,United Kingdom
1385,5,Friend,Friend,Matching,Friend,Friend,Close,430,0.43,1,United Kingdom
1386,5,Friend,Friend,Matching,Friend,Friend,Close,603,0.603,1,United Kingdom
1387,5,Friend,Friend,Matching,Friend,Friend,Close,746,0.746,1,United Kingdom
1388,5,Friend,Friend,Matching,Friend,Friend,Close,912,0.912,1,United Kingdom
1389,5,Friend,Friend,Matching,Friend,Friend,Close,585,0.585,1,United Kingdom
1390,5,Friend,Friend,Matching,Friend,Friend,Close,567,0.567,1,United Kingdom
1391,5,Friend,Friend,Matching,Friend,Friend,Close,838,0.838,1,United Kingdom
1392,5,Friend,Friend,Matching,Friend,Friend,Close,908,0.908,1,United Kingdom
1393,5,Friend,Friend,Matching,Friend,Friend,Close,937,0.937,1,United Kingdom
1394,5,Friend,Friend,Matching,Friend,Friend,Close,571,0.571,1,United Kingdom
1395,5,Self,Friend,Matching,Friend,Friend,Close,978,0.978,1,United Kingdom
1396,5,Self,Friend,Matching,Friend,Friend,Close,780,0.78,1,United Kingdom
1397,5,Self,Friend,Matching,Friend,Friend,Close,799,0.799,1,United Kingdom
1398,5,Self,Friend,Matching,Friend,Friend,Close,642,0.642,1,United Kingdom
1399,5,Self,Friend,Matching,Friend,Friend,Close,516,0.516,1,United Kingdom
1400,5,Self,Friend,Matching,Friend,Friend,Close,510,0.51,1,United Kingdom
1401,5,Self,Friend,Matching,Friend,Friend,Close,412,0.412,1,United Kingdom
1402,5,Self,Friend,Matching,Friend,Friend,Close,522,0.522,1,United Kingdom
1403,5,Self,Friend,Matching,Friend,Friend,Close,414,0.414,1,United Kingdom
1404,5,Self,Friend,Matching,Friend,Friend,Close,583,0.583,1,United Kingdom
1405,5,Self,Friend,Matching,Friend,Friend,Close,810,0.81,1,United Kingdom
1406,5,Self,Friend,Matching,Friend,Friend,Close,946,0.946,1,United Kingdom
1407,5,Self,Friend,Matching,Friend,Friend,Close,391,0.391,1,United Kingdom
1408,5,Self,Friend,Matching,Friend,Friend,Close,551,0.551,1,United Kingdom
1409,5,Self,Friend,Matching,Friend,Friend,Close,975,0.975,1,United Kingdom
1410,5,Self,Friend,Matching,Friend,Friend,Close,521,0.521,1,United Kingdom
1411,5,Self,Friend,Matching,Friend,Friend,Close,374,0.374,1,United Kingdom
1412,5,Self,Friend,Matching,Friend,Friend,Close,572,0.572,1,United Kingdom
1413,5,Self,Friend,Matching,Friend,Friend,Close,320,0.32,1,United Kingdom
1414,5,Self,Friend,Matching,Friend,Friend,Close,357,0.357,1,United Kingdom
1415,5,Self,Friend,Matching,Friend,Friend,Close,370,0.37,1,United Kingdom
1416,5,Self,Friend,Matching,Friend,Friend,Close,404,0.404,1,United Kingdom
1417,5,Self,Friend,Matching,Friend,Friend,Close,362,0.362,1,United Kingdom
1418,5,Self,Friend,Matching,Friend,Friend,Close,380,0.38,1,United Kingdom
1419,5,Self,Friend,Matching,Friend,Friend,Close,267,0.267,1,United Kingdom
1420,5,Self,Friend,Matching,Friend,Friend,Close,329,0.329,1,United Kingdom
1421,5,Self,Friend,Matching,Friend,Friend,Close,731,0.731,1,United Kingdom
1422,5,Self,Friend,Matching,Friend,Friend,Close,416,0.416,1,United Kingdom
1423,5,Self,Friend,Matching,Friend,Friend,Close,411,0.411,1,United Kingdom
1424,5,Self,Friend,Matching,Friend,Friend,Close,372,0.372,1,United Kingdom
1425,5,Self,Friend,Matching,Friend,Friend,Close,446,0.446,1,United Kingdom
1426,5,Self,Friend,Matching,Friend,Friend,Close,685,0.685,1,United Kingdom
1427,5,Self,Friend,Matching,Friend,Friend,Close,410,0.41,1,United Kingdom
1428,5,Self,Friend,Matching,Friend,Friend,Close,513,0.513,1,United Kingdom
1429,5,Self,Friend,Matching,Friend,Friend,Close,390,0.39,1,United Kingdom
1430,5,Self,Friend,Matching,Friend,Friend,Close,560,0.56,1,United Kingdom
1431,5,Self,Friend,Matching,Friend,Friend,Close,363,0.363,1,United Kingdom
1432,5,Self,Friend,Matching,Friend,Friend,Close,398,0.398,1,United Kingdom
1433,5,Self,Friend,Matching,Friend,Friend,Close,720,0.72,1,United Kingdom
1434,5,Self,Friend,Matching,Friend,Friend,Close,383,0.383,1,United Kingdom
1435,5,Self,Friend,Matching,Friend,Friend,Close,391,0.391,1,United Kingdom
1436,5,Self,Friend,Matching,Friend,Friend,Close,385,0.385,1,United Kingdom
1437,5,Friend,Friend,Matching,Friend,Friend,Close,886,0.886,0,United Kingdom
1438,5,Friend,Friend,Matching,Friend,Friend,Close,370,0.37,0,United Kingdom
1439,5,Friend,Friend,Matching,Friend,Friend,Close,481,0.481,0,United Kingdom
1440,5,Friend,Friend,Matching,Friend,Friend,Close,1082,1.082,0,United Kingdom
1441,5,Friend,Friend,Matching,Friend,Friend,Close,646,0.646,0,United Kingdom
1442,5,Friend,Friend,Matching,Friend,Friend,Close,563,0.563,0,United Kingdom
1443,5,Friend,Friend,Matching,Friend,Friend,Close,840,0.84,0,United Kingdom
1444,5,Friend,Friend,Matching,Friend,Friend,Close,868,0.868,0,United Kingdom
1445,5,Friend,Friend,Matching,Friend,Friend,Close,838,0.838,0,United Kingdom
1446,5,Self,Friend,Matching,Friend,Friend,Close,645,0.645,0,United Kingdom
1447,5,Self,Friend,Matching,Friend,Friend,Close,465,0.465,0,United Kingdom
1448,5,Self,Friend,Matching,Friend,Friend,Close,475,0.475,0,United Kingdom
1449,5,Self,Friend,Matching,Friend,Friend,Close,364,0.364,0,United Kingdom
1450,5,Self,Friend,Matching,Friend,Friend,Close,493,0.493,0,United Kingdom
1451,5,Self,Friend,Matching,Friend,Friend,Close,424,0.424,0,United Kingdom
1452,5,Self,Friend,Matching,Friend,Friend,Close,404,0.404,0,United Kingdom
1453,5,Self,Friend,Matching,Friend,Friend,Close,534,0.534,0,United Kingdom
1454,5,Self,Friend,Matching,Friend,Friend,Close,327,0.327,0,United Kingdom
1455,5,Self,Friend,Matching,Friend,Friend,Close,627,0.627,0,United Kingdom
1456,5,Self,Friend,Matching,Friend,Friend,Close,530,0.53,0,United Kingdom
1457,5,Self,Friend,Matching,Friend,Friend,Close,598,0.598,0,United Kingdom
1458,5,Self,Friend,Matching,Friend,Friend,Close,516,0.516,0,United Kingdom
1459,5,Self,Friend,Matching,Friend,Friend,Close,299,0.299,0,United Kingdom
1460,5,Self,Friend,Matching,Friend,Friend,Close,541,0.541,0,United Kingdom
1461,5,Self,Friend,Matching,Friend,Friend,Close,292,0.292,0,United Kingdom
1462,5,Self,Friend,Matching,Friend,Friend,Close,265,0.265,0,United Kingdom
1463,5,Self,Friend,Matching,Friend,Friend,Close,500,0.5,0,United Kingdom
1464,5,Self,Friend,Matching,Friend,Friend,Close,479,0.479,0,United Kingdom
1465,5,Self,Friend,Matching,Friend,Friend,Close,282,0.282,0,United Kingdom
1466,5,Self,Friend,Matching,Friend,Friend,Close,291,0.291,0,United Kingdom
1467,5,Self,Friend,Matching,Friend,Friend,Close,404,0.404,0,United Kingdom
1468,5,Friend,Self,Matching,Self,Self,Self,527,0.527,1,United Kingdom
1469,5,Friend,Self,Matching,Self,Self,Self,505,0.505,1,United Kingdom
1470,5,Friend,Self,Matching,Self,Self,Self,482,0.482,1,United Kingdom
1471,5,Friend,Self,Matching,Self,Self,Self,900,0.9,1,United Kingdom
1472,5,Friend,Self,Matching,Self,Self,Self,787,0.787,1,United Kingdom
1473,5,Friend,Self,Matching,Self,Self,Self,909,0.909,1,United Kingdom
1474,5,Friend,Self,Matching,Self,Self,Self,623,0.623,1,United Kingdom
1475,5,Friend,Self,Matching,Self,Self,Self,883,0.883,1,United Kingdom
1476,5,Friend,Self,Matching,Self,Self,Self,596,0.596,1,United Kingdom
1477,5,Friend,Self,Matching,Self,Self,Self,529,0.529,1,United Kingdom
1478,5,Friend,Self,Matching,Self,Self,Self,962,0.962,1,United Kingdom
1479,5,Friend,Self,Matching,Self,Self,Self,759,0.759,1,United Kingdom
1480,5,Friend,Self,Matching,Self,Self,Self,940,0.94,1,United Kingdom
1481,5,Friend,Self,Matching,Self,Self,Self,589,0.589,1,United Kingdom
1482,5,Friend,Self,Matching,Self,Self,Self,652,0.652,1,United Kingdom
1483,5,Friend,Self,Matching,Self,Self,Self,506,0.506,1,United Kingdom
1484,5,Friend,Self,Matching,Self,Self,Self,704,0.704,1,United Kingdom
1485,5,Friend,Self,Matching,Self,Self,Self,771,0.771,1,United Kingdom
1486,5,Friend,Self,Matching,Self,Self,Self,660,0.66,1,United Kingdom
1487,5,Friend,Self,Matching,Self,Self,Self,636,0.636,1,United Kingdom
1488,5,Friend,Self,Matching,Self,Self,Self,961,0.961,1,United Kingdom
1489,5,Friend,Self,Matching,Self,Self,Self,682,0.682,1,United Kingdom
1490,5,Friend,Self,Matching,Self,Self,Self,791,0.791,1,United Kingdom
1491,5,Friend,Self,Matching,Self,Self,Self,985,0.985,1,United Kingdom
1492,5,Friend,Self,Matching,Self,Self,Self,621,0.621,1,United Kingdom
1493,5,Friend,Self,Matching,Self,Self,Self,576,0.576,1,United Kingdom
1494,5,Friend,Self,Matching,Self,Self,Self,707,0.707,1,United Kingdom
1495,5,Friend,Self,Matching,Self,Self,Self,432,0.432,1,United Kingdom
1496,5,Friend,Self,Matching,Self,Self,Self,633,0.633,1,United Kingdom
1497,5,Friend,Self,Matching,Self,Self,Self,462,0.462,1,United Kingdom
1498,5,Friend,Self,Matching,Self,Self,Self,822,0.822,1,United Kingdom
1499,5,Friend,Self,Matching,Self,Self,Self,505,0.505,1,United Kingdom
1500,5,Friend,Self,Matching,Self,Self,Self,770,0.77,1,United Kingdom
1501,5,Friend,Self,Matching,Self,Self,Self,594,0.594,1,United Kingdom
1502,5,Friend,Self,Matching,Self,Self,Self,606,0.606,1,United Kingdom
1503,5,Friend,Self,Matching,Self,Self,Self,665,0.665,1,United Kingdom
1504,5,Friend,Self,Matching,Self,Self,Self,923,0.923,1,United Kingdom
1505,5,Friend,Self,Matching,Self,Self,Self,397,0.397,1,United Kingdom
1506,5,Friend,Self,Matching,Self,Self,Self,577,0.577,1,United Kingdom
1507,5,Friend,Self,Matching,Self,Self,Self,433,0.433,1,United Kingdom
1508,5,Friend,Self,Matching,Self,Self,Self,447,0.447,1,United Kingdom
1509,5,Friend,Self,Matching,Self,Self,Self,634,0.634,1,United Kingdom
1510,5,Friend,Self,Matching,Self,Self,Self,589,0.589,1,United Kingdom
1511,5,Friend,Self,Matching,Self,Self,Self,794,0.794,1,United Kingdom
1512,5,Friend,Self,Matching,Self,Self,Self,820,0.82,1,United Kingdom
1513,5,Friend,Self,Matching,Self,Self,Self,951,0.951,1,United Kingdom
1514,5,Friend,Self,Matching,Self,Self,Self,685,0.685,1,United Kingdom
1515,5,Friend,Self,Matching,Self,Self,Self,841,0.841,1,United Kingdom
1516,5,Friend,Self,Matching,Self,Self,Self,857,0.857,1,United Kingdom
1517,5,Friend,Self,Matching,Self,Self,Self,568,0.568,1,United Kingdom
1518,5,Friend,Self,Matching,Self,Self,Self,965,0.965,1,United Kingdom
1519,5,Friend,Self,Matching,Self,Self,Self,635,0.635,1,United Kingdom
1520,5,Friend,Self,Matching,Self,Self,Self,848,0.848,1,United Kingdom
1521,5,Friend,Self,Matching,Self,Self,Self,462,0.462,1,United Kingdom
1522,5,Friend,Self,Matching,Self,Self,Self,581,0.581,1,United Kingdom
1523,5,Friend,Self,Matching,Self,Self,Self,824,0.824,1,United Kingdom
1524,5,Friend,Self,Matching,Self,Self,Self,543,0.543,1,United Kingdom
1525,5,Friend,Self,Matching,Self,Self,Self,555,0.555,1,United Kingdom
1526,5,Friend,Self,Matching,Self,Self,Self,395,0.395,1,United Kingdom
1527,5,Friend,Self,Matching,Self,Self,Self,919,0.919,1,United Kingdom
1528,5,Self,Self,Matching,Self,Self,Self,708,0.708,1,United Kingdom
1529,5,Self,Self,Matching,Self,Self,Self,482,0.482,1,United Kingdom
1530,5,Self,Self,Matching,Self,Self,Self,832,0.832,1,United Kingdom
1531,5,Self,Self,Matching,Self,Self,Self,575,0.575,1,United Kingdom
1532,5,Self,Self,Matching,Self,Self,Self,742,0.742,1,United Kingdom
1533,5,Self,Self,Matching,Self,Self,Self,591,0.591,1,United Kingdom
1534,5,Self,Self,Matching,Self,Self,Self,648,0.648,1,United Kingdom
1535,5,Self,Self,Matching,Self,Self,Self,409,0.409,1,United Kingdom
1536,5,Self,Self,Matching,Self,Self,Self,241,0.241,1,United Kingdom
1537,5,Self,Self,Matching,Self,Self,Self,287,0.287,1,United Kingdom
1538,5,Self,Self,Matching,Self,Self,Self,371,0.371,1,United Kingdom
1539,5,Self,Self,Matching,Self,Self,Self,504,0.504,1,United Kingdom
1540,5,Friend,Self,Matching,Self,Self,Self,467,0.467,0,United Kingdom
1541,5,Friend,Self,Matching,Self,Self,Self,536,0.536,0,United Kingdom
1542,5,Friend,Self,Matching,Self,Self,Self,467,0.467,0,United Kingdom
1543,5,Friend,Self,Matching,Self,Self,Self,803,0.803,0,United Kingdom
1544,5,Friend,Self,Matching,Self,Self,Self,944,0.944,0,United Kingdom
1545,5,Friend,Self,Matching,Self,Self,Self,633,0.633,0,United Kingdom
1546,5,Friend,Self,Matching,Self,Self,Self,626,0.626,0,United Kingdom
1547,5,Friend,Self,Matching,Self,Self,Self,1027,1.027,0,United Kingdom
1548,5,Friend,Self,Matching,Self,Self,Self,516,0.516,0,United Kingdom
1549,5,Friend,Self,Matching,Self,Self,Self,1079,1.079,0,United Kingdom
1550,5,Friend,Self,Matching,Self,Self,Self,745,0.745,0,United Kingdom
1551,5,Friend,Self,Matching,Self,Self,Self,464,0.464,0,United Kingdom
1552,5,Friend,Self,Matching,Self,Self,Self,816,0.816,0,United Kingdom
1553,5,Friend,Self,Matching,Self,Self,Self,817,0.817,0,United Kingdom
1554,5,Self,Self,Matching,Self,Self,Self,517,0.517,0,United Kingdom
1555,5,Self,Self,Matching,Self,Self,Self,725,0.725,0,United Kingdom
1556,5,Self,Self,Matching,Self,Self,Self,456,0.456,0,United Kingdom
1557,5,Self,Self,Matching,Self,Self,Self,472,0.472,0,United Kingdom
1558,5,Self,Self,Matching,Self,Self,Self,1017,1.017,0,United Kingdom
1559,5,Self,Self,Matching,Self,Self,Self,648,0.648,0,United Kingdom
1560,5,Self,Self,Matching,Self,Self,Self,449,0.449,0,United Kingdom
1561,5,Self,Self,Matching,Self,Self,Self,329,0.329,0,United Kingdom
1562,5,Self,Self,Matching,Self,Self,Self,418,0.418,0,United Kingdom
1563,5,Self,Self,Matching,Self,Self,Self,719,0.719,0,United Kingdom
1564,5,Self,Self,Matching,Self,Self,Self,600,0.6,0,United Kingdom
1565,5,Friend,Friend,Nonmatching,Friend,Friend,Close,480,0.48,1,United Kingdom
1566,5,Friend,Friend,Nonmatching,Friend,Friend,Close,1012,1.012,1,United Kingdom
1567,5,Friend,Friend,Nonmatching,Friend,Friend,Close,864,0.864,1,United Kingdom
1568,5,Friend,Friend,Nonmatching,Friend,Friend,Close,591,0.591,1,United Kingdom
1569,5,Friend,Friend,Nonmatching,Friend,Friend,Close,822,0.822,1,United Kingdom
1570,5,Friend,Friend,Nonmatching,Friend,Friend,Close,753,0.753,1,United Kingdom
1571,5,Friend,Friend,Nonmatching,Friend,Friend,Close,718,0.718,1,United Kingdom
1572,5,Friend,Friend,Nonmatching,Friend,Friend,Close,629,0.629,1,United Kingdom
1573,5,Friend,Friend,Nonmatching,Friend,Friend,Close,666,0.666,1,United Kingdom
1574,5,Friend,Friend,Nonmatching,Friend,Friend,Close,679,0.679,1,United Kingdom
1575,5,Self,Friend,Nonmatching,Friend,Friend,Close,694,0.694,1,United Kingdom
1576,5,Self,Friend,Nonmatching,Friend,Friend,Close,518,0.518,1,United Kingdom
1577,5,Self,Friend,Nonmatching,Friend,Friend,Close,554,0.554,1,United Kingdom
1578,5,Self,Friend,Nonmatching,Friend,Friend,Close,364,0.364,1,United Kingdom
1579,5,Self,Friend,Nonmatching,Friend,Friend,Close,867,0.867,1,United Kingdom
1580,5,Self,Friend,Nonmatching,Friend,Friend,Close,663,0.663,1,United Kingdom
1581,5,Self,Friend,Nonmatching,Friend,Friend,Close,722,0.722,1,United Kingdom
1582,5,Self,Friend,Nonmatching,Friend,Friend,Close,670,0.67,1,United Kingdom
1583,5,Self,Friend,Nonmatching,Friend,Friend,Close,621,0.621,1,United Kingdom
1584,5,Self,Friend,Nonmatching,Friend,Friend,Close,326,0.326,1,United Kingdom
1585,5,Self,Friend,Nonmatching,Friend,Friend,Close,290,0.29,1,United Kingdom
1586,5,Self,Friend,Nonmatching,Friend,Friend,Close,657,0.657,1,United Kingdom
1587,5,Self,Friend,Nonmatching,Friend,Friend,Close,582,0.582,1,United Kingdom
1588,5,Self,Friend,Nonmatching,Friend,Friend,Close,607,0.607,1,United Kingdom
1589,5,Self,Friend,Nonmatching,Friend,Friend,Close,481,0.481,1,United Kingdom
1590,5,Self,Friend,Nonmatching,Friend,Friend,Close,234,0.234,1,United Kingdom
1591,5,Self,Friend,Nonmatching,Friend,Friend,Close,497,0.497,1,United Kingdom
1592,5,Self,Friend,Nonmatching,Friend,Friend,Close,514,0.514,1,United Kingdom
1593,5,Self,Friend,Nonmatching,Friend,Friend,Close,717,0.717,1,United Kingdom
1594,5,Self,Friend,Nonmatching,Friend,Friend,Close,586,0.586,1,United Kingdom
1595,5,Self,Friend,Nonmatching,Friend,Friend,Close,809,0.809,1,United Kingdom
1596,5,Self,Friend,Nonmatching,Friend,Friend,Close,564,0.564,1,United Kingdom
1597,5,Self,Friend,Nonmatching,Friend,Friend,Close,446,0.446,1,United Kingdom
1598,5,Self,Friend,Nonmatching,Friend,Friend,Close,433,0.433,1,United Kingdom
1599,5,Self,Friend,Nonmatching,Friend,Friend,Close,437,0.437,1,United Kingdom
1600,5,Self,Friend,Nonmatching,Friend,Friend,Close,513,0.513,1,United Kingdom
1601,5,Self,Friend,Nonmatching,Friend,Friend,Close,722,0.722,1,United Kingdom
1602,5,Self,Friend,Nonmatching,Friend,Friend,Close,650,0.65,1,United Kingdom
1603,5,Self,Friend,Nonmatching,Friend,Friend,Close,222,0.222,1,United Kingdom
