,Subject,Label,Matching,Origin_Identity,English_Identity,Identity,RT_ms,RT_sec,ACC,Country
364,1,Friend,Nonmatching,Self,Self,Self,847,0.847,1,United Kingdom
365,1,Friend,Nonmatching,Self,Self,Self,750,0.75,1,United Kingdom
366,1,Friend,Nonmatching,Self,Self,Self,557,0.557,1,United Kingdom
367,1,Friend,Nonmatching,Self,Self,Self,538,0.538,0,United Kingdom
368,1,Friend,Nonmatching,Self,Self,Self,854,0.854,1,United Kingdom
369,1,Friend,Nonmatching,Self,Self,Self,613,0.613,1,United Kingdom
370,1,Friend,Nonmatching,Self,Self,Self,826,0.826,1,United Kingdom
371,1,Friend,Nonmatching,Self,Self,Self,647,0.647,1,United Kingdom
372,1,Friend,Nonmatching,Self,Self,Self,689,0.689,1,United Kingdom
373,2,Friend,Matching,Friend,Friend,Close,718,0.718,1,United Kingdom
374,2,Friend,Matching,Friend,Friend,Close,389,0.389,1,United Kingdom
375,2,Friend,Matching,Friend,Friend,Close,398,0.398,1,United Kingdom
376,2,Friend,Matching,Friend,Friend,Close,450,0.45,0,United Kingdom
377,2,Friend,Matching,Friend,Friend,Close,565,0.565,1,United Kingdom
378,2,Friend,Matching,Friend,Friend,Close,631,0.631,1,United Kingdom
379,2,Friend,Matching,Friend,Friend,Close,388,0.388,1,United Kingdom
380,2,Friend,Matching,Friend,Friend,Close,737,0.737,0,United Kingdom
381,2,Friend,Matching,Friend,Friend,Close,807,0.807,1,United Kingdom
382,2,Friend,Matching,Friend,Friend,Close,882,0.882,1,United Kingdom
383,2,Friend,Matching,Friend,Friend,Close,638,0.638,1,United Kingdom
384,2,Friend,Matching,Friend,Friend,Close,394,0.394,1,United Kingdom
385,2,Friend,Matching,Friend,Friend,Close,972,0.972,1,United Kingdom
386,2,Friend,Matching,Friend,Friend,Close,668,0.668,1,United Kingdom
387,2,Friend,Matching,Friend,Friend,Close,698,0.698,0,United Kingdom
388,2,Friend,Matching,Friend,Friend,Close,591,0.591,1,United Kingdom
389,2,Friend,Matching,Friend,Friend,Close,621,0.621,1,United Kingdom
390,2,Friend,Matching,Friend,Friend,Close,495,0.495,1,United Kingdom
391,2,Friend,Matching,Friend,Friend,Close,842,0.842,1,United Kingdom
392,2,Friend,Matching,Friend,Friend,Close,686,0.686,1,United Kingdom
393,2,Friend,Matching,Friend,Friend,Close,672,0.672,1,United Kingdom
394,2,Friend,Matching,Friend,Friend,Close,915,0.915,1,United Kingdom
395,2,Friend,Matching,Friend,Friend,Close,483,0.483,1,United Kingdom
396,2,Friend,Matching,Friend,Friend,Close,898,0.898,1,United Kingdom
397,2,Friend,Matching,Friend,Friend,Close,583,0.583,1,United Kingdom
398,2,Friend,Matching,Friend,Friend,Close,843,0.843,1,United Kingdom
399,2,Friend,Matching,Friend,Friend,Close,623,0.623,0,United Kingdom
400,2,Friend,Matching,Friend,Friend,Close,1086,1.086,1,United Kingdom
401,2,Friend,Matching,Friend,Friend,Close,584,0.584,1,United Kingdom
402,2,Friend,Matching,Friend,Friend,Close,414,0.414,1,United Kingdom
403,2,Friend,Matching,Friend,Friend,Close,517,0.517,1,United Kingdom
404,2,Friend,Matching,Friend,Friend,Close,506,0.506,0,United Kingdom
405,2,Friend,Matching,Friend,Friend,Close,381,0.381,0,United Kingdom
406,2,Friend,Matching,Friend,Friend,Close,727,0.727,1,United Kingdom
407,2,Friend,Matching,Friend,Friend,Close,682,0.682,0,United Kingdom
408,2,Friend,Matching,Friend,Friend,Close,928,0.928,0,United Kingdom
409,2,Friend,Matching,Friend,Friend,Close,526,0.526,1,United Kingdom
410,2,Friend,Matching,Friend,Friend,Close,488,0.488,1,United Kingdom
411,2,Friend,Matching,Friend,Friend,Close,430,0.43,1,United Kingdom
412,2,Friend,Matching,Friend,Friend,Close,403,0.403,1,United Kingdom
413,2,Friend,Matching,Friend,Friend,Close,610,0.61,1,United Kingdom
414,2,Friend,Matching,Friend,Friend,Close,549,0.549,1,United Kingdom
415,2,Friend,Matching,Friend,Friend,Close,521,0.521,1,United Kingdom
416,2,Friend,Matching,Friend,Friend,Close,554,0.554,1,United Kingdom
417,2,Friend,Matching,Friend,Friend,Close,658,0.658,1,United Kingdom
418,2,Friend,Matching,Friend,Friend,Close,849,0.849,1,United Kingdom
419,2,Friend,Matching,Friend,Friend,Close,545,0.545,1,United Kingdom
420,2,Friend,Matching,Friend,Friend,Close,424,0.424,1,United Kingdom
421,2,Friend,Matching,Friend,Friend,Close,548,0.548,1,United Kingdom
422,2,Friend,Matching,Friend,Friend,Close,859,0.859,0,United Kingdom
423,2,Friend,Matching,Friend,Friend,Close,497,0.497,1,United Kingdom
424,2,Friend,Matching,Friend,Friend,Close,368,0.368,1,United Kingdom
425,2,Friend,Matching,Friend,Friend,Close,830,0.83,1,United Kingdom
426,2,Friend,Matching,Friend,Friend,Close,603,0.603,1,United Kingdom
427,2,Friend,Matching,Friend,Friend,Close,691,0.691,1,United Kingdom
428,2,Friend,Matching,Friend,Friend,Close,485,0.485,1,United Kingdom
429,2,Friend,Matching,Friend,Friend,Close,293,0.293,1,United Kingdom
430,2,Friend,Matching,Friend,Friend,Close,341,0.341,1,United Kingdom
431,2,Friend,Matching,Friend,Friend,Close,374,0.374,1,United Kingdom
432,2,Friend,Matching,Friend,Friend,Close,401,0.401,1,United Kingdom
433,2,Friend,Matching,Friend,Friend,Close,506,0.506,1,United Kingdom
434,2,Friend,Matching,Friend,Friend,Close,901,0.901,1,United Kingdom
435,2,Friend,Matching,Friend,Friend,Close,680,0.68,1,United Kingdom
436,2,Friend,Matching,Friend,Friend,Close,614,0.614,1,United Kingdom
437,2,Friend,Matching,Friend,Friend,Close,790,0.79,1,United Kingdom
438,2,Friend,Matching,Friend,Friend,Close,690,0.69,0,United Kingdom
439,2,Friend,Matching,Friend,Friend,Close,261,0.261,0,United Kingdom
440,2,Self,Matching,Friend,Friend,Close,661,0.661,1,United Kingdom
441,2,Self,Matching,Friend,Friend,Close,726,0.726,0,United Kingdom
442,2,Self,Matching,Friend,Friend,Close,824,0.824,1,United Kingdom
443,2,Self,Matching,Friend,Friend,Close,527,0.527,1,United Kingdom
444,2,Self,Matching,Friend,Friend,Close,886,0.886,1,United Kingdom
445,2,Self,Matching,Friend,Friend,Close,750,0.75,1,United Kingdom
446,2,Self,Matching,Friend,Friend,Close,395,0.395,0,United Kingdom
447,2,Self,Matching,Friend,Friend,Close,820,0.82,1,United Kingdom
448,2,Self,Matching,Friend,Friend,Close,918,0.918,1,United Kingdom
449,2,Self,Matching,Friend,Friend,Close,559,0.559,1,United Kingdom
450,2,Self,Matching,Friend,Friend,Close,606,0.606,0,United Kingdom
451,2,Self,Matching,Friend,Friend,Close,643,0.643,0,United Kingdom
452,2,Self,Matching,Friend,Friend,Close,469,0.469,1,United Kingdom
453,2,Self,Matching,Friend,Friend,Close,659,0.659,1,United Kingdom
454,2,Self,Matching,Friend,Friend,Close,480,0.48,1,United Kingdom
455,2,Self,Matching,Friend,Friend,Close,592,0.592,1,United Kingdom
456,2,Self,Matching,Friend,Friend,Close,601,0.601,1,United Kingdom
457,2,Self,Matching,Friend,Friend,Close,470,0.47,1,United Kingdom
458,2,Self,Matching,Friend,Friend,Close,805,0.805,1,United Kingdom
459,2,Self,Matching,Friend,Friend,Close,768,0.768,1,United Kingdom
460,2,Self,Matching,Friend,Friend,Close,645,0.645,1,United Kingdom
461,2,Friend,Matching,Self,Self,Self,743,0.743,1,United Kingdom
462,2,Friend,Matching,Self,Self,Self,476,0.476,1,United Kingdom
463,2,Friend,Matching,Self,Self,Self,625,0.625,1,United Kingdom
464,2,Friend,Matching,Self,Self,Self,929,0.929,1,United Kingdom
465,2,Friend,Matching,Self,Self,Self,631,0.631,1,United Kingdom
466,2,Friend,Matching,Self,Self,Self,642,0.642,1,United Kingdom
467,2,Friend,Matching,Self,Self,Self,693,0.693,1,United Kingdom
468,2,Friend,Matching,Self,Self,Self,585,0.585,1,United Kingdom
469,2,Friend,Matching,Self,Self,Self,313,0.313,0,United Kingdom
470,2,Friend,Matching,Self,Self,Self,572,0.572,1,United Kingdom
471,2,Friend,Matching,Self,Self,Self,457,0.457,1,United Kingdom
472,2,Friend,Matching,Self,Self,Self,548,0.548,1,United Kingdom
473,2,Friend,Matching,Self,Self,Self,613,0.613,1,United Kingdom
474,2,Friend,Matching,Self,Self,Self,565,0.565,1,United Kingdom
475,2,Friend,Matching,Self,Self,Self,600,0.6,1,United Kingdom
476,2,Friend,Matching,Self,Self,Self,625,0.625,0,United Kingdom
477,2,Friend,Matching,Self,Self,Self,387,0.387,1,United Kingdom
478,2,Friend,Matching,Self,Self,Self,355,0.355,1,United Kingdom
479,2,Friend,Matching,Self,Self,Self,607,0.607,1,United Kingdom
480,2,Friend,Matching,Self,Self,Self,500,0.5,1,United Kingdom
481,2,Friend,Matching,Self,Self,Self,714,0.714,1,United Kingdom
482,2,Friend,Matching,Self,Self,Self,340,0.34,1,United Kingdom
483,2,Friend,Matching,Self,Self,Self,810,0.81,1,United Kingdom
484,2,Friend,Matching,Self,Self,Self,799,0.799,1,United Kingdom
485,2,Self,Matching,Self,Self,Self,620,0.62,1,United Kingdom
486,2,Self,Matching,Self,Self,Self,663,0.663,1,United Kingdom
487,2,Self,Matching,Self,Self,Self,762,0.762,1,United Kingdom
488,2,Self,Matching,Self,Self,Self,752,0.752,0,United Kingdom
489,2,Self,Matching,Self,Self,Self,645,0.645,1,United Kingdom
490,2,Self,Matching,Self,Self,Self,547,0.547,1,United Kingdom
491,2,Self,Matching,Self,Self,Self,534,0.534,1,United Kingdom
492,2,Self,Matching,Self,Self,Self,550,0.55,1,United Kingdom
493,2,Self,Matching,Self,Self,Self,660,0.66,1,United Kingdom
494,2,Self,Matching,Self,Self,Self,653,0.653,1,United Kingdom
495,2,Self,Matching,Self,Self,Self,559,0.559,1,United Kingdom
496,2,Self,Matching,Self,Self,Self,714,0.714,1,United Kingdom
497,2,Self,Matching,Self,Self,Self,499,0.499,1,United Kingdom
498,2,Self,Matching,Self,Self,Self,601,0.601,1,United Kingdom
499,2,Self,Matching,Self,Self,Self,641,0.641,1,United Kingdom
500,2,Self,Matching,Self,Self,Self,541,0.541,1,United Kingdom
501,2,Self,Matching,Self,Self,Self,757,0.757,1,United Kingdom
502,2,Self,Matching,Self,Self,Self,714,0.714,1,United Kingdom
503,2,Self,Matching,Self,Self,Self,927,0.927,0,United Kingdom
504,2,Self,Matching,Self,Self,Self,628,0.628,1,United Kingdom
505,2,Self,Matching,Self,Self,Self,650,0.65,1,United Kingdom
506,2,Self,Matching,Self,Self,Self,710,0.71,1,United Kingdom
507,2,Self,Matching,Self,Self,Self,956,0.956,1,United Kingdom
508,2,Self,Matching,Self,Self,Self,376,0.376,0,United Kingdom
509,2,Self,Matching,Self,Self,Self,659,0.659,1,United Kingdom
510,2,Self,Matching,Self,Self,Self,467,0.467,0,United Kingdom
511,2,Self,Matching,Self,Self,Self,486,0.486,1,United Kingdom
512,2,Self,Matching,Self,Self,Self,835,0.835,1,United Kingdom
513,2,Self,Matching,Self,Self,Self,626,0.626,0,United Kingdom
514,2,Self,Matching,Self,Self,Self,671,0.671,1,United Kingdom
515,2,Self,Matching,Self,Self,Self,545,0.545,1,United Kingdom
516,2,Self,Matching,Self,Self,Self,676,0.676,1,United Kingdom
517,2,Self,Matching,Self,Self,Self,536,0.536,1,United Kingdom
518,2,Self,Matching,Self,Self,Self,710,0.71,1,United Kingdom
519,2,Self,Matching,Self,Self,Self,557,0.557,1,United Kingdom
520,2,Self,Matching,Self,Self,Self,546,0.546,1,United Kingdom
521,2,Self,Matching,Self,Self,Self,531,0.531,1,United Kingdom
522,2,Self,Matching,Self,Self,Self,813,0.813,1,United Kingdom
523,2,Self,Matching,Self,Self,Self,558,0.558,1,United Kingdom
524,2,Self,Matching,Self,Self,Self,575,0.575,1,United Kingdom
525,2,Self,Matching,Self,Self,Self,740,0.74,1,United Kingdom
526,2,Self,Matching,Self,Self,Self,752,0.752,1,United Kingdom
527,2,Self,Matching,Self,Self,Self,796,0.796,1,United Kingdom
528,2,Self,Matching,Self,Self,Self,1046,1.046,1,United Kingdom
529,2,Self,Matching,Self,Self,Self,885,0.885,1,United Kingdom
530,2,Self,Matching,Self,Self,Self,352,0.352,1,United Kingdom
531,2,Self,Matching,Self,Self,Self,1065,1.065,1,United Kingdom
532,2,Self,Matching,Self,Self,Self,776,0.776,1,United Kingdom
533,2,Self,Matching,Self,Self,Self,501,0.501,1,United Kingdom
534,2,Self,Matching,Self,Self,Self,661,0.661,0,United Kingdom
535,2,Self,Matching,Self,Self,Self,896,0.896,1,United Kingdom
536,2,Self,Matching,Self,Self,Self,639,0.639,1,United Kingdom
537,2,Self,Matching,Self,Self,Self,636,0.636,1,United Kingdom
538,2,Self,Matching,Self,Self,Self,566,0.566,1,United Kingdom
539,2,Self,Matching,Self,Self,Self,548,0.548,1,United Kingdom
540,2,Self,Matching,Self,Self,Self,608,0.608,1,United Kingdom
541,2,Self,Matching,Self,Self,Self,964,0.964,1,United Kingdom
542,2,Self,Matching,Self,Self,Self,670,0.67,0,United Kingdom
543,2,Self,Matching,Self,Self,Self,912,0.912,1,United Kingdom
544,2,Self,Matching,Self,Self,Self,575,0.575,1,United Kingdom
545,2,Self,Matching,Self,Self,Self,676,0.676,1,United Kingdom
546,2,Self,Matching,Self,Self,Self,673,0.673,1,United Kingdom
547,2,Self,Matching,Self,Self,Self,518,0.518,1,United Kingdom
548,2,Self,Matching,Self,Self,Self,623,0.623,1,United Kingdom
549,2,Self,Matching,Self,Self,Self,722,0.722,1,United Kingdom
550,2,Self,Matching,Self,Self,Self,700,0.7,1,United Kingdom
551,2,Self,Matching,Self,Self,Self,630,0.63,1,United Kingdom
552,2,Friend,Nonmatching,Friend,Friend,Close,797,0.797,1,United Kingdom
553,2,Friend,Nonmatching,Friend,Friend,Close,583,0.583,1,United Kingdom
554,2,Friend,Nonmatching,Friend,Friend,Close,443,0.443,1,United Kingdom
555,2,Friend,Nonmatching,Friend,Friend,Close,368,0.368,1,United Kingdom
556,2,Friend,Nonmatching,Friend,Friend,Close,554,0.554,1,United Kingdom
557,2,Friend,Nonmatching,Friend,Friend,Close,360,0.36,1,United Kingdom
558,2,Friend,Nonmatching,Friend,Friend,Close,610,0.61,1,United Kingdom
559,2,Friend,Nonmatching,Friend,Friend,Close,583,0.583,1,United Kingdom
560,2,Friend,Nonmatching,Friend,Friend,Close,441,0.441,1,United Kingdom
561,2,Friend,Nonmatching,Friend,Friend,Close,539,0.539,1,United Kingdom
562,2,Friend,Nonmatching,Friend,Friend,Close,894,0.894,1,United Kingdom
563,2,Friend,Nonmatching,Friend,Friend,Close,825,0.825,1,United Kingdom
564,2,Friend,Nonmatching,Friend,Friend,Close,1031,1.031,1,United Kingdom
565,2,Friend,Nonmatching,Friend,Friend,Close,577,0.577,1,United Kingdom
566,2,Friend,Nonmatching,Friend,Friend,Close,567,0.567,1,United Kingdom
567,2,Friend,Nonmatching,Friend,Friend,Close,650,0.65,0,United Kingdom
568,2,Friend,Nonmatching,Friend,Friend,Close,570,0.57,1,United Kingdom
569,2,Friend,Nonmatching,Friend,Friend,Close,476,0.476,1,United Kingdom
570,2,Friend,Nonmatching,Friend,Friend,Close,460,0.46,1,United Kingdom
571,2,Friend,Nonmatching,Friend,Friend,Close,925,0.925,1,United Kingdom
572,2,Friend,Nonmatching,Friend,Friend,Close,497,0.497,1,United Kingdom
573,2,Friend,Nonmatching,Friend,Friend,Close,533,0.533,0,United Kingdom
574,2,Friend,Nonmatching,Friend,Friend,Close,914,0.914,1,United Kingdom
575,2,Friend,Nonmatching,Friend,Friend,Close,561,0.561,0,United Kingdom
576,2,Friend,Nonmatching,Friend,Friend,Close,993,0.993,1,United Kingdom
577,2,Friend,Nonmatching,Friend,Friend,Close,675,0.675,0,United Kingdom
578,2,Friend,Nonmatching,Friend,Friend,Close,679,0.679,1,United Kingdom
579,2,Friend,Nonmatching,Friend,Friend,Close,497,0.497,1,United Kingdom
580,2,Friend,Nonmatching,Friend,Friend,Close,378,0.378,1,United Kingdom
581,2,Friend,Nonmatching,Friend,Friend,Close,1064,1.064,1,United Kingdom
582,2,Friend,Nonmatching,Friend,Friend,Close,521,0.521,1,United Kingdom
583,2,Friend,Nonmatching,Friend,Friend,Close,444,0.444,1,United Kingdom
584,2,Friend,Nonmatching,Friend,Friend,Close,420,0.42,1,United Kingdom
585,2,Friend,Nonmatching,Friend,Friend,Close,614,0.614,1,United Kingdom
586,2,Friend,Nonmatching,Friend,Friend,Close,402,0.402,1,United Kingdom
587,2,Friend,Nonmatching,Friend,Friend,Close,385,0.385,1,United Kingdom
588,2,Friend,Nonmatching,Friend,Friend,Close,660,0.66,1,United Kingdom
589,2,Friend,Nonmatching,Friend,Friend,Close,631,0.631,1,United Kingdom
590,2,Friend,Nonmatching,Friend,Friend,Close,898,0.898,1,United Kingdom
591,2,Friend,Nonmatching,Friend,Friend,Close,483,0.483,1,United Kingdom
592,2,Friend,Nonmatching,Friend,Friend,Close,532,0.532,1,United Kingdom
593,2,Friend,Nonmatching,Friend,Friend,Close,381,0.381,0,United Kingdom
594,2,Friend,Nonmatching,Friend,Friend,Close,482,0.482,0,United Kingdom
595,2,Friend,Nonmatching,Friend,Friend,Close,596,0.596,1,United Kingdom
596,2,Friend,Nonmatching,Friend,Friend,Close,516,0.516,1,United Kingdom
597,2,Friend,Nonmatching,Friend,Friend,Close,444,0.444,0,United Kingdom
598,2,Friend,Nonmatching,Friend,Friend,Close,392,0.392,0,United Kingdom
599,2,Friend,Nonmatching,Friend,Friend,Close,573,0.573,0,United Kingdom
600,2,Friend,Nonmatching,Friend,Friend,Close,584,0.584,0,United Kingdom
601,2,Friend,Nonmatching,Friend,Friend,Close,509,0.509,1,United Kingdom
602,2,Friend,Nonmatching,Friend,Friend,Close,385,0.385,0,United Kingdom
603,2,Friend,Nonmatching,Friend,Friend,Close,512,0.512,1,United Kingdom
604,2,Friend,Nonmatching,Friend,Friend,Close,683,0.683,1,United Kingdom
605,2,Friend,Nonmatching,Friend,Friend,Close,912,0.912,0,United Kingdom
606,2,Friend,Nonmatching,Friend,Friend,Close,856,0.856,0,United Kingdom
607,2,Friend,Nonmatching,Friend,Friend,Close,758,0.758,0,United Kingdom
608,2,Friend,Nonmatching,Friend,Friend,Close,397,0.397,0,United Kingdom
609,2,Friend,Nonmatching,Friend,Friend,Close,903,0.903,0,United Kingdom
610,2,Friend,Nonmatching,Friend,Friend,Close,698,0.698,1,United Kingdom
611,2,Friend,Nonmatching,Friend,Friend,Close,499,0.499,1,United Kingdom
612,2,Friend,Nonmatching,Friend,Friend,Close,398,0.398,1,United Kingdom
613,2,Friend,Nonmatching,Friend,Friend,Close,396,0.396,0,United Kingdom
614,2,Friend,Nonmatching,Friend,Friend,Close,668,0.668,0,United Kingdom
615,2,Friend,Nonmatching,Friend,Friend,Close,352,0.352,0,United Kingdom
616,2,Self,Nonmatching,Friend,Friend,Close,921,0.921,1,United Kingdom
617,2,Self,Nonmatching,Friend,Friend,Close,580,0.58,0,United Kingdom
618,2,Self,Nonmatching,Friend,Friend,Close,739,0.739,0,United Kingdom
619,2,Self,Nonmatching,Friend,Friend,Close,522,0.522,0,United Kingdom
620,2,Self,Nonmatching,Friend,Friend,Close,741,0.741,1,United Kingdom
621,2,Self,Nonmatching,Friend,Friend,Close,602,0.602,0,United Kingdom
622,2,Self,Nonmatching,Friend,Friend,Close,790,0.79,1,United Kingdom
623,2,Self,Nonmatching,Friend,Friend,Close,545,0.545,0,United Kingdom
624,2,Self,Nonmatching,Friend,Friend,Close,567,0.567,0,United Kingdom
625,2,Self,Nonmatching,Friend,Friend,Close,745,0.745,0,United Kingdom
626,2,Self,Nonmatching,Friend,Friend,Close,540,0.54,0,United Kingdom
627,2,Self,Nonmatching,Friend,Friend,Close,544,0.544,1,United Kingdom
628,2,Self,Nonmatching,Friend,Friend,Close,530,0.53,0,United Kingdom
629,2,Self,Nonmatching,Friend,Friend,Close,682,0.682,1,United Kingdom
630,2,Self,Nonmatching,Friend,Friend,Close,829,0.829,1,United Kingdom
631,2,Self,Nonmatching,Friend,Friend,Close,459,0.459,0,United Kingdom
632,2,Self,Nonmatching,Friend,Friend,Close,526,0.526,0,United Kingdom
633,2,Self,Nonmatching,Friend,Friend,Close,543,0.543,0,United Kingdom
634,2,Self,Nonmatching,Friend,Friend,Close,741,0.741,1,United Kingdom
635,2,Self,Nonmatching,Friend,Friend,Close,528,0.528,0,United Kingdom
636,2,Self,Nonmatching,Friend,Friend,Close,256,0.256,1,United Kingdom
637,2,Self,Nonmatching,Friend,Friend,Close,819,0.819,1,United Kingdom
638,2,Self,Nonmatching,Friend,Friend,Close,669,0.669,1,United Kingdom
639,2,Self,Nonmatching,Friend,Friend,Close,753,0.753,1,United Kingdom
640,2,Self,Nonmatching,Friend,Friend,Close,663,0.663,0,United Kingdom
641,2,Friend,Nonmatching,Self,Self,Self,503,0.503,1,United Kingdom
642,2,Friend,Nonmatching,Self,Self,Self,410,0.41,1,United Kingdom
643,2,Friend,Nonmatching,Self,Self,Self,524,0.524,0,United Kingdom
644,2,Friend,Nonmatching,Self,Self,Self,1022,1.022,1,United Kingdom
645,2,Friend,Nonmatching,Self,Self,Self,629,0.629,1,United Kingdom
646,2,Friend,Nonmatching,Self,Self,Self,930,0.93,1,United Kingdom
647,2,Friend,Nonmatching,Self,Self,Self,853,0.853,0,United Kingdom
648,2,Friend,Nonmatching,Self,Self,Self,791,0.791,1,United Kingdom
649,2,Friend,Nonmatching,Self,Self,Self,313,0.313,0,United Kingdom
650,2,Friend,Nonmatching,Self,Self,Self,607,0.607,1,United Kingdom
651,2,Friend,Nonmatching,Self,Self,Self,711,0.711,1,United Kingdom
652,2,Friend,Nonmatching,Self,Self,Self,592,0.592,0,United Kingdom
653,2,Friend,Nonmatching,Self,Self,Self,669,0.669,0,United Kingdom
654,2,Friend,Nonmatching,Self,Self,Self,598,0.598,1,United Kingdom
655,2,Friend,Nonmatching,Self,Self,Self,365,0.365,0,United Kingdom
656,2,Friend,Nonmatching,Self,Self,Self,468,0.468,0,United Kingdom
657,2,Friend,Nonmatching,Self,Self,Self,439,0.439,0,United Kingdom
658,2,Friend,Nonmatching,Self,Self,Self,723,0.723,0,United Kingdom
659,2,Friend,Nonmatching,Self,Self,Self,731,0.731,1,United Kingdom
660,2,Friend,Nonmatching,Self,Self,Self,694,0.694,1,United Kingdom
661,2,Friend,Nonmatching,Self,Self,Self,687,0.687,1,United Kingdom
662,2,Friend,Nonmatching,Self,Self,Self,529,0.529,1,United Kingdom
663,2,Friend,Nonmatching,Self,Self,Self,558,0.558,1,United Kingdom
664,2,Friend,Nonmatching,Self,Self,Self,377,0.377,0,United Kingdom
665,2,Self,Nonmatching,Self,Self,Self,895,0.895,1,United Kingdom
666,2,Self,Nonmatching,Self,Self,Self,844,0.844,1,United Kingdom
667,2,Self,Nonmatching,Self,Self,Self,906,0.906,0,United Kingdom
668,2,Self,Nonmatching,Self,Self,Self,687,0.687,1,United Kingdom
669,2,Self,Nonmatching,Self,Self,Self,564,0.564,1,United Kingdom
670,2,Self,Nonmatching,Self,Self,Self,935,0.935,1,United Kingdom
671,2,Self,Nonmatching,Self,Self,Self,778,0.778,1,United Kingdom
672,2,Self,Nonmatching,Self,Self,Self,584,0.584,1,United Kingdom
