,Subject,Gender,Age,Handedness,Matching,Origin_Identity,English_Identity,Identity,RT_ms,RT_sec,ACC,Country
354,3,male,20,right,Matching,none,none,NonPerson,506,0.506,1,Germany
355,3,male,20,right,Matching,none,none,NonPerson,1202,1.202,1,Germany
356,3,male,20,right,Matching,none,none,NonPerson,553,0.553,1,Germany
357,3,male,20,right,Matching,none,none,NonPerson,464,0.464,1,Germany
358,3,male,20,right,Matching,none,none,NonPerson,1056,1.056,1,Germany
359,3,male,20,right,Matching,none,none,NonPerson,383,0.383,0,Germany
360,3,male,20,right,Matching,none,none,NonPerson,455,0.455,1,Germany
361,3,male,20,right,Nonmatching,Bekannter,Acquaintance,Close,629,0.629,1,Germany
362,3,male,20,right,Nonmatching,Bekannter,Acquaintance,Close,562,0.562,1,Germany
363,3,male,20,right,Nonmatching,Bekannter,Acquaintance,Close,575,0.575,1,Germany
364,3,male,20,right,Nonmatching,Bekannter,Acquaintance,Close,530,0.53,1,Germany
365,3,male,20,right,Nonmatching,Bekannter,Acquaintance,Close,503,0.503,1,Germany
366,3,male,20,right,Nonmatching,Bekannter,Acquaintance,Close,448,0.448,1,Germany
367,3,male,20,right,Nonmatching,Bekannter,Acquaintance,Close,648,0.648,1,Germany
368,3,male,20,right,Nonmatching,Bekannter,Acquaintance,Close,520,0.52,1,Germany
369,3,male,20,right,Nonmatching,Bekannter,Acquaintance,Close,509,0.509,1,Germany
370,3,male,20,right,Nonmatching,Bekannter,Acquaintance,Close,594,0.594,1,Germany
371,3,male,20,right,Nonmatching,Bekannter,Acquaintance,Close,356,0.356,1,Germany
372,3,male,20,right,Nonmatching,Bekannter,Acquaintance,Close,489,0.489,1,Germany
373,3,male,20,right,Nonmatching,Bekannter,Acquaintance,Close,456,0.456,1,Germany
374,3,male,20,right,Nonmatching,Bekannter,Acquaintance,Close,457,0.457,1,Germany
375,3,male,20,right,Nonmatching,Bekannter,Acquaintance,Close,514,0.514,1,Germany
376,3,male,20,right,Nonmatching,Bekannter,Acquaintance,Close,391,0.391,1,Germany
377,3,male,20,right,Nonmatching,Bekannter,Acquaintance,Close,502,0.502,1,Germany
378,3,male,20,right,Nonmatching,Bekannter,Acquaintance,Close,356,0.356,1,Germany
379,3,male,20,right,Nonmatching,Ich,Self,Self,4407,4.407,1,Germany
380,3,male,20,right,Nonmatching,Ich,Self,Self,899,0.899,1,Germany
381,3,male,20,right,Nonmatching,Ich,Self,Self,488,0.488,1,Germany
382,3,male,20,right,Nonmatching,Ich,Self,Self,557,0.557,1,Germany
383,3,male,20,right,Nonmatching,Ich,Self,Self,673,0.673,1,Germany
384,3,male,20,right,Nonmatching,Ich,Self,Self,673,0.673,1,Germany
385,3,male,20,right,Nonmatching,Ich,Self,Self,949,0.949,1,Germany
386,3,male,20,right,Nonmatching,Ich,Self,Self,413,0.413,1,Germany
387,3,male,20,right,Nonmatching,Ich,Self,Self,600,0.6,1,Germany
388,3,male,20,right,Nonmatching,Ich,Self,Self,893,0.893,1,Germany
389,3,male,20,right,Nonmatching,Ich,Self,Self,437,0.437,1,Germany
390,3,male,20,right,Nonmatching,Ich,Self,Self,501,0.501,1,Germany
391,3,male,20,right,Nonmatching,Ich,Self,Self,394,0.394,0,Germany
392,3,male,20,right,Nonmatching,Ich,Self,Self,517,0.517,1,Germany
393,3,male,20,right,Nonmatching,Ich,Self,Self,447,0.447,1,Germany
394,3,male,20,right,Nonmatching,Ich,Self,Self,425,0.425,1,Germany
395,3,male,20,right,Nonmatching,Ich,Self,Self,302,0.302,1,Germany
396,3,male,20,right,Nonmatching,Ich,Self,Self,400,0.4,1,Germany
397,3,male,20,right,Nonmatching,Mutter,Mother,Close,632,0.632,1,Germany
398,3,male,20,right,Nonmatching,Mutter,Mother,Close,1289,1.289,1,Germany
399,3,male,20,right,Nonmatching,Mutter,Mother,Close,493,0.493,1,Germany
400,3,male,20,right,Nonmatching,Mutter,Mother,Close,428,0.428,1,Germany
401,3,male,20,right,Nonmatching,Mutter,Mother,Close,529,0.529,1,Germany
402,3,male,20,right,Nonmatching,Mutter,Mother,Close,446,0.446,1,Germany
403,3,male,20,right,Nonmatching,Mutter,Mother,Close,624,0.624,1,Germany
404,3,male,20,right,Nonmatching,Mutter,Mother,Close,477,0.477,1,Germany
405,3,male,20,right,Nonmatching,Mutter,Mother,Close,515,0.515,1,Germany
406,3,male,20,right,Nonmatching,Mutter,Mother,Close,458,0.458,1,Germany
407,3,male,20,right,Nonmatching,Mutter,Mother,Close,600,0.6,1,Germany
408,3,male,20,right,Nonmatching,Mutter,Mother,Close,390,0.39,1,Germany
409,3,male,20,right,Nonmatching,Mutter,Mother,Close,918,0.918,1,Germany
410,3,male,20,right,Nonmatching,Mutter,Mother,Close,369,0.369,1,Germany
411,3,male,20,right,Nonmatching,Mutter,Mother,Close,549,0.549,1,Germany
412,3,male,20,right,Nonmatching,Mutter,Mother,Close,592,0.592,1,Germany
413,3,male,20,right,Nonmatching,Mutter,Mother,Close,564,0.564,1,Germany
414,3,male,20,right,Nonmatching,Mutter,Mother,Close,584,0.584,1,Germany
415,3,male,20,right,Nonmatching,none,none,NonPerson,531,0.531,1,Germany
416,3,male,20,right,Nonmatching,none,none,NonPerson,1038,1.038,1,Germany
417,3,male,20,right,Nonmatching,none,none,NonPerson,475,0.475,1,Germany
418,3,male,20,right,Nonmatching,none,none,NonPerson,402,0.402,1,Germany
419,3,male,20,right,Nonmatching,none,none,NonPerson,946,0.946,1,Germany
420,3,male,20,right,Nonmatching,none,none,NonPerson,412,0.412,1,Germany
421,3,male,20,right,Nonmatching,none,none,NonPerson,485,0.485,1,Germany
422,3,male,20,right,Nonmatching,none,none,NonPerson,496,0.496,1,Germany
423,3,male,20,right,Nonmatching,none,none,NonPerson,539,0.539,1,Germany
424,3,male,20,right,Nonmatching,none,none,NonPerson,499,0.499,1,Germany
425,3,male,20,right,Nonmatching,none,none,NonPerson,495,0.495,1,Germany
426,3,male,20,right,Nonmatching,none,none,NonPerson,393,0.393,1,Germany
427,3,male,20,right,Nonmatching,none,none,NonPerson,338,0.338,1,Germany
428,3,male,20,right,Nonmatching,none,none,NonPerson,493,0.493,1,Germany
429,3,male,20,right,Nonmatching,none,none,NonPerson,531,0.531,1,Germany
430,3,male,20,right,Nonmatching,none,none,NonPerson,503,0.503,1,Germany
431,3,male,20,right,Nonmatching,none,none,NonPerson,359,0.359,1,Germany
432,3,male,20,right,Nonmatching,none,none,NonPerson,420,0.42,1,Germany
433,4,female,20,right,Matching,Bekannter,Acquaintance,Close,732,0.732,1,Germany
434,4,female,20,right,Matching,Bekannter,Acquaintance,Close,1182,1.182,0,Germany
435,4,female,20,right,Matching,Bekannter,Acquaintance,Close,733,0.733,1,Germany
436,4,female,20,right,Matching,Bekannter,Acquaintance,Close,613,0.613,1,Germany
437,4,female,20,right,Matching,Bekannter,Acquaintance,Close,583,0.583,1,Germany
438,4,female,20,right,Matching,Bekannter,Acquaintance,Close,710,0.71,1,Germany
439,4,female,20,right,Matching,Bekannter,Acquaintance,Close,619,0.619,1,Germany
440,4,female,20,right,Matching,Bekannter,Acquaintance,Close,1258,1.258,1,Germany
441,4,female,20,right,Matching,Bekannter,Acquaintance,Close,479,0.479,1,Germany
442,4,female,20,right,Matching,Bekannter,Acquaintance,Close,611,0.611,1,Germany
443,4,female,20,right,Matching,Bekannter,Acquaintance,Close,527,0.527,1,Germany
444,4,female,20,right,Matching,Bekannter,Acquaintance,Close,797,0.797,1,Germany
445,4,female,20,right,Matching,Bekannter,Acquaintance,Close,847,0.847,1,Germany
446,4,female,20,right,Matching,Bekannter,Acquaintance,Close,528,0.528,0,Germany
447,4,female,20,right,Matching,Bekannter,Acquaintance,Close,605,0.605,1,Germany
448,4,female,20,right,Matching,Bekannter,Acquaintance,Close,360,0.36,1,Germany
449,4,female,20,right,Matching,Bekannter,Acquaintance,Close,922,0.922,1,Germany
450,4,female,20,right,Matching,Bekannter,Acquaintance,Close,453,0.453,1,Germany
451,4,female,20,right,Matching,Ich,Self,Self,660,0.66,1,Germany
452,4,female,20,right,Matching,Ich,Self,Self,748,0.748,1,Germany
453,4,female,20,right,Matching,Ich,Self,Self,581,0.581,1,Germany
454,4,female,20,right,Matching,Ich,Self,Self,705,0.705,1,Germany
455,4,female,20,right,Matching,Ich,Self,Self,817,0.817,1,Germany
456,4,female,20,right,Matching,Ich,Self,Self,404,0.404,1,Germany
457,4,female,20,right,Matching,Ich,Self,Self,843,0.843,0,Germany
458,4,female,20,right,Matching,Ich,Self,Self,494,0.494,1,Germany
459,4,female,20,right,Matching,Ich,Self,Self,487,0.487,1,Germany
460,4,female,20,right,Matching,Ich,Self,Self,549,0.549,1,Germany
461,4,female,20,right,Matching,Ich,Self,Self,688,0.688,1,Germany
462,4,female,20,right,Matching,Ich,Self,Self,419,0.419,1,Germany
463,4,female,20,right,Matching,Ich,Self,Self,740,0.74,1,Germany
464,4,female,20,right,Matching,Ich,Self,Self,564,0.564,1,Germany
465,4,female,20,right,Matching,Ich,Self,Self,599,0.599,1,Germany
466,4,female,20,right,Matching,Ich,Self,Self,497,0.497,0,Germany
467,4,female,20,right,Matching,Ich,Self,Self,591,0.591,1,Germany
468,4,female,20,right,Matching,Ich,Self,Self,594,0.594,1,Germany
469,4,female,20,right,Matching,Mutter,Mother,Close,787,0.787,1,Germany
470,4,female,20,right,Matching,Mutter,Mother,Close,501,0.501,0,Germany
471,4,female,20,right,Matching,Mutter,Mother,Close,608,0.608,1,Germany
472,4,female,20,right,Matching,Mutter,Mother,Close,596,0.596,0,Germany
473,4,female,20,right,Matching,Mutter,Mother,Close,510,0.51,1,Germany
474,4,female,20,right,Matching,Mutter,Mother,Close,397,0.397,1,Germany
475,4,female,20,right,Matching,Mutter,Mother,Close,637,0.637,1,Germany
476,4,female,20,right,Matching,Mutter,Mother,Close,655,0.655,1,Germany
477,4,female,20,right,Matching,Mutter,Mother,Close,430,0.43,0,Germany
478,4,female,20,right,Matching,Mutter,Mother,Close,368,0.368,1,Germany
479,4,female,20,right,Matching,Mutter,Mother,Close,941,0.941,1,Germany
480,4,female,20,right,Matching,Mutter,Mother,Close,648,0.648,1,Germany
481,4,female,20,right,Matching,Mutter,Mother,Close,694,0.694,1,Germany
482,4,female,20,right,Matching,Mutter,Mother,Close,695,0.695,1,Germany
483,4,female,20,right,Matching,Mutter,Mother,Close,374,0.374,1,Germany
484,4,female,20,right,Matching,Mutter,Mother,Close,558,0.558,0,Germany
485,4,female,20,right,Matching,Mutter,Mother,Close,469,0.469,1,Germany
486,4,female,20,right,Matching,Mutter,Mother,Close,855,0.855,1,Germany
487,4,female,20,right,Matching,none,none,NonPerson,570,0.57,1,Germany
488,4,female,20,right,Matching,none,none,NonPerson,702,0.702,1,Germany
489,4,female,20,right,Matching,none,none,NonPerson,669,0.669,1,Germany
490,4,female,20,right,Matching,none,none,NonPerson,571,0.571,1,Germany
491,4,female,20,right,Matching,none,none,NonPerson,555,0.555,1,Germany
492,4,female,20,right,Matching,none,none,NonPerson,552,0.552,1,Germany
493,4,female,20,right,Matching,none,none,NonPerson,779,0.779,1,Germany
494,4,female,20,right,Matching,none,none,NonPerson,597,0.597,1,Germany
495,4,female,20,right,Matching,none,none,NonPerson,532,0.532,1,Germany
496,4,female,20,right,Matching,none,none,NonPerson,571,0.571,1,Germany
497,4,female,20,right,Matching,none,none,NonPerson,535,0.535,1,Germany
498,4,female,20,right,Matching,none,none,NonPerson,937,0.937,1,Germany
499,4,female,20,right,Matching,none,none,NonPerson,913,0.913,1,Germany
500,4,female,20,right,Matching,none,none,NonPerson,590,0.59,1,Germany
501,4,female,20,right,Matching,none,none,NonPerson,654,0.654,1,Germany
502,4,female,20,right,Matching,none,none,NonPerson,516,0.516,1,Germany
503,4,female,20,right,Matching,none,none,NonPerson,497,0.497,1,Germany
504,4,female,20,right,Matching,none,none,NonPerson,1312,1.312,1,Germany
505,4,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,672,0.672,1,Germany
506,4,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,663,0.663,1,Germany
507,4,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,460,0.46,1,Germany
508,4,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,510,0.51,1,Germany
509,4,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,733,0.733,1,Germany
510,4,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,554,0.554,1,Germany
511,4,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,605,0.605,1,Germany
512,4,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,706,0.706,1,Germany
513,4,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,529,0.529,1,Germany
514,4,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,415,0.415,1,Germany
515,4,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,1395,1.395,1,Germany
516,4,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,446,0.446,1,Germany
517,4,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,891,0.891,1,Germany
518,4,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,664,0.664,1,Germany
519,4,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,625,0.625,1,Germany
520,4,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,594,0.594,1,Germany
521,4,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,497,0.497,1,Germany
522,4,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,1149,1.149,1,Germany
523,4,female,20,right,Nonmatching,Ich,Self,Self,872,0.872,1,Germany
524,4,female,20,right,Nonmatching,Ich,Self,Self,1338,1.338,1,Germany
525,4,female,20,right,Nonmatching,Ich,Self,Self,710,0.71,1,Germany
526,4,female,20,right,Nonmatching,Ich,Self,Self,431,0.431,1,Germany
527,4,female,20,right,Nonmatching,Ich,Self,Self,384,0.384,1,Germany
528,4,female,20,right,Nonmatching,Ich,Self,Self,484,0.484,0,Germany
529,4,female,20,right,Nonmatching,Ich,Self,Self,525,0.525,1,Germany
530,4,female,20,right,Nonmatching,Ich,Self,Self,576,0.576,1,Germany
531,4,female,20,right,Nonmatching,Ich,Self,Self,512,0.512,1,Germany
532,4,female,20,right,Nonmatching,Ich,Self,Self,770,0.77,1,Germany
533,4,female,20,right,Nonmatching,Ich,Self,Self,1068,1.068,1,Germany
534,4,female,20,right,Nonmatching,Ich,Self,Self,701,0.701,1,Germany
535,4,female,20,right,Nonmatching,Ich,Self,Self,501,0.501,1,Germany
536,4,female,20,right,Nonmatching,Ich,Self,Self,577,0.577,1,Germany
537,4,female,20,right,Nonmatching,Ich,Self,Self,499,0.499,1,Germany
538,4,female,20,right,Nonmatching,Ich,Self,Self,2441,2.441,1,Germany
539,4,female,20,right,Nonmatching,Ich,Self,Self,624,0.624,0,Germany
540,4,female,20,right,Nonmatching,Ich,Self,Self,454,0.454,1,Germany
541,4,female,20,right,Nonmatching,Mutter,Mother,Close,710,0.71,1,Germany
542,4,female,20,right,Nonmatching,Mutter,Mother,Close,709,0.709,1,Germany
543,4,female,20,right,Nonmatching,Mutter,Mother,Close,594,0.594,1,Germany
544,4,female,20,right,Nonmatching,Mutter,Mother,Close,569,0.569,1,Germany
545,4,female,20,right,Nonmatching,Mutter,Mother,Close,497,0.497,1,Germany
546,4,female,20,right,Nonmatching,Mutter,Mother,Close,455,0.455,1,Germany
547,4,female,20,right,Nonmatching,Mutter,Mother,Close,599,0.599,1,Germany
548,4,female,20,right,Nonmatching,Mutter,Mother,Close,559,0.559,1,Germany
549,4,female,20,right,Nonmatching,Mutter,Mother,Close,609,0.609,1,Germany
550,4,female,20,right,Nonmatching,Mutter,Mother,Close,505,0.505,1,Germany
551,4,female,20,right,Nonmatching,Mutter,Mother,Close,996,0.996,1,Germany
552,4,female,20,right,Nonmatching,Mutter,Mother,Close,609,0.609,1,Germany
553,4,female,20,right,Nonmatching,Mutter,Mother,Close,549,0.549,1,Germany
554,4,female,20,right,Nonmatching,Mutter,Mother,Close,468,0.468,1,Germany
555,4,female,20,right,Nonmatching,Mutter,Mother,Close,497,0.497,1,Germany
556,4,female,20,right,Nonmatching,Mutter,Mother,Close,945,0.945,1,Germany
557,4,female,20,right,Nonmatching,Mutter,Mother,Close,490,0.49,1,Germany
558,4,female,20,right,Nonmatching,Mutter,Mother,Close,533,0.533,1,Germany
559,4,female,20,right,Nonmatching,none,none,NonPerson,929,0.929,1,Germany
560,4,female,20,right,Nonmatching,none,none,NonPerson,646,0.646,1,Germany
561,4,female,20,right,Nonmatching,none,none,NonPerson,724,0.724,1,Germany
562,4,female,20,right,Nonmatching,none,none,NonPerson,552,0.552,1,Germany
563,4,female,20,right,Nonmatching,none,none,NonPerson,504,0.504,1,Germany
564,4,female,20,right,Nonmatching,none,none,NonPerson,535,0.535,1,Germany
565,4,female,20,right,Nonmatching,none,none,NonPerson,529,0.529,1,Germany
566,4,female,20,right,Nonmatching,none,none,NonPerson,568,0.568,1,Germany
567,4,female,20,right,Nonmatching,none,none,NonPerson,510,0.51,1,Germany
568,4,female,20,right,Nonmatching,none,none,NonPerson,549,0.549,1,Germany
569,4,female,20,right,Nonmatching,none,none,NonPerson,539,0.539,1,Germany
570,4,female,20,right,Nonmatching,none,none,NonPerson,752,0.752,1,Germany
571,4,female,20,right,Nonmatching,none,none,NonPerson,520,0.52,1,Germany
572,4,female,20,right,Nonmatching,none,none,NonPerson,638,0.638,1,Germany
573,4,female,20,right,Nonmatching,none,none,NonPerson,574,0.574,1,Germany
574,4,female,20,right,Nonmatching,none,none,NonPerson,2243,2.243,1,Germany
575,4,female,20,right,Nonmatching,none,none,NonPerson,472,0.472,1,Germany
576,4,female,20,right,Nonmatching,none,none,NonPerson,814,0.814,1,Germany
577,5,female,23,right,Matching,Bekannter,Acquaintance,Close,621,0.621,1,Germany
578,5,female,23,right,Matching,Bekannter,Acquaintance,Close,732,0.732,0,Germany
579,5,female,23,right,Matching,Bekannter,Acquaintance,Close,620,0.62,1,Germany
580,5,female,23,right,Matching,Bekannter,Acquaintance,Close,351,0.351,1,Germany
581,5,female,23,right,Matching,Bekannter,Acquaintance,Close,447,0.447,1,Germany
582,5,female,23,right,Matching,Bekannter,Acquaintance,Close,504,0.504,1,Germany
583,5,female,23,right,Matching,Bekannter,Acquaintance,Close,517,0.517,1,Germany
584,5,female,23,right,Matching,Bekannter,Acquaintance,Close,1470,1.47,1,Germany
585,5,female,23,right,Matching,Bekannter,Acquaintance,Close,491,0.491,1,Germany
586,5,female,23,right,Matching,Bekannter,Acquaintance,Close,334,0.334,1,Germany
587,5,female,23,right,Matching,Bekannter,Acquaintance,Close,403,0.403,0,Germany
588,5,female,23,right,Matching,Bekannter,Acquaintance,Close,333,0.333,1,Germany
589,5,female,23,right,Matching,Bekannter,Acquaintance,Close,420,0.42,1,Germany
590,5,female,23,right,Matching,Bekannter,Acquaintance,Close,486,0.486,1,Germany
591,5,female,23,right,Matching,Bekannter,Acquaintance,Close,484,0.484,1,Germany
592,5,female,23,right,Matching,Bekannter,Acquaintance,Close,633,0.633,1,Germany
593,5,female,23,right,Matching,Bekannter,Acquaintance,Close,375,0.375,1,Germany
594,5,female,23,right,Matching,Bekannter,Acquaintance,Close,500,0.5,1,Germany
595,5,female,23,right,Matching,Ich,Self,Self,2081,2.081,0,Germany
596,5,female,23,right,Matching,Ich,Self,Self,709,0.709,1,Germany
597,5,female,23,right,Matching,Ich,Self,Self,1211,1.211,1,Germany
598,5,female,23,right,Matching,Ich,Self,Self,641,0.641,1,Germany
599,5,female,23,right,Matching,Ich,Self,Self,689,0.689,1,Germany
600,5,female,23,right,Matching,Ich,Self,Self,366,0.366,1,Germany
601,5,female,23,right,Matching,Ich,Self,Self,477,0.477,1,Germany
602,5,female,23,right,Matching,Ich,Self,Self,553,0.553,1,Germany
603,5,female,23,right,Matching,Ich,Self,Self,506,0.506,1,Germany
604,5,female,23,right,Matching,Ich,Self,Self,707,0.707,1,Germany
605,5,female,23,right,Matching,Ich,Self,Self,391,0.391,1,Germany
606,5,female,23,right,Matching,Ich,Self,Self,562,0.562,1,Germany
607,5,female,23,right,Matching,Ich,Self,Self,437,0.437,1,Germany
608,5,female,23,right,Matching,Ich,Self,Self,586,0.586,1,Germany
609,5,female,23,right,Matching,Ich,Self,Self,672,0.672,1,Germany
610,5,female,23,right,Matching,Ich,Self,Self,431,0.431,1,Germany
611,5,female,23,right,Matching,Ich,Self,Self,613,0.613,1,Germany
612,5,female,23,right,Matching,Ich,Self,Self,508,0.508,1,Germany
613,5,female,23,right,Matching,Mutter,Mother,Close,694,0.694,0,Germany
614,5,female,23,right,Matching,Mutter,Mother,Close,815,0.815,1,Germany
615,5,female,23,right,Matching,Mutter,Mother,Close,844,0.844,1,Germany
616,5,female,23,right,Matching,Mutter,Mother,Close,508,0.508,1,Germany
617,5,female,23,right,Matching,Mutter,Mother,Close,528,0.528,1,Germany
618,5,female,23,right,Matching,Mutter,Mother,Close,456,0.456,1,Germany
619,5,female,23,right,Matching,Mutter,Mother,Close,612,0.612,1,Germany
620,5,female,23,right,Matching,Mutter,Mother,Close,500,0.5,1,Germany
621,5,female,23,right,Matching,Mutter,Mother,Close,333,0.333,1,Germany
622,5,female,23,right,Matching,Mutter,Mother,Close,363,0.363,0,Germany
